entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-8127065	758.0	26.0	784.0	963.0	415.0	328.0	7.0	3.0	3.0	3.0
LK-8127105	758.0	26.0	784.0	963.0	415.0	328.0	7.0	3.0	3.0	3.0
LK-9133040	758.0	10.0	769.0	940.0	434.0	313.0	5.0	2.0	2.0	2.0
LK-8121045	758.0	26.0	783.0	1074.0	467.0	274.0	7.0	5.0	3.0	2.0
LK-7215130	757.0	21.0	778.0	1050.0	442.0	303.0	6.0	2.0	1.0	2.0
LK-1309260	757.0	12.0	769.0	1001.0	463.0	281.0	5.0	3.0	3.0	2.0
LK-9136020	757.0	11.0	768.0	917.0	438.0	304.0	7.0	3.0	2.0	2.0
LK-6212020	757.0	14.0	772.0	1107.0	498.0	246.0	7.0	2.0	2.0	3.0
LK-7112040	757.0	18.0	775.0	1058.0	439.0	306.0	6.0	2.0	2.0	2.0
LK-2121030	757.0	19.0	776.0	912.0	490.0	254.0	6.0	2.0	2.0	3.0
LK-3130075	757.0	13.0	770.0	1147.0	486.0	258.0	5.0	3.0	2.0	4.0
LK-7206140	756.0	17.0	773.0	990.0	430.0	315.0	6.0	2.0	1.0	2.0
LK-7160065	756.0	14.0	770.0	1003.0	486.0	257.0	7.0	2.0	2.0	2.0
LK-1321390	755.0	12.0	767.0	1079.0	468.0	277.0	3.0	3.0	2.0	2.0
LK-1309170	755.0	12.0	767.0	998.0	462.0	281.0	4.0	3.0	3.0	2.0
LK-9218290	755.0	11.0	766.0	1005.0	415.0	329.0	5.0	2.0	2.0	2.0
LK-6160020	755.0	14.0	769.0	1007.0	466.0	276.0	6.0	3.0	2.0	2.0
LK-8103100	755.0	22.0	777.0	996.0	312.0	425.0	8.0	4.0	4.0	3.0
LK-2303135	755.0	29.0	784.0	1007.0	390.0	348.0	10.0	2.0	2.0	3.0
LK-6136265	755.0	11.0	766.0	987.0	472.0	274.0	4.0	2.0	2.0	2.0
LK-9215145	755.0	13.0	768.0	1029.0	437.0	306.0	6.0	3.0	2.0	2.0
LK-7163020	754.0	16.0	770.0	983.0	526.0	214.0	7.0	2.0	1.0	3.0
LK-1321180	754.0	12.0	765.0	1077.0	467.0	277.0	3.0	3.0	2.0	2.0
LK-2148015	754.0	23.0	777.0	1007.0	445.0	297.0	5.0	3.0	3.0	2.0
LK-8118155	754.0	41.0	796.0	1011.0	426.0	304.0	12.0	4.0	4.0	4.0
LK-3106140	754.0	10.0	764.0	1117.0	439.0	307.0	3.0	1.0	2.0	2.0
LK-1206110	753.0	10.0	763.0	1015.0	473.0	272.0	3.0	2.0	2.0	1.0
LK-1106015	753.0	13.0	766.0	1086.0	485.0	257.0	2.0	4.0	2.0	2.0
LK-1309110	753.0	12.0	765.0	995.0	461.0	280.0	4.0	3.0	3.0	2.0
LK-9218265	753.0	11.0	764.0	1002.0	413.0	328.0	5.0	2.0	2.0	2.0
LK-3242010	753.0	10.0	763.0	1132.0	501.0	243.0	2.0	3.0	2.0	2.0
LK-2121070	753.0	19.0	772.0	907.0	487.0	253.0	6.0	2.0	2.0	3.0
LK-1109175	752.0	14.0	766.0	1107.0	507.0	230.0	2.0	6.0	5.0	2.0
LK-1224380	752.0	10.0	762.0	1044.0	533.0	209.0	2.0	4.0	3.0	2.0
LK-1233240	752.0	12.0	764.0	1063.0	504.0	238.0	3.0	3.0	3.0	2.0
LK-1212455	752.0	17.0	769.0	1054.0	475.0	266.0	3.0	3.0	2.0	3.0
LK-2127280	752.0	19.0	771.0	993.0	421.0	318.0	5.0	4.0	2.0	2.0
LK-8130030	752.0	28.0	779.0	1004.0	415.0	323.0	5.0	3.0	2.0	2.0
LK-8203165	752.0	18.0	770.0	969.0	462.0	264.0	13.0	4.0	4.0	5.0
LK-5327115	752.0	10.0	762.0	1221.0	507.0	221.0	19.0	1.0	2.0	2.0
LK-3130070	752.0	13.0	765.0	1140.0	483.0	256.0	5.0	3.0	2.0	4.0
LK-9130055	752.0	10.0	762.0	932.0	431.0	311.0	5.0	2.0	2.0	2.0
LK-9151045	751.0	14.0	765.0	983.0	488.0	245.0	7.0	5.0	2.0	3.0
LK-1218030	751.0	11.0	763.0	1041.0	455.0	288.0	2.0	2.0	3.0	1.0
LK-3112140	751.0	11.0	763.0	1045.0	469.0	273.0	3.0	2.0	2.0	2.0
LK-3206170	751.0	19.0	770.0	1052.0	454.0	278.0	7.0	5.0	3.0	4.0
LK-8103010	751.0	22.0	773.0	991.0	310.0	423.0	8.0	4.0	4.0	3.0
LK-5124030	751.0	15.0	766.0	1124.0	707.0	11.0	28.0	2.0	1.0	2.0
LK-9221105	751.0	11.0	762.0	1008.0	417.0	322.0	5.0	2.0	2.0	2.0
LK-9215045	751.0	13.0	764.0	1023.0	434.0	304.0	6.0	2.0	2.0	2.0
LK-3115030	750.0	14.0	764.0	961.0	440.0	300.0	4.0	2.0	2.0	3.0
LK-6184215	750.0	11.0	760.0	1000.0	442.0	298.0	4.0	2.0	2.0	2.0
LK-3245030	750.0	10.0	760.0	1082.0	498.0	240.0	3.0	3.0	3.0	3.0
LK-3109140	750.0	12.0	762.0	1136.0	481.0	255.0	5.0	3.0	2.0	4.0
LK-1224065	749.0	10.0	759.0	1041.0	531.0	208.0	2.0	4.0	3.0	2.0
LK-1224070	749.0	10.0	759.0	1040.0	530.0	208.0	2.0	4.0	3.0	2.0
LK-3306045	749.0	16.0	765.0	1190.0	474.0	258.0	4.0	5.0	2.0	5.0
LK-1303020	749.0	11.0	760.0	1050.0	504.0	235.0	2.0	4.0	2.0	2.0
LK-6245070	749.0	13.0	763.0	1066.0	458.0	284.0	3.0	2.0	2.0	1.0
LK-9106155	749.0	10.0	759.0	993.0	453.0	286.0	5.0	2.0	2.0	1.0
LK-3215045	749.0	13.0	763.0	1082.0	473.0	264.0	5.0	3.0	2.0	3.0
LK-3136055	749.0	11.0	760.0	1066.0	461.0	280.0	3.0	2.0	1.0	3.0
LK-6239145	749.0	10.0	759.0	1073.0	464.0	278.0	3.0	1.0	1.0	1.0
LK-5327160	749.0	10.0	759.0	1217.0	505.0	220.0	19.0	1.0	2.0	2.0
LK-8121145	749.0	25.0	774.0	1062.0	462.0	271.0	7.0	5.0	3.0	2.0
LK-7148195	748.0	16.0	764.0	976.0	522.0	212.0	7.0	2.0	1.0	3.0
LK-1333050	748.0	12.0	760.0	1063.0	440.0	297.0	4.0	3.0	2.0	3.0
LK-6224090	748.0	14.0	762.0	1092.0	491.0	243.0	6.0	2.0	2.0	3.0
LK-3136365	748.0	11.0	758.0	1063.0	459.0	279.0	3.0	2.0	1.0	3.0
LK-3227055	748.0	11.0	758.0	1122.0	505.0	230.0	5.0	3.0	2.0	3.0
LK-6242055	748.0	10.0	757.0	1071.0	463.0	278.0	3.0	1.0	1.0	1.0
LK-2312300	747.0	36.0	783.0	1024.0	454.0	260.0	24.0	4.0	3.0	3.0
LK-7212140	747.0	20.0	767.0	1036.0	436.0	299.0	6.0	2.0	1.0	2.0
LK-7163130	747.0	16.0	763.0	974.0	521.0	212.0	7.0	2.0	1.0	3.0
LK-9121055	747.0	15.0	762.0	958.0	385.0	348.0	6.0	3.0	3.0	2.0
LK-3242200	747.0	10.0	757.0	1123.0	497.0	241.0	2.0	3.0	2.0	2.0
LK-7109175	747.0	12.0	759.0	1044.0	485.0	247.0	8.0	2.0	2.0	3.0
LK-9230035	747.0	18.0	765.0	1044.0	372.0	360.0	7.0	3.0	3.0	2.0
LK-5224075	747.0	7.0	755.0	1029.0	645.0	84.0	14.0	1.0	1.0	2.0
LK-2315210	746.0	36.0	782.0	1024.0	454.0	260.0	24.0	4.0	3.0	3.0
LK-1233275	746.0	11.0	757.0	1054.0	499.0	236.0	3.0	3.0	3.0	2.0
LK-1215500	746.0	10.0	756.0	1011.0	477.0	259.0	3.0	3.0	3.0	1.0
LK-1215520	746.0	10.0	756.0	1011.0	477.0	259.0	3.0	3.0	3.0	1.0
LK-3215070	746.0	13.0	759.0	1077.0	472.0	262.0	5.0	3.0	2.0	3.0
LK-9206075	746.0	13.0	759.0	1031.0	416.0	317.0	6.0	3.0	2.0	2.0
LK-9206175	746.0	13.0	759.0	1031.0	416.0	317.0	6.0	3.0	2.0	2.0
LK-9221010	746.0	11.0	756.0	1001.0	414.0	320.0	5.0	2.0	2.0	2.0
LK-5221020	746.0	7.0	753.0	1026.0	644.0	84.0	14.0	1.0	1.0	2.0
LK-7133080	746.0	14.0	760.0	989.0	480.0	254.0	6.0	2.0	2.0	2.0
LK-4309080	746.0	16.0	762.0	2622.0	610.0	110.0	18.0	2.0	2.0	3.0
LK-3118175	745.0	14.0	759.0	954.0	437.0	298.0	4.0	2.0	2.0	3.0
LK-6248100	745.0	13.0	759.0	1061.0	455.0	282.0	3.0	2.0	2.0	1.0
LK-6178325	745.0	9.0	754.0	960.0	469.0	267.0	3.0	2.0	2.0	1.0
LK-5124025	745.0	15.0	760.0	1116.0	702.0	11.0	28.0	2.0	1.0	2.0
LK-9221150	745.0	11.0	756.0	1000.0	413.0	319.0	5.0	2.0	2.0	2.0
LK-3139100	745.0	11.0	756.0	1118.0	425.0	311.0	1.0	3.0	2.0	2.0
LK-3139155	745.0	11.0	756.0	1118.0	425.0	311.0	1.0	3.0	2.0	2.0
LK-2109170	744.0	16.0	760.0	985.0	434.0	298.0	5.0	3.0	2.0	2.0
LK-1221110	744.0	12.0	757.0	1046.0	475.0	261.0	2.0	3.0	3.0	2.0
LK-1324040	744.0	8.0	752.0	1031.0	447.0	289.0	3.0	1.0	2.0	2.0
LK-1324115	744.0	8.0	753.0	1032.0	447.0	289.0	3.0	1.0	2.0	2.0
LK-1118080	744.0	18.0	762.0	1084.0	416.0	309.0	4.0	11.0	3.0	2.0
LK-6130275	744.0	14.0	758.0	1002.0	420.0	311.0	6.0	3.0	2.0	2.0
LK-3151100	744.0	11.0	755.0	1062.0	475.0	258.0	4.0	3.0	2.0	3.0
LK-7115200	744.0	16.0	760.0	1057.0	467.0	264.0	5.0	4.0	2.0	2.0
LK-1224470	743.0	10.0	752.0	1031.0	526.0	206.0	2.0	4.0	3.0	2.0
LK-1233395	743.0	11.0	754.0	1050.0	498.0	235.0	3.0	3.0	3.0	2.0
LK-1318135	743.0	11.0	753.0	989.0	462.0	270.0	4.0	3.0	2.0	2.0
LK-1303340	743.0	11.0	754.0	1043.0	500.0	233.0	2.0	4.0	2.0	2.0
LK-1218095	743.0	11.0	754.0	1030.0	450.0	285.0	2.0	2.0	3.0	1.0
LK-1230100	743.0	11.0	754.0	999.0	486.0	247.0	4.0	3.0	2.0	1.0
LK-1309005	743.0	12.0	754.0	981.0	455.0	276.0	4.0	3.0	3.0	2.0
LK-3239140	743.0	10.0	753.0	1108.0	494.0	239.0	3.0	2.0	2.0	2.0
LK-3218010	743.0	13.0	756.0	1073.0	470.0	261.0	5.0	3.0	2.0	3.0
LK-1224260	742.0	10.0	752.0	1030.0	525.0	206.0	2.0	4.0	3.0	2.0
LK-5112060	742.0	11.0	753.0	1279.0	618.0	101.0	17.0	1.0	2.0	2.0
LK-1233350	742.0	11.0	753.0	1049.0	497.0	234.0	3.0	3.0	3.0	2.0
LK-1309165	742.0	12.0	753.0	980.0	454.0	275.0	4.0	3.0	3.0	2.0
LK-1310105	742.0	12.0	754.0	981.0	454.0	276.0	4.0	3.0	3.0	2.0
LK-6209115	742.0	14.0	756.0	1083.0	487.0	241.0	6.0	2.0	2.0	3.0
LK-6178205	742.0	9.0	751.0	956.0	467.0	266.0	3.0	2.0	2.0	1.0
LK-3154100	742.0	10.0	753.0	1059.0	474.0	257.0	4.0	3.0	2.0	3.0
LK-8130085	742.0	27.0	769.0	991.0	410.0	319.0	5.0	3.0	2.0	2.0
LK-6136025	742.0	11.0	753.0	970.0	464.0	269.0	4.0	2.0	2.0	2.0
LK-7109030	742.0	12.0	755.0	1037.0	482.0	245.0	7.0	2.0	2.0	3.0
LK-3133035	742.0	10.0	752.0	1053.0	475.0	258.0	3.0	3.0	2.0	2.0
LK-8119105	742.0	41.0	783.0	995.0	419.0	300.0	12.0	4.0	4.0	4.0
LK-9209080	742.0	14.0	756.0	996.0	404.0	326.0	5.0	3.0	2.0	3.0
LK-5112075	741.0	11.0	752.0	1277.0	617.0	101.0	17.0	1.0	2.0	2.0
LK-1206245	741.0	9.0	750.0	998.0	465.0	267.0	3.0	2.0	2.0	1.0
LK-1206320	741.0	9.0	751.0	999.0	466.0	267.0	3.0	2.0	2.0	1.0
LK-8221090	741.0	19.0	760.0	1031.0	465.0	258.0	7.0	5.0	2.0	4.0
LK-1321250	741.0	11.0	753.0	1059.0	459.0	272.0	3.0	3.0	2.0	2.0
LK-1136355	740.0	11.0	751.0	1058.0	518.0	211.0	2.0	4.0	3.0	2.0
LK-1233155	740.0	11.0	751.0	1045.0	495.0	234.0	3.0	3.0	3.0	2.0
LK-3303070	740.0	16.0	756.0	1175.0	468.0	254.0	4.0	5.0	2.0	5.0
LK-1324060	740.0	8.0	748.0	1025.0	445.0	287.0	3.0	1.0	2.0	2.0
LK-9206190	740.0	13.0	753.0	1023.0	412.0	314.0	6.0	3.0	2.0	2.0
LK-9221025	740.0	11.0	751.0	994.0	411.0	318.0	5.0	2.0	2.0	2.0
LK-8124090	740.0	39.0	779.0	1017.0	419.0	301.0	10.0	4.0	3.0	3.0
LK-8124105	740.0	39.0	778.0	1016.0	418.0	300.0	10.0	4.0	3.0	3.0
LK-9151065	739.0	13.0	752.0	966.0	480.0	241.0	7.0	5.0	2.0	3.0
LK-1215160	739.0	10.0	749.0	1002.0	472.0	257.0	3.0	3.0	3.0	1.0
LK-7145060	739.0	16.0	754.0	963.0	516.0	209.0	7.0	2.0	1.0	3.0
LK-1324160	739.0	8.0	747.0	1024.0	444.0	287.0	3.0	1.0	2.0	2.0
LK-8106070	739.0	22.0	760.0	975.0	305.0	416.0	7.0	4.0	4.0	3.0
LK-8136005	739.0	37.0	776.0	1049.0	440.0	280.0	9.0	4.0	3.0	3.0
LK-9209155	739.0	14.0	753.0	992.0	402.0	325.0	5.0	3.0	2.0	3.0
LK-9109080	738.0	10.0	748.0	979.0	447.0	282.0	5.0	2.0	2.0	1.0
LK-8106045	738.0	22.0	760.0	974.0	305.0	415.0	7.0	4.0	4.0	3.0
LK-8142050	738.0	47.0	785.0	1045.0	430.0	286.0	12.0	5.0	3.0	3.0
LK-5315100	738.0	12.0	750.0	1475.0	631.0	86.0	15.0	2.0	1.0	2.0
LK-6130045	737.0	14.0	751.0	992.0	416.0	308.0	6.0	3.0	2.0	2.0
LK-3136315	737.0	10.0	747.0	1047.0	453.0	275.0	3.0	2.0	1.0	2.0
LK-2139060	737.0	16.0	753.0	985.0	420.0	303.0	5.0	4.0	3.0	2.0
LK-6157055	737.0	12.0	749.0	1031.0	430.0	296.0	3.0	3.0	3.0	2.0
LK-8130035	737.0	27.0	764.0	984.0	407.0	317.0	5.0	3.0	2.0	2.0
LK-1136015	736.0	11.0	747.0	1053.0	516.0	210.0	2.0	4.0	3.0	2.0
LK-1318005	736.0	11.0	747.0	980.0	458.0	267.0	4.0	3.0	2.0	2.0
LK-8230020	736.0	19.0	755.0	1024.0	462.0	256.0	7.0	5.0	2.0	4.0
LK-1209355	736.0	10.0	747.0	952.0	435.0	293.0	3.0	2.0	2.0	1.0
LK-6106145	736.0	12.0	748.0	973.0	460.0	265.0	5.0	2.0	2.0	2.0
LK-6181230	736.0	10.0	746.0	981.0	433.0	293.0	3.0	2.0	2.0	2.0
LK-5103020	736.0	11.0	747.0	1133.0	644.0	60.0	27.0	2.0	1.0	3.0
LK-6242060	736.0	9.0	745.0	1054.0	455.0	273.0	3.0	1.0	1.0	1.0
LK-7115060	736.0	16.0	752.0	1045.0	462.0	261.0	5.0	4.0	2.0	2.0
LK-7115195	736.0	16.0	752.0	1045.0	462.0	261.0	5.0	4.0	2.0	2.0
LK-7218095	736.0	21.0	758.0	1018.0	457.0	268.0	5.0	2.0	1.0	3.0
LK-5215105	735.0	16.0	751.0	1022.0	405.0	318.0	6.0	2.0	2.0	2.0
LK-3203155	735.0	19.0	754.0	1030.0	444.0	273.0	7.0	5.0	3.0	4.0
LK-2309625	735.0	23.0	758.0	963.0	398.0	320.0	8.0	3.0	3.0	3.0
LK-6136220	735.0	11.0	746.0	960.0	459.0	266.0	4.0	2.0	2.0	2.0
LK-3134010	735.0	10.0	744.0	1042.0	470.0	255.0	3.0	3.0	2.0	2.0
LK-8221020	734.0	19.0	753.0	1021.0	461.0	255.0	7.0	5.0	2.0	4.0
LK-1312190	734.0	12.0	745.0	967.0	415.0	308.0	4.0	3.0	2.0	2.0
LK-2151190	734.0	24.0	758.0	984.0	418.0	303.0	5.0	3.0	3.0	2.0
LK-1224060	733.0	10.0	743.0	1018.0	519.0	204.0	2.0	4.0	2.0	1.0
LK-1215535	733.0	10.0	743.0	994.0	468.0	254.0	3.0	3.0	3.0	1.0
LK-6245030	733.0	13.0	746.0	1042.0	447.0	277.0	3.0	2.0	2.0	1.0
LK-6248200	733.0	13.0	746.0	1043.0	448.0	278.0	3.0	2.0	2.0	1.0
LK-3206180	733.0	19.0	752.0	1027.0	443.0	272.0	7.0	5.0	3.0	4.0
LK-1312250	733.0	12.0	745.0	966.0	414.0	308.0	4.0	3.0	2.0	2.0
LK-3136460	733.0	10.0	743.0	1042.0	450.0	274.0	3.0	2.0	1.0	2.0
LK-1215255	732.0	10.0	741.0	992.0	467.0	254.0	3.0	3.0	3.0	1.0
LK-1106100	732.0	13.0	745.0	1056.0	472.0	250.0	2.0	4.0	2.0	2.0
LK-9118160	732.0	16.0	748.0	933.0	415.0	305.0	5.0	3.0	2.0	2.0
LK-1336115	732.0	12.0	744.0	1041.0	430.0	290.0	4.0	3.0	2.0	3.0
LK-6178425	732.0	9.0	741.0	943.0	461.0	263.0	3.0	2.0	2.0	1.0
LK-1312245	732.0	12.0	744.0	965.0	414.0	307.0	4.0	3.0	2.0	2.0
LK-8103150	732.0	22.0	754.0	966.0	302.0	412.0	7.0	4.0	4.0	3.0
LK-9212110	732.0	14.0	746.0	1036.0	455.0	267.0	4.0	3.0	2.0	2.0
LK-9115185	731.0	16.0	747.0	931.0	414.0	305.0	4.0	3.0	2.0	2.0
LK-9106145	731.0	10.0	740.0	969.0	442.0	279.0	5.0	2.0	2.0	1.0
LK-3221025	731.0	9.0	740.0	1090.0	486.0	235.0	3.0	2.0	2.0	2.0
LK-3103110	731.0	11.0	742.0	1016.0	456.0	265.0	3.0	2.0	2.0	2.0
LK-5103010	731.0	11.0	742.0	1125.0	639.0	60.0	26.0	2.0	1.0	3.0
LK-3142075	731.0	10.0	742.0	993.0	450.0	273.0	2.0	3.0	2.0	2.0
LK-3145135	731.0	10.0	741.0	992.0	449.0	273.0	2.0	3.0	2.0	2.0
LK-9230150	731.0	18.0	749.0	1022.0	364.0	352.0	7.0	3.0	2.0	2.0
LK-8124195	731.0	38.0	770.0	1005.0	414.0	297.0	10.0	4.0	3.0	3.0
LK-3303050	730.0	16.0	746.0	1160.0	462.0	251.0	4.0	5.0	2.0	5.0
LK-3121065	730.0	13.0	743.0	935.0	428.0	292.0	4.0	2.0	2.0	3.0
LK-6224020	730.0	14.0	744.0	1066.0	479.0	237.0	6.0	2.0	2.0	3.0
LK-6224055	730.0	14.0	744.0	1066.0	479.0	237.0	6.0	2.0	2.0	3.0
LK-2233185	730.0	25.0	755.0	1014.0	433.0	278.0	9.0	4.0	3.0	2.0
LK-3145235	730.0	10.0	740.0	992.0	449.0	273.0	2.0	3.0	2.0	2.0
LK-8106015	730.0	22.0	751.0	963.0	301.0	411.0	7.0	4.0	4.0	3.0
LK-2136135	730.0	16.0	746.0	984.0	422.0	296.0	4.0	4.0	2.0	2.0
LK-2136270	730.0	16.0	746.0	984.0	422.0	296.0	4.0	4.0	2.0	2.0
LK-7206145	730.0	17.0	747.0	957.0	415.0	305.0	5.0	2.0	1.0	2.0
LK-6154095	730.0	12.0	742.0	1022.0	426.0	294.0	3.0	3.0	3.0	2.0
LK-1136215	729.0	11.0	739.0	1042.0	510.0	208.0	2.0	4.0	3.0	2.0
LK-1233235	729.0	11.0	740.0	1030.0	488.0	230.0	3.0	3.0	2.0	2.0
LK-7148030	729.0	16.0	745.0	951.0	509.0	207.0	7.0	2.0	1.0	3.0
LK-8230005	729.0	19.0	748.0	1015.0	458.0	254.0	7.0	5.0	2.0	4.0
LK-1203195	729.0	10.0	739.0	1081.0	425.0	297.0	2.0	2.0	2.0	1.0
LK-3239005	729.0	9.0	738.0	1086.0	485.0	234.0	3.0	2.0	2.0	2.0
LK-6130295	729.0	13.0	743.0	982.0	412.0	305.0	6.0	3.0	2.0	2.0
LK-2303050	729.0	28.0	757.0	973.0	376.0	336.0	9.0	2.0	2.0	2.0
LK-3309005	728.0	16.0	743.0	1156.0	461.0	250.0	4.0	5.0	2.0	5.0
LK-1306010	728.0	10.0	738.0	969.0	453.0	265.0	4.0	3.0	2.0	2.0
LK-1306260	728.0	10.0	739.0	970.0	453.0	265.0	4.0	3.0	2.0	2.0
LK-6218025	728.0	12.0	739.0	1035.0	441.0	277.0	5.0	2.0	2.0	2.0
LK-1118125	728.0	17.0	745.0	1061.0	407.0	302.0	4.0	10.0	3.0	2.0
LK-6248185	728.0	13.0	741.0	1035.0	444.0	276.0	3.0	2.0	2.0	1.0
LK-9218225	728.0	11.0	739.0	970.0	400.0	318.0	5.0	2.0	2.0	2.0
LK-3242325	728.0	10.0	738.0	1095.0	484.0	235.0	2.0	3.0	2.0	2.0
LK-1315145	728.0	12.0	740.0	960.0	412.0	306.0	4.0	3.0	2.0	2.0
LK-7139110	728.0	17.0	745.0	1016.0	422.0	294.0	6.0	2.0	2.0	2.0
LK-3309165	727.0	16.0	743.0	1155.0	460.0	250.0	4.0	5.0	2.0	5.0
LK-6224170	727.0	14.0	741.0	1062.0	478.0	237.0	6.0	2.0	2.0	3.0
LK-3239215	727.0	9.0	737.0	1084.0	484.0	234.0	3.0	2.0	2.0	2.0
LK-6133060	727.0	13.0	740.0	979.0	410.0	304.0	6.0	3.0	2.0	2.0
LK-3136485	727.0	10.0	737.0	1034.0	447.0	272.0	3.0	2.0	1.0	2.0
LK-9206235	727.0	13.0	740.0	1005.0	405.0	309.0	6.0	3.0	2.0	2.0
LK-8118160	727.0	40.0	766.0	974.0	410.0	293.0	12.0	4.0	4.0	4.0
LK-2109110	726.0	16.0	742.0	962.0	424.0	291.0	5.0	3.0	2.0	2.0
LK-5209045	726.0	16.0	742.0	1009.0	400.0	314.0	6.0	2.0	2.0	2.0
LK-3303055	726.0	15.0	742.0	1153.0	460.0	250.0	4.0	5.0	2.0	5.0
LK-1239100	726.0	12.0	738.0	1026.0	464.0	250.0	3.0	4.0	3.0	2.0
LK-1115050	726.0	17.0	743.0	1058.0	406.0	301.0	4.0	10.0	3.0	2.0
LK-9218345	726.0	11.0	737.0	967.0	399.0	317.0	5.0	2.0	2.0	2.0
LK-3218120	726.0	13.0	738.0	1048.0	458.0	255.0	5.0	2.0	2.0	3.0
LK-3242155	726.0	10.0	736.0	1092.0	483.0	234.0	2.0	3.0	2.0	2.0
LK-7139155	726.0	17.0	744.0	1015.0	421.0	293.0	6.0	2.0	2.0	2.0
LK-6160195	726.0	13.0	739.0	968.0	448.0	266.0	6.0	3.0	2.0	2.0
LK-1206130	725.0	9.0	734.0	976.0	455.0	261.0	3.0	2.0	2.0	1.0
LK-2203105	725.0	17.0	742.0	990.0	436.0	274.0	7.0	3.0	2.0	3.0
LK-9115145	725.0	16.0	741.0	924.0	411.0	303.0	4.0	3.0	2.0	2.0
LK-1327150	725.0	14.0	739.0	1052.0	443.0	271.0	4.0	3.0	2.0	3.0
LK-9218390	724.0	11.0	735.0	964.0	398.0	316.0	5.0	2.0	2.0	2.0
LK-6142010	724.0	7.0	731.0	924.0	414.0	301.0	4.0	2.0	2.0	2.0
LK-2303150	724.0	28.0	752.0	965.0	373.0	334.0	9.0	2.0	2.0	2.0
LK-7203090	724.0	21.0	745.0	1001.0	450.0	263.0	5.0	2.0	1.0	3.0
LK-2130290	724.0	16.0	740.0	1004.0	402.0	309.0	3.0	6.0	2.0	1.0
LK-4309185	724.0	16.0	740.0	2547.0	593.0	106.0	18.0	2.0	2.0	3.0
LK-1227215	723.0	11.0	734.0	942.0	532.0	179.0	4.0	4.0	2.0	2.0
LK-1230525	723.0	10.0	734.0	972.0	473.0	241.0	3.0	3.0	2.0	1.0
LK-3115035	723.0	13.0	736.0	926.0	424.0	289.0	4.0	2.0	2.0	3.0
LK-9136030	723.0	11.0	734.0	877.0	419.0	291.0	7.0	3.0	2.0	2.0
LK-6224145	723.0	14.0	736.0	1056.0	475.0	235.0	6.0	2.0	2.0	3.0
LK-6163120	723.0	14.0	737.0	1004.0	414.0	294.0	7.0	3.0	2.0	3.0
LK-5112170	722.0	11.0	733.0	1245.0	601.0	99.0	17.0	1.0	2.0	2.0
LK-1233365	722.0	11.0	733.0	1020.0	483.0	228.0	3.0	3.0	2.0	2.0
LK-1233375	722.0	11.0	733.0	1021.0	484.0	228.0	3.0	3.0	2.0	2.0
LK-1233390	722.0	11.0	733.0	1021.0	484.0	228.0	3.0	3.0	2.0	2.0
LK-1112255	722.0	12.0	733.0	1120.0	474.0	235.0	3.0	5.0	3.0	2.0
LK-1306180	722.0	10.0	732.0	961.0	449.0	262.0	3.0	3.0	2.0	2.0
LK-1212070	722.0	16.0	739.0	1013.0	456.0	256.0	3.0	3.0	2.0	3.0
LK-7212275	722.0	20.0	741.0	1001.0	421.0	289.0	6.0	2.0	1.0	2.0
LK-1218035	722.0	11.0	732.0	1000.0	437.0	277.0	2.0	2.0	3.0	1.0
LK-6178355	722.0	9.0	731.0	931.0	455.0	259.0	3.0	2.0	2.0	1.0
LK-3103185	722.0	11.0	733.0	1005.0	451.0	262.0	3.0	2.0	2.0	2.0
LK-1312010	722.0	12.0	734.0	952.0	408.0	303.0	4.0	3.0	2.0	2.0
LK-7218060	722.0	21.0	743.0	998.0	448.0	262.0	5.0	2.0	1.0	3.0
LK-1324175	721.0	8.0	728.0	999.0	433.0	280.0	3.0	1.0	2.0	2.0
LK-9118005	721.0	16.0	737.0	918.0	408.0	301.0	4.0	3.0	2.0	2.0
LK-1115045	721.0	17.0	738.0	1050.0	403.0	299.0	4.0	10.0	3.0	2.0
LK-9127035	721.0	11.0	732.0	874.0	418.0	290.0	7.0	3.0	2.0	2.0
LK-9218285	721.0	11.0	732.0	960.0	396.0	315.0	5.0	2.0	2.0	2.0
LK-8130165	721.0	27.0	748.0	963.0	398.0	310.0	5.0	3.0	2.0	2.0
LK-1112355	720.0	12.0	732.0	1118.0	473.0	235.0	3.0	5.0	3.0	2.0
LK-1310110	720.0	11.0	731.0	952.0	441.0	267.0	4.0	3.0	3.0	2.0
LK-1203190	720.0	10.0	730.0	1068.0	419.0	293.0	2.0	2.0	2.0	1.0
LK-3206075	720.0	18.0	738.0	1008.0	435.0	267.0	7.0	4.0	3.0	4.0
LK-1312165	720.0	12.0	732.0	949.0	407.0	302.0	4.0	3.0	2.0	2.0
LK-7133065	720.0	13.0	733.0	954.0	463.0	245.0	6.0	2.0	2.0	2.0
LK-1209110	719.0	10.0	729.0	929.0	425.0	286.0	3.0	2.0	2.0	1.0
LK-3154050	719.0	10.0	729.0	1027.0	459.0	249.0	3.0	3.0	2.0	2.0
LK-8103165	719.0	21.0	740.0	949.0	297.0	405.0	7.0	3.0	3.0	3.0
LK-3330200	719.0	11.0	730.0	1093.0	435.0	267.0	5.0	5.0	3.0	5.0
LK-3139135	719.0	11.0	730.0	1079.0	410.0	300.0	1.0	3.0	2.0	2.0
