entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	LSSP	ACTC	NSSP
LK-3118025	510.0	6.0	516.0	596.0	284.0	205.0	17.0	2.0	1.0	1.0
LK-9218275	510.0	6.0	516.0	607.0	283.0	198.0	23.0	5.0	0.0	0.0
LK-9151065	510.0	5.0	515.0	648.0	263.0	197.0	45.0	4.0	1.0	1.0
LK-7148055	510.0	5.0	515.0	611.0	251.0	228.0	27.0	2.0	0.0	2.0
LK-3227045	510.0	5.0	514.0	641.0	230.0	239.0	36.0	3.0	1.0	1.0
LK-3154080	510.0	4.0	514.0	648.0	219.0	261.0	26.0	2.0	0.0	1.0
LK-6239115	510.0	4.0	514.0	620.0	291.0	204.0	13.0	1.0	0.0	0.0
LK-2136075	510.0	4.0	514.0	602.0	268.0	227.0	12.0	2.0	0.0	0.0
LK-8127250	510.0	6.0	516.0	592.0	309.0	163.0	33.0	4.0	1.0	1.0
LK-4118090	510.0	22.0	532.0	1085.0	78.0	299.0	8.0	9.0	109.0	4.0
LK-1321065	509.0	6.0	515.0	620.0	250.0	220.0	22.0	16.0	0.0	1.0
LK-1321200	509.0	6.0	515.0	620.0	250.0	220.0	22.0	16.0	0.0	1.0
LK-1309305	509.0	4.0	514.0	595.0	262.0	228.0	13.0	3.0	0.0	2.0
LK-1209145	509.0	4.0	514.0	611.0	258.0	233.0	15.0	2.0	0.0	1.0
LK-1209365	509.0	4.0	513.0	610.0	258.0	233.0	15.0	2.0	0.0	1.0
LK-6236160	509.0	5.0	514.0	627.0	309.0	180.0	16.0	2.0	1.0	0.0
LK-6106120	509.0	4.0	513.0	586.0	256.0	230.0	21.0	2.0	0.0	0.0
LK-6106200	509.0	4.0	513.0	586.0	256.0	229.0	21.0	2.0	0.0	0.0
LK-3227190	509.0	5.0	513.0	640.0	229.0	239.0	36.0	3.0	1.0	1.0
LK-3248175	509.0	5.0	514.0	633.0	253.0	198.0	54.0	3.0	1.0	1.0
LK-6224160	509.0	5.0	515.0	639.0	245.0	233.0	28.0	2.0	1.0	1.0
LK-9206230	509.0	3.0	512.0	619.0	305.0	175.0	25.0	3.0	0.0	1.0
LK-3134020	509.0	7.0	515.0	622.0	245.0	224.0	31.0	7.0	0.0	1.0
LK-5324030	509.0	7.0	516.0	650.0	234.0	194.0	52.0	3.0	25.0	1.0
LK-2306635	509.0	5.0	515.0	590.0	306.0	184.0	15.0	3.0	1.0	1.0
LK-8130200	509.0	7.0	516.0	597.0	309.0	167.0	29.0	3.0	1.0	1.0
LK-7154155	509.0	4.0	513.0	586.0	275.0	219.0	13.0	2.0	0.0	1.0
LK-4133015	509.0	24.0	533.0	1323.0	130.0	116.0	7.0	9.0	241.0	7.0
LK-1230010	508.0	5.0	512.0	599.0	241.0	249.0	15.0	2.0	0.0	1.0
LK-1230015	508.0	5.0	513.0	600.0	241.0	249.0	15.0	2.0	0.0	1.0
LK-1318050	508.0	6.0	514.0	605.0	248.0	237.0	15.0	7.0	0.0	1.0
LK-3306055	508.0	5.0	512.0	649.0	240.0	193.0	72.0	2.0	1.0	1.0
LK-1321330	508.0	6.0	514.0	619.0	249.0	219.0	22.0	16.0	0.0	1.0
LK-2203115	508.0	4.0	512.0	591.0	267.0	212.0	24.0	3.0	0.0	0.0
LK-1336085	508.0	9.0	517.0	626.0	256.0	209.0	20.0	21.0	1.0	1.0
LK-6181120	508.0	4.0	512.0	592.0	291.0	196.0	19.0	2.0	1.0	1.0
LK-6112030	508.0	3.0	511.0	589.0	276.0	207.0	22.0	2.0	0.0	1.0
LK-3112035	508.0	7.0	515.0	620.0	251.0	231.0	22.0	3.0	0.0	1.0
LK-6248180	508.0	3.0	511.0	606.0	307.0	184.0	14.0	2.0	0.0	0.0
LK-3248110	508.0	5.0	513.0	632.0	252.0	198.0	54.0	3.0	1.0	1.0
LK-1239235	508.0	5.0	512.0	617.0	283.0	206.0	15.0	3.0	0.0	1.0
LK-3136200	508.0	8.0	516.0	622.0	235.0	234.0	27.0	10.0	0.0	1.0
LK-1312235	508.0	7.0	514.0	603.0	252.0	236.0	12.0	6.0	1.0	1.0
LK-6227090	508.0	5.0	513.0	637.0	244.0	232.0	28.0	2.0	1.0	1.0
LK-6160170	508.0	5.0	513.0	600.0	286.0	198.0	20.0	3.0	1.0	1.0
LK-6239165	508.0	4.0	513.0	618.0	290.0	203.0	13.0	1.0	0.0	0.0
LK-9206120	508.0	3.0	511.0	618.0	305.0	175.0	25.0	3.0	0.0	1.0
LK-2157075	508.0	5.0	513.0	611.0	317.0	174.0	12.0	3.0	1.0	1.0
LK-7206215	508.0	5.0	513.0	628.0	295.0	171.0	40.0	2.0	0.0	0.0
LK-9203105	508.0	5.0	512.0	615.0	283.0	195.0	27.0	2.0	0.0	0.0
LK-9203210	508.0	5.0	513.0	615.0	283.0	195.0	27.0	2.0	0.0	0.0
LK-1212520	507.0	4.0	511.0	617.0	264.0	211.0	28.0	3.0	0.0	1.0
LK-6184285	507.0	4.0	511.0	591.0	290.0	195.0	19.0	2.0	1.0	1.0
LK-6169035	507.0	4.0	511.0	587.0	295.0	196.0	13.0	2.0	0.0	1.0
LK-3112045	507.0	7.0	515.0	620.0	250.0	231.0	22.0	3.0	0.0	1.0
LK-3227020	507.0	5.0	512.0	638.0	228.0	238.0	36.0	3.0	1.0	1.0
LK-3151160	507.0	4.0	511.0	644.0	218.0	260.0	26.0	2.0	0.0	1.0
LK-6149100	507.0	8.0	515.0	603.0	283.0	210.0	11.0	2.0	0.0	1.0
LK-2136290	507.0	4.0	511.0	599.0	267.0	225.0	12.0	2.0	0.0	0.0
LK-9230075	507.0	9.0	516.0	613.0	291.0	181.0	21.0	12.0	1.0	2.0
LK-4203125	507.0	9.0	516.0	755.0	313.0	148.0	5.0	3.0	35.0	2.0
LK-4203150	507.0	9.0	516.0	755.0	313.0	148.0	5.0	3.0	35.0	2.0
LK-3312040	506.0	5.0	511.0	647.0	239.0	192.0	72.0	2.0	1.0	1.0
LK-1233320	506.0	4.0	510.0	617.0	243.0	241.0	18.0	3.0	0.0	1.0
LK-1115225	506.0	5.0	511.0	606.0	258.0	227.0	16.0	2.0	1.0	2.0
LK-1336035	506.0	9.0	515.0	624.0	255.0	209.0	20.0	21.0	1.0	1.0
LK-3330135	506.0	4.0	510.0	625.0	234.0	202.0	66.0	3.0	1.0	1.0
LK-6175190	506.0	3.0	509.0	582.0	269.0	226.0	8.0	1.0	0.0	0.0
LK-2142070	506.0	5.0	510.0	601.0	314.0	182.0	6.0	2.0	1.0	1.0
LK-3139240	506.0	5.0	511.0	687.0	317.0	153.0	30.0	3.0	1.0	2.0
LK-7112085	506.0	4.0	509.0	601.0	268.0	213.0	21.0	2.0	0.0	1.0
LK-7209095	506.0	5.0	510.0	624.0	293.0	170.0	40.0	2.0	0.0	0.0
LK-2145095	506.0	6.0	512.0	593.0	309.0	187.0	6.0	3.0	1.0	0.0
LK-3109100	506.0	6.0	512.0	633.0	261.0	195.0	46.0	3.0	1.0	1.0
LK-5236135	506.0	7.0	512.0	639.0	339.0	119.0	21.0	4.0	22.0	1.0
LK-4104040	506.0	29.0	535.0	1329.0	127.0	106.0	4.0	5.0	261.0	3.0
LK-2312240	505.0	7.0	512.0	615.0	351.0	132.0	13.0	4.0	3.0	1.0
LK-1209175	505.0	4.0	509.0	605.0	255.0	231.0	15.0	2.0	0.0	1.0
LK-3315055	505.0	4.0	509.0	596.0	235.0	175.0	91.0	2.0	1.0	1.0
LK-6169075	505.0	4.0	509.0	584.0	294.0	195.0	13.0	2.0	0.0	1.0
LK-3115105	505.0	6.0	511.0	590.0	281.0	203.0	17.0	2.0	1.0	1.0
LK-6178085	505.0	3.0	509.0	590.0	264.0	217.0	21.0	2.0	0.0	0.0
LK-6245125	505.0	3.0	508.0	602.0	305.0	183.0	14.0	2.0	0.0	0.0
LK-7142025	505.0	5.0	510.0	606.0	248.0	226.0	27.0	2.0	0.0	2.0
LK-6130345	505.0	6.0	512.0	616.0	312.0	173.0	17.0	3.0	0.0	1.0
LK-6133195	505.0	6.0	512.0	616.0	312.0	173.0	17.0	3.0	0.0	1.0
LK-2233285	505.0	5.0	510.0	597.0	314.0	162.0	25.0	3.0	1.0	1.0
LK-7206075	505.0	4.0	509.0	623.0	293.0	170.0	39.0	2.0	0.0	0.0
LK-8109015	505.0	6.0	512.0	586.0	261.0	231.0	5.0	5.0	1.0	2.0
LK-2312135	504.0	7.0	511.0	614.0	351.0	132.0	13.0	4.0	3.0	1.0
LK-1212665	504.0	4.0	508.0	614.0	263.0	210.0	28.0	3.0	0.0	1.0
LK-1215455	504.0	3.0	507.0	606.0	258.0	225.0	17.0	2.0	0.0	1.0
LK-1227245	504.0	4.0	508.0	601.0	202.0	282.0	17.0	2.0	0.0	1.0
LK-1227635	504.0	4.0	508.0	601.0	202.0	282.0	17.0	2.0	0.0	1.0
LK-1233090	504.0	4.0	508.0	616.0	242.0	240.0	18.0	3.0	0.0	1.0
LK-1115135	504.0	5.0	509.0	603.0	257.0	226.0	16.0	2.0	1.0	2.0
LK-1327110	504.0	7.0	511.0	616.0	244.0	231.0	22.0	5.0	1.0	1.0
LK-3218020	504.0	4.0	508.0	599.0	247.0	204.0	48.0	2.0	1.0	1.0
LK-3315045	504.0	4.0	508.0	595.0	235.0	175.0	91.0	2.0	1.0	1.0
LK-6169100	504.0	4.0	508.0	583.0	293.0	195.0	13.0	2.0	0.0	1.0
LK-3245145	504.0	5.0	509.0	626.0	250.0	196.0	54.0	3.0	1.0	1.0
LK-3330240	504.0	4.0	509.0	623.0	233.0	201.0	66.0	3.0	1.0	1.0
LK-3203110	504.0	5.0	509.0	586.0	264.0	214.0	22.0	3.0	1.0	1.0
LK-6166070	504.0	8.0	512.0	600.0	281.0	209.0	11.0	2.0	0.0	1.0
LK-2154020	504.0	5.0	509.0	606.0	314.0	173.0	12.0	3.0	1.0	1.0
LK-6136195	504.0	4.0	509.0	589.0	286.0	201.0	14.0	2.0	0.0	0.0
LK-7103005	504.0	5.0	509.0	603.0	241.0	219.0	40.0	2.0	0.0	1.0
LK-5321090	504.0	6.0	510.0	643.0	231.0	191.0	52.0	3.0	25.0	1.0
LK-8103155	504.0	5.0	509.0	579.0	369.0	122.0	8.0	4.0	0.0	1.0
LK-9209010	504.0	4.0	507.0	599.0	298.0	181.0	21.0	3.0	0.0	1.0
LK-3106070	504.0	10.0	514.0	661.0	264.0	164.0	21.0	54.0	0.0	1.0
LK-2130065	504.0	4.0	509.0	654.0	346.0	143.0	9.0	3.0	1.0	2.0
LK-2133020	503.0	4.0	507.0	591.0	309.0	167.0	24.0	2.0	0.0	1.0
LK-1221020	503.0	4.0	507.0	628.0	293.0	190.0	15.0	3.0	0.0	1.0
LK-1209130	503.0	4.0	508.0	603.0	255.0	230.0	15.0	2.0	0.0	1.0
LK-3215060	503.0	4.0	507.0	598.0	247.0	204.0	48.0	2.0	1.0	1.0
LK-3218045	503.0	4.0	507.0	599.0	247.0	204.0	48.0	2.0	1.0	1.0
LK-6169175	503.0	4.0	507.0	583.0	293.0	195.0	13.0	2.0	0.0	1.0
LK-6172070	503.0	4.0	507.0	582.0	293.0	195.0	13.0	2.0	0.0	1.0
LK-3103180	503.0	7.0	510.0	615.0	248.0	229.0	22.0	3.0	0.0	1.0
LK-7142040	503.0	5.0	509.0	603.0	248.0	225.0	27.0	2.0	0.0	2.0
LK-3248090	503.0	5.0	508.0	625.0	249.0	196.0	54.0	3.0	1.0	1.0
LK-9145125	503.0	3.0	506.0	579.0	281.0	202.0	15.0	3.0	1.0	1.0
LK-1315050	503.0	7.0	510.0	598.0	250.0	234.0	12.0	6.0	1.0	1.0
LK-9227090	503.0	10.0	513.0	602.0	301.0	165.0	11.0	24.0	1.0	1.0
LK-9212130	503.0	6.0	509.0	619.0	277.0	200.0	21.0	5.0	0.0	1.0
LK-2139575	503.0	3.0	507.0	594.0	322.0	166.0	12.0	2.0	0.0	1.0
LK-7139150	503.0	4.0	507.0	598.0	267.0	212.0	21.0	2.0	0.0	1.0
LK-7218065	503.0	5.0	508.0	597.0	262.0	190.0	47.0	3.0	1.0	1.0
LK-3109200	503.0	6.0	508.0	628.0	259.0	193.0	46.0	3.0	1.0	1.0
LK-5110080	503.0	15.0	518.0	776.0	268.0	134.0	4.0	5.0	88.0	3.0
LK-5236050	503.0	7.0	510.0	636.0	337.0	119.0	21.0	4.0	21.0	1.0
LK-1109240	502.0	6.0	508.0	640.0	245.0	221.0	29.0	5.0	0.0	1.0
LK-3309030	502.0	5.0	507.0	642.0	237.0	191.0	71.0	2.0	1.0	1.0
LK-1112140	502.0	5.0	507.0	640.0	260.0	215.0	20.0	5.0	0.0	2.0
LK-1115265	502.0	5.0	507.0	600.0	256.0	225.0	16.0	2.0	1.0	2.0
LK-1115280	502.0	5.0	507.0	600.0	256.0	225.0	16.0	2.0	1.0	2.0
LK-1206120	502.0	4.0	506.0	604.0	264.0	220.0	14.0	3.0	0.0	1.0
LK-5245020	502.0	8.0	509.0	673.0	237.0	176.0	26.0	3.0	59.0	1.0
LK-3151180	502.0	4.0	506.0	638.0	216.0	257.0	25.0	2.0	0.0	1.0
LK-1315095	502.0	7.0	509.0	597.0	250.0	233.0	12.0	6.0	1.0	1.0
LK-6209035	502.0	5.0	507.0	629.0	241.0	229.0	28.0	2.0	1.0	1.0
LK-9127060	502.0	4.0	506.0	567.0	252.0	237.0	9.0	2.0	1.0	1.0
LK-3206145	502.0	5.0	507.0	584.0	263.0	213.0	22.0	3.0	1.0	1.0
LK-3145165	502.0	5.0	507.0	614.0	243.0	236.0	18.0	2.0	0.0	2.0
LK-6160010	502.0	5.0	507.0	593.0	283.0	196.0	19.0	2.0	1.0	1.0
LK-2233145	502.0	5.0	507.0	593.0	312.0	161.0	25.0	3.0	1.0	1.0
LK-9212175	502.0	6.0	508.0	617.0	276.0	199.0	21.0	5.0	0.0	1.0
LK-9212200	502.0	6.0	508.0	617.0	276.0	199.0	21.0	5.0	0.0	1.0
LK-2127120	502.0	5.0	507.0	597.0	295.0	186.0	16.0	3.0	1.0	1.0
LK-8133060	502.0	6.0	509.0	605.0	267.0	217.0	11.0	4.0	2.0	1.0
LK-8127240	502.0	6.0	508.0	583.0	304.0	160.0	32.0	4.0	1.0	1.0
LK-8124150	502.0	7.0	509.0	596.0	277.0	200.0	20.0	4.0	1.0	1.0
LK-1224045	501.0	4.0	505.0	617.0	237.0	243.0	17.0	3.0	0.0	1.0
LK-1212360	501.0	4.0	505.0	610.0	261.0	208.0	27.0	3.0	0.0	1.0
LK-1230580	501.0	5.0	505.0	591.0	237.0	246.0	15.0	2.0	0.0	1.0
LK-5112175	501.0	10.0	511.0	736.0	222.0	91.0	5.0	4.0	177.0	2.0
LK-1115330	501.0	5.0	506.0	599.0	255.0	225.0	16.0	2.0	1.0	2.0
LK-6181055	501.0	3.0	504.0	584.0	286.0	193.0	19.0	2.0	0.0	1.0
LK-3224040	501.0	4.0	506.0	597.0	246.0	203.0	48.0	2.0	1.0	1.0
LK-3115075	501.0	6.0	507.0	585.0	279.0	202.0	17.0	2.0	1.0	1.0
LK-9218385	501.0	6.0	507.0	596.0	278.0	194.0	23.0	4.0	0.0	0.0
LK-6245060	501.0	3.0	504.0	598.0	303.0	182.0	14.0	2.0	0.0	0.0
LK-6248125	501.0	3.0	504.0	598.0	303.0	182.0	14.0	2.0	0.0	0.0
LK-3236025	501.0	5.0	506.0	631.0	226.0	235.0	36.0	3.0	1.0	1.0
LK-1239185	501.0	5.0	505.0	609.0	279.0	203.0	15.0	3.0	0.0	1.0
LK-3242175	501.0	5.0	506.0	629.0	259.0	216.0	23.0	2.0	0.0	1.0
LK-2154025	501.0	5.0	507.0	603.0	312.0	172.0	12.0	3.0	1.0	1.0
LK-5321040	501.0	6.0	508.0	640.0	230.0	191.0	51.0	3.0	25.0	1.0
LK-9209005	501.0	4.0	504.0	595.0	296.0	180.0	21.0	3.0	0.0	1.0
LK-4121020	501.0	24.0	525.0	1297.0	67.0	240.0	6.0	10.0	170.0	7.0
LK-1212280	500.0	4.0	504.0	610.0	261.0	208.0	27.0	3.0	0.0	1.0
LK-1230230	500.0	5.0	505.0	591.0	237.0	245.0	15.0	2.0	0.0	1.0
LK-6218150	500.0	5.0	505.0	616.0	304.0	177.0	15.0	2.0	1.0	0.0
LK-5245065	500.0	8.0	507.0	670.0	236.0	175.0	26.0	3.0	58.0	1.0
LK-9145130	500.0	3.0	503.0	575.0	280.0	201.0	15.0	3.0	1.0	1.0
LK-3151055	500.0	4.0	504.0	635.0	215.0	256.0	25.0	2.0	0.0	1.0
LK-2233175	500.0	5.0	505.0	590.0	310.0	160.0	25.0	3.0	1.0	1.0
LK-2233190	500.0	5.0	505.0	591.0	311.0	160.0	25.0	3.0	1.0	1.0
LK-6154255	500.0	4.0	504.0	637.0	295.0	185.0	16.0	2.0	0.0	1.0
LK-6163160	500.0	5.0	505.0	588.0	249.0	205.0	43.0	2.0	1.0	1.0
LK-5103025	500.0	15.0	515.0	773.0	267.0	134.0	4.0	5.0	88.0	3.0
LK-5103055	500.0	15.0	514.0	772.0	266.0	134.0	4.0	5.0	88.0	3.0
LK-8139070	500.0	6.0	506.0	634.0	270.0	211.0	11.0	6.0	1.0	1.0
LK-1309270	499.0	4.0	504.0	583.0	257.0	224.0	13.0	3.0	0.0	2.0
LK-5239080	499.0	8.0	507.0	670.0	236.0	175.0	26.0	3.0	58.0	1.0
LK-6178050	499.0	3.0	502.0	583.0	261.0	215.0	20.0	2.0	0.0	0.0
LK-3103130	499.0	7.0	507.0	610.0	246.0	227.0	22.0	3.0	0.0	1.0
LK-9103105	499.0	9.0	508.0	593.0	248.0	207.0	9.0	3.0	1.0	31.0
LK-6248045	499.0	3.0	502.0	595.0	301.0	181.0	14.0	2.0	0.0	0.0
LK-7148095	499.0	5.0	504.0	598.0	245.0	223.0	26.0	2.0	0.0	2.0
LK-3330190	499.0	4.0	503.0	616.0	231.0	199.0	65.0	2.0	1.0	1.0
LK-3242025	499.0	5.0	503.0	625.0	258.0	215.0	23.0	2.0	0.0	1.0
LK-6224080	499.0	5.0	505.0	626.0	240.0	228.0	27.0	2.0	1.0	1.0
LK-3203095	499.0	5.0	504.0	580.0	262.0	211.0	22.0	3.0	1.0	1.0
LK-7206200	499.0	4.0	504.0	617.0	290.0	168.0	39.0	2.0	0.0	0.0
LK-7209140	499.0	4.0	503.0	616.0	289.0	168.0	39.0	2.0	0.0	0.0
LK-8136110	499.0	6.0	506.0	602.0	266.0	216.0	11.0	4.0	2.0	1.0
LK-8103100	499.0	5.0	503.0	573.0	365.0	121.0	8.0	4.0	0.0	1.0
LK-9209020	499.0	4.0	503.0	594.0	296.0	180.0	21.0	3.0	0.0	0.0
LK-3106220	499.0	10.0	508.0	654.0	261.0	162.0	21.0	53.0	0.0	1.0
LK-5224115	499.0	8.0	507.0	655.0	320.0	143.0	15.0	3.0	16.0	2.0
LK-4133070	499.0	24.0	523.0	1296.0	127.0	114.0	6.0	9.0	236.0	6.0
LK-1224125	498.0	4.0	503.0	613.0	236.0	242.0	16.0	3.0	0.0	1.0
LK-1221065	498.0	4.0	502.0	622.0	290.0	188.0	15.0	3.0	0.0	1.0
LK-5121110	498.0	10.0	508.0	731.0	220.0	90.0	5.0	4.0	176.0	2.0
LK-1209330	498.0	4.0	502.0	597.0	252.0	227.0	15.0	2.0	0.0	1.0
LK-3239175	498.0	4.0	502.0	625.0	249.0	222.0	23.0	2.0	1.0	1.0
LK-1106190	498.0	6.0	504.0	634.0	256.0	215.0	22.0	5.0	0.0	1.0
LK-7145095	498.0	5.0	503.0	597.0	245.0	223.0	26.0	2.0	0.0	2.0
LK-3136265	498.0	8.0	507.0	611.0	230.0	230.0	27.0	10.0	0.0	1.0
LK-7109010	498.0	5.0	503.0	596.0	239.0	217.0	40.0	2.0	0.0	1.0
LK-1306110	497.0	6.0	503.0	592.0	243.0	232.0	14.0	7.0	0.0	1.0
LK-1115005	497.0	5.0	502.0	595.0	253.0	223.0	16.0	2.0	1.0	2.0
LK-9218220	497.0	6.0	502.0	591.0	276.0	193.0	23.0	4.0	0.0	0.0
LK-3327115	497.0	4.0	501.0	614.0	230.0	198.0	65.0	2.0	1.0	1.0
LK-3154200	497.0	4.0	501.0	631.0	214.0	255.0	25.0	2.0	0.0	1.0
LK-9212015	497.0	6.0	503.0	611.0	273.0	197.0	20.0	5.0	0.0	1.0
LK-7109020	497.0	5.0	502.0	595.0	238.0	216.0	39.0	2.0	0.0	1.0
LK-9233120	497.0	8.0	505.0	600.0	285.0	178.0	20.0	12.0	1.0	2.0
LK-4203055	497.0	9.0	505.0	740.0	307.0	145.0	5.0	3.0	34.0	2.0
LK-2133075	496.0	4.0	500.0	583.0	305.0	165.0	24.0	2.0	0.0	1.0
LK-1215155	496.0	3.0	500.0	597.0	255.0	222.0	17.0	2.0	0.0	1.0
LK-1215165	496.0	3.0	499.0	596.0	254.0	221.0	17.0	2.0	0.0	1.0
LK-1230650	496.0	5.0	501.0	586.0	235.0	243.0	15.0	2.0	0.0	1.0
LK-1136125	496.0	5.0	500.0	635.0	229.0	238.0	20.0	8.0	0.0	1.0
LK-1136320	496.0	5.0	501.0	636.0	229.0	238.0	20.0	8.0	0.0	1.0
LK-1321080	496.0	6.0	502.0	604.0	243.0	214.0	21.0	16.0	0.0	1.0
LK-3121060	496.0	6.0	502.0	579.0	276.0	199.0	17.0	2.0	1.0	1.0
LK-3209140	496.0	4.0	501.0	589.0	228.0	237.0	28.0	2.0	1.0	1.0
LK-9139035	496.0	4.0	500.0	560.0	249.0	235.0	9.0	2.0	1.0	1.0
LK-2136095	496.0	4.0	500.0	586.0	261.0	221.0	12.0	2.0	0.0	0.0
LK-2115050	496.0	5.0	501.0	596.0	315.0	168.0	10.0	2.0	1.0	1.0
LK-3130090	496.0	5.0	501.0	620.0	256.0	191.0	45.0	3.0	1.0	1.0
LK-8103010	496.0	5.0	501.0	570.0	363.0	120.0	8.0	4.0	0.0	1.0
LK-3106190	496.0	9.0	506.0	651.0	260.0	162.0	20.0	53.0	0.0	1.0
LK-9130100	496.0	4.0	500.0	577.0	242.0	239.0	11.0	2.0	1.0	1.0
LK-9133155	496.0	4.0	500.0	577.0	242.0	239.0	11.0	2.0	1.0	1.0
LK-8124040	496.0	7.0	503.0	589.0	273.0	197.0	19.0	4.0	1.0	1.0
LK-8124130	496.0	7.0	503.0	589.0	273.0	197.0	19.0	4.0	1.0	1.0
LK-4130010	496.0	30.0	525.0	1092.0	89.0	150.0	5.0	10.0	239.0	3.0
LK-4127110	496.0	19.0	515.0	1118.0	103.0	204.0	6.0	7.0	172.0	5.0
LK-1224015	495.0	4.0	499.0	609.0	234.0	240.0	16.0	3.0	0.0	1.0
LK-1309140	495.0	4.0	499.0	578.0	255.0	221.0	13.0	3.0	0.0	2.0
LK-1333075	495.0	9.0	504.0	610.0	249.0	204.0	20.0	20.0	1.0	1.0
LK-3218185	495.0	4.0	499.0	589.0	243.0	201.0	47.0	2.0	1.0	1.0
LK-5233140	495.0	8.0	503.0	664.0	234.0	174.0	25.0	3.0	58.0	1.0
LK-6248005	495.0	3.0	498.0	591.0	299.0	180.0	14.0	2.0	0.0	0.0
LK-3327065	495.0	4.0	499.0	611.0	229.0	197.0	65.0	2.0	1.0	1.0
LK-3327070	495.0	4.0	499.0	612.0	229.0	197.0	65.0	2.0	1.0	1.0
LK-6142200	495.0	3.0	498.0	570.0	263.0	222.0	8.0	1.0	0.0	0.0
LK-3203075	495.0	5.0	500.0	576.0	260.0	210.0	22.0	3.0	1.0	1.0
LK-3145180	495.0	5.0	499.0	605.0	240.0	232.0	18.0	2.0	0.0	2.0
LK-2136045	495.0	4.0	499.0	584.0	261.0	220.0	12.0	2.0	0.0	0.0
LK-6157085	495.0	4.0	498.0	630.0	292.0	183.0	16.0	2.0	0.0	1.0
LK-9215050	495.0	6.0	502.0	597.0	259.0	210.0	20.0	5.0	0.0	1.0
LK-9212170	495.0	6.0	501.0	608.0	272.0	196.0	20.0	5.0	0.0	1.0
LK-7139130	495.0	3.0	499.0	588.0	262.0	209.0	21.0	2.0	0.0	1.0
LK-5315210	495.0	14.0	510.0	908.0	267.0	100.0	24.0	3.0	99.0	2.0
LK-8119020	495.0	8.0	503.0	578.0	297.0	182.0	8.0	5.0	2.0	1.0
LK-5115070	494.0	10.0	504.0	726.0	219.0	90.0	5.0	4.0	175.0	2.0
LK-1115035	494.0	5.0	499.0	591.0	251.0	221.0	16.0	2.0	1.0	2.0
LK-3215065	494.0	4.0	498.0	588.0	242.0	200.0	47.0	2.0	1.0	1.0
LK-6172185	494.0	4.0	498.0	571.0	287.0	191.0	12.0	2.0	0.0	1.0
LK-9218240	494.0	5.0	499.0	587.0	274.0	192.0	22.0	4.0	0.0	0.0
LK-3209005	494.0	4.0	498.0	586.0	227.0	236.0	28.0	2.0	1.0	1.0
LK-6245230	494.0	3.0	497.0	590.0	299.0	179.0	14.0	2.0	0.0	0.0
LK-6103065	494.0	4.0	498.0	568.0	249.0	223.0	20.0	2.0	0.0	0.0
LK-6103145	494.0	4.0	498.0	568.0	249.0	223.0	20.0	2.0	0.0	0.0
LK-9142195	494.0	3.0	497.0	568.0	276.0	198.0	15.0	3.0	1.0	1.0
LK-3154075	494.0	4.0	498.0	627.0	212.0	253.0	25.0	2.0	0.0	1.0
LK-1312230	494.0	7.0	500.0	586.0	246.0	229.0	11.0	6.0	1.0	1.0
LK-6121110	494.0	4.0	498.0	574.0	279.0	197.0	14.0	3.0	0.0	1.0
LK-6139035	494.0	4.0	498.0	574.0	279.0	197.0	14.0	3.0	0.0	1.0
LK-3142080	494.0	5.0	499.0	604.0	240.0	232.0	18.0	2.0	0.0	2.0
LK-9206315	494.0	3.0	497.0	601.0	296.0	170.0	24.0	3.0	0.0	1.0
LK-6163365	494.0	5.0	499.0	581.0	246.0	203.0	43.0	2.0	1.0	1.0
LK-9209050	494.0	4.0	498.0	588.0	293.0	178.0	20.0	3.0	0.0	0.0
LK-4112040	494.0	26.0	521.0	1265.0	92.0	233.0	8.0	8.0	148.0	5.0
LK-4133165	494.0	23.0	517.0	1282.0	126.0	113.0	6.0	9.0	234.0	6.0
LK-1227595	493.0	4.0	497.0	587.0	197.0	276.0	17.0	2.0	0.0	1.0
LK-1303110	493.0	6.0	499.0	610.0	241.0	216.0	18.0	16.0	0.0	2.0
LK-1321270	493.0	6.0	499.0	601.0	242.0	213.0	21.0	16.0	0.0	1.0
LK-1309200	493.0	4.0	498.0	576.0	254.0	221.0	13.0	3.0	0.0	2.0
LK-1209530	493.0	4.0	497.0	591.0	250.0	225.0	15.0	2.0	0.0	1.0
LK-6181050	493.0	3.0	497.0	575.0	282.0	190.0	19.0	2.0	0.0	1.0
LK-3218165	493.0	4.0	497.0	587.0	242.0	200.0	47.0	2.0	1.0	1.0
LK-3239010	493.0	4.0	497.0	619.0	247.0	220.0	22.0	2.0	1.0	1.0
LK-3333235	493.0	4.0	497.0	582.0	230.0	171.0	89.0	2.0	1.0	1.0
LK-6169015	493.0	4.0	497.0	570.0	287.0	191.0	12.0	2.0	0.0	1.0
LK-3209015	493.0	4.0	497.0	585.0	227.0	235.0	28.0	2.0	1.0	1.0
LK-6133170	493.0	6.0	499.0	600.0	304.0	169.0	16.0	3.0	0.0	1.0
LK-3330285	493.0	4.0	497.0	609.0	228.0	196.0	64.0	2.0	1.0	1.0
LK-3136410	493.0	8.0	501.0	604.0	228.0	228.0	26.0	10.0	0.0	1.0
LK-3206130	493.0	5.0	498.0	573.0	258.0	209.0	22.0	3.0	1.0	1.0
LK-9124140	493.0	5.0	498.0	565.0	252.0	221.0	16.0	3.0	1.0	1.0
