entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-1206095	767.0	11.0	778.0	1044.0	393.0	346.0	28.0
LK-9112065	767.0	8.0	776.0	975.0	362.0	385.0	20.0
LK-1118075	767.0	9.0	776.0	1073.0	378.0	370.0	19.0
LK-9142205	767.0	9.0	776.0	976.0	444.0	312.0	10.0
LK-1324295	767.0	12.0	780.0	1298.0	363.0	387.0	17.0
LK-1121125	766.0	11.0	777.0	1177.0	292.0	442.0	32.0
LK-1321205	766.0	19.0	785.0	1224.0	363.0	361.0	41.0
LK-9127075	766.0	8.0	774.0	912.0	392.0	360.0	15.0
LK-9136055	766.0	8.0	773.0	911.0	391.0	359.0	15.0
LK-2142110	766.0	9.0	774.0	960.0	430.0	329.0	7.0
LK-2115070	766.0	13.0	779.0	1022.0	438.0	316.0	12.0
LK-1303290	765.0	11.0	776.0	1097.0	318.0	397.0	50.0
LK-9109070	765.0	9.0	774.0	1041.0	413.0	317.0	35.0
LK-6227075	765.0	7.0	772.0	1266.0	398.0	354.0	12.0
LK-7139120	765.0	11.0	776.0	1305.0	369.0	385.0	11.0
LK-2218155	765.0	18.0	782.0	1879.0	483.0	265.0	17.0
LK-1321050	764.0	19.0	783.0	1221.0	363.0	361.0	41.0
LK-1206325	763.0	11.0	774.0	1039.0	391.0	345.0	28.0
LK-2145015	763.0	8.0	771.0	961.0	442.0	314.0	7.0
LK-1303325	762.0	11.0	773.0	1093.0	317.0	396.0	50.0
LK-2312330	761.0	17.0	779.0	1004.0	520.0	219.0	23.0
LK-5233010	761.0	20.0	781.0	1089.0	332.0	358.0	70.0
LK-1309230	761.0	10.0	771.0	1071.0	368.0	372.0	21.0
LK-9148070	761.0	11.0	772.0	1322.0	382.0	364.0	15.0
LK-2315240	760.0	17.0	777.0	1002.0	519.0	219.0	23.0
LK-9112005	760.0	8.0	768.0	965.0	359.0	381.0	20.0
LK-1309055	760.0	10.0	770.0	1070.0	368.0	372.0	21.0
LK-9121050	760.0	9.0	769.0	967.0	440.0	310.0	10.0
LK-1327170	760.0	14.0	774.0	1385.0	352.0	391.0	16.0
LK-9215035	760.0	14.0	773.0	1165.0	404.0	342.0	14.0
LK-9215240	760.0	14.0	774.0	1166.0	404.0	342.0	14.0
LK-2312090	759.0	17.0	777.0	1001.0	518.0	219.0	23.0
LK-1306215	759.0	12.0	770.0	1011.0	358.0	369.0	31.0
LK-1303140	759.0	11.0	770.0	1088.0	315.0	394.0	49.0
LK-9227120	759.0	11.0	770.0	1017.0	452.0	281.0	26.0
LK-1227255	758.0	9.0	767.0	1009.0	283.0	456.0	19.0
LK-9142010	758.0	9.0	767.0	965.0	439.0	309.0	10.0
LK-2309385	758.0	12.0	770.0	1014.0	415.0	333.0	9.0
LK-1112240	757.0	10.0	767.0	1314.0	314.0	416.0	26.0
LK-1239165	757.0	11.0	768.0	1021.0	369.0	365.0	23.0
LK-9218115	756.0	8.0	764.0	1275.0	433.0	311.0	12.0
LK-8227	756.0	18.0	774.0	6106.0	538.0	199.0	19.0
LK-9142185	755.0	9.0	764.0	961.0	437.0	308.0	10.0
LK-5224040	755.0	14.0	770.0	1102.0	469.0	243.0	44.0
LK-5321065	755.0	12.0	767.0	1393.0	360.0	372.0	23.0
LK-9136075	754.0	8.0	762.0	898.0	386.0	354.0	15.0
LK-2148070	754.0	9.0	763.0	946.0	423.0	324.0	7.0
LK-3139085	754.0	13.0	766.0	1126.0	386.0	350.0	17.0
LK-9124130	754.0	8.0	762.0	924.0	387.0	353.0	14.0
LK-9212080	754.0	12.0	766.0	1170.0	368.0	370.0	17.0
LK-2127290	754.0	11.0	765.0	1326.0	414.0	329.0	12.0
LK-5215055	753.0	9.0	763.0	1042.0	379.0	365.0	9.0
LK-1306290	752.0	12.0	764.0	1002.0	355.0	366.0	31.0
LK-5121090	752.0	24.0	776.0	1403.0	422.0	120.0	211.0
LK-9218135	752.0	8.0	760.0	1268.0	431.0	309.0	12.0
LK-3239035	752.0	15.0	767.0	1990.0	292.0	445.0	15.0
LK-8133070	752.0	21.0	772.0	1221.0	408.0	321.0	22.0
LK-8133110	752.0	21.0	773.0	1222.0	408.0	322.0	22.0
LK-2312125	751.0	17.0	768.0	990.0	512.0	216.0	22.0
LK-2112235	751.0	13.0	763.0	1001.0	429.0	310.0	11.0
LK-5104025	751.0	25.0	776.0	1361.0	350.0	192.0	209.0
LK-2142010	750.0	9.0	758.0	940.0	421.0	322.0	7.0
LK-9124030	750.0	8.0	759.0	920.0	386.0	351.0	14.0
LK-1206210	749.0	11.0	760.0	1020.0	384.0	338.0	27.0
LK-1324025	749.0	12.0	761.0	1267.0	354.0	378.0	16.0
LK-1224485	748.0	9.0	757.0	1029.0	313.0	414.0	22.0
LK-1303070	748.0	11.0	759.0	1073.0	311.0	389.0	49.0
LK-1303120	748.0	11.0	759.0	1073.0	311.0	388.0	49.0
LK-5121015	748.0	24.0	772.0	1394.0	419.0	119.0	209.0
LK-1309030	748.0	10.0	757.0	1052.0	362.0	366.0	20.0
LK-9109010	748.0	9.0	756.0	1017.0	404.0	310.0	34.0
LK-9215010	748.0	14.0	761.0	1147.0	398.0	336.0	14.0
LK-2130305	748.0	12.0	759.0	1147.0	448.0	276.0	24.0
LK-1303080	747.0	11.0	758.0	1072.0	311.0	388.0	49.0
LK-1121050	747.0	11.0	758.0	1148.0	285.0	431.0	31.0
LK-6245025	747.0	11.0	758.0	997.0	428.0	305.0	14.0
LK-4136045	747.0	34.0	781.0	3457.0	244.0	249.0	254.0
LK-1121135	746.0	11.0	757.0	1146.0	285.0	430.0	31.0
LK-9133005	746.0	10.0	755.0	956.0	375.0	340.0	31.0
LK-6233070	745.0	10.0	756.0	1008.0	399.0	335.0	11.0
LK-9109075	745.0	9.0	754.0	1014.0	402.0	309.0	34.0
LK-6175110	745.0	6.0	751.0	1066.0	365.0	372.0	8.0
LK-3242150	745.0	12.0	757.0	1577.0	284.0	434.0	27.0
LK-5318055	745.0	12.0	757.0	1376.0	355.0	367.0	23.0
LK-1239050	744.0	10.0	755.0	1003.0	363.0	358.0	23.0
LK-5327145	744.0	8.0	752.0	1119.0	375.0	256.0	113.0
LK-9212035	744.0	11.0	755.0	1154.0	363.0	364.0	17.0
LK-1303305	743.0	11.0	754.0	1065.0	309.0	386.0	48.0
LK-1321285	743.0	18.0	761.0	1186.0	352.0	350.0	40.0
LK-9148065	743.0	11.0	753.0	1291.0	373.0	355.0	15.0
LK-1330180	743.0	14.0	757.0	1354.0	344.0	383.0	16.0
LK-9221125	743.0	11.0	754.0	1027.0	437.0	272.0	34.0
LK-3242170	743.0	12.0	755.0	1573.0	283.0	433.0	27.0
LK-1306090	742.0	12.0	753.0	988.0	350.0	361.0	30.0
LK-1318170	742.0	12.0	754.0	989.0	350.0	361.0	30.0
LK-1112130	742.0	10.0	753.0	1289.0	308.0	409.0	26.0
LK-1330090	742.0	14.0	756.0	1352.0	344.0	382.0	16.0
LK-2130270	742.0	9.0	751.0	1106.0	386.0	337.0	19.0
LK-1106070	741.0	12.0	754.0	1092.0	345.0	362.0	35.0
LK-6215030	741.0	12.0	754.0	1120.0	478.0	247.0	16.0
LK-2303245	741.0	9.0	750.0	917.0	417.0	317.0	6.0
LK-1224130	740.0	9.0	748.0	1017.0	309.0	409.0	22.0
LK-1215140	740.0	10.0	750.0	953.0	359.0	363.0	17.0
LK-1233400	740.0	9.0	749.0	1007.0	328.0	382.0	30.0
LK-1221135	740.0	14.0	753.0	1056.0	389.0	328.0	23.0
LK-5112015	740.0	24.0	764.0	1380.0	415.0	118.0	207.0
LK-1209565	740.0	10.0	750.0	960.0	362.0	363.0	15.0
LK-3127010	740.0	12.0	752.0	1000.0	312.0	414.0	14.0
LK-9148035	740.0	11.0	751.0	1286.0	372.0	354.0	15.0
LK-6224115	740.0	7.0	747.0	1225.0	385.0	342.0	12.0
LK-1306005	739.0	12.0	751.0	985.0	349.0	360.0	30.0
LK-6239020	739.0	7.0	746.0	1021.0	394.0	330.0	15.0
LK-9133120	739.0	10.0	748.0	948.0	371.0	337.0	31.0
LK-5248015	738.0	19.0	757.0	1056.0	322.0	347.0	68.0
LK-1212640	738.0	11.0	749.0	1047.0	356.0	368.0	14.0
LK-1306250	738.0	12.0	749.0	983.0	348.0	359.0	30.0
LK-1303355	738.0	11.0	749.0	1059.0	307.0	383.0	48.0
LK-1218165	738.0	10.0	748.0	1026.0	419.0	290.0	28.0
LK-9127070	738.0	8.0	746.0	878.0	377.0	346.0	14.0
LK-2312280	737.0	17.0	753.0	972.0	503.0	212.0	22.0
LK-1233230	737.0	9.0	746.0	1003.0	326.0	380.0	30.0
LK-1206040	737.0	11.0	748.0	1003.0	377.0	333.0	27.0
LK-9136005	737.0	8.0	745.0	877.0	377.0	346.0	14.0
LK-3309010	737.0	30.0	767.0	1717.0	361.0	354.0	21.0
LK-2154135	737.0	9.0	746.0	974.0	437.0	290.0	10.0
LK-1218195	736.0	10.0	746.0	1024.0	418.0	289.0	28.0
LK-2142055	736.0	9.0	745.0	923.0	413.0	316.0	7.0
LK-6224140	736.0	7.0	743.0	1219.0	383.0	341.0	12.0
LK-2142020	735.0	9.0	744.0	922.0	413.0	316.0	7.0
LK-2115015	735.0	12.0	748.0	981.0	421.0	304.0	11.0
LK-9218095	735.0	8.0	743.0	1238.0	421.0	302.0	12.0
LK-9221130	735.0	11.0	746.0	1016.0	432.0	269.0	34.0
LK-2312005	734.0	17.0	751.0	968.0	501.0	211.0	22.0
LK-9145145	734.0	9.0	743.0	935.0	425.0	299.0	10.0
LK-9139090	734.0	8.0	742.0	874.0	375.0	345.0	14.0
LK-5236025	734.0	19.0	753.0	990.0	395.0	287.0	53.0
LK-4106080	734.0	110.0	843.0	843.0	197.0	297.0	240.0
LK-2312250	733.0	17.0	749.0	966.0	500.0	211.0	22.0
LK-9112050	733.0	8.0	741.0	931.0	346.0	367.0	19.0
LK-1239025	733.0	10.0	743.0	988.0	357.0	353.0	23.0
LK-9106020	733.0	9.0	742.0	998.0	396.0	304.0	33.0
LK-9148055	733.0	11.0	744.0	1275.0	368.0	351.0	14.0
LK-2309615	733.0	12.0	745.0	982.0	402.0	322.0	9.0
LK-6136230	733.0	6.0	739.0	1711.0	361.0	363.0	9.0
LK-2130215	733.0	12.0	744.0	1124.0	439.0	270.0	24.0
LK-1227380	732.0	9.0	741.0	974.0	274.0	440.0	18.0
LK-1115070	732.0	8.0	741.0	1025.0	361.0	353.0	18.0
LK-2145170	732.0	8.0	740.0	923.0	424.0	302.0	6.0
LK-1206050	731.0	11.0	742.0	995.0	374.0	330.0	26.0
LK-1206360	731.0	11.0	742.0	995.0	374.0	330.0	26.0
LK-9139010	731.0	8.0	738.0	870.0	374.0	343.0	14.0
LK-2112015	731.0	12.0	743.0	975.0	418.0	302.0	11.0
LK-9215005	731.0	13.0	744.0	1121.0	389.0	329.0	13.0
LK-9148090	730.0	11.0	741.0	1270.0	367.0	349.0	14.0
LK-9206350	730.0	9.0	738.0	1088.0	442.0	278.0	11.0
LK-9124055	730.0	8.0	738.0	895.0	375.0	342.0	13.0
LK-9215120	730.0	13.0	743.0	1120.0	388.0	328.0	13.0
LK-9133020	730.0	9.0	740.0	937.0	367.0	333.0	30.0
LK-1227240	729.0	9.0	738.0	970.0	273.0	438.0	18.0
LK-2142065	729.0	9.0	737.0	914.0	409.0	313.0	7.0
LK-2312130	728.0	17.0	745.0	960.0	497.0	210.0	22.0
LK-1227210	728.0	9.0	737.0	969.0	272.0	438.0	18.0
LK-1227315	728.0	9.0	737.0	970.0	272.0	438.0	18.0
LK-1221165	728.0	13.0	742.0	1039.0	383.0	323.0	23.0
LK-6218010	728.0	10.0	738.0	984.0	390.0	328.0	10.0
LK-1115055	728.0	8.0	736.0	1019.0	359.0	351.0	18.0
LK-9142135	728.0	9.0	737.0	928.0	422.0	297.0	10.0
LK-3142200	728.0	7.0	735.0	1040.0	304.0	412.0	12.0
LK-2148065	727.0	9.0	735.0	912.0	408.0	312.0	7.0
LK-5327185	727.0	8.0	735.0	1094.0	367.0	250.0	111.0
LK-1206335	726.0	11.0	737.0	988.0	372.0	328.0	26.0
LK-1321410	726.0	18.0	743.0	1159.0	344.0	342.0	39.0
LK-1324380	726.0	12.0	737.0	1227.0	343.0	366.0	16.0
LK-5327165	726.0	8.0	734.0	1092.0	366.0	249.0	110.0
LK-1136055	725.0	10.0	735.0	1027.0	294.0	405.0	26.0
LK-1233225	725.0	9.0	734.0	986.0	321.0	374.0	30.0
LK-1239005	725.0	10.0	736.0	978.0	354.0	349.0	22.0
LK-1321345	725.0	18.0	743.0	1158.0	344.0	342.0	39.0
LK-9130035	725.0	9.0	734.0	930.0	364.0	331.0	30.0
LK-9133030	725.0	9.0	735.0	930.0	365.0	331.0	30.0
LK-2121025	725.0	11.0	737.0	1091.0	352.0	364.0	9.0
LK-1224440	724.0	8.0	732.0	995.0	302.0	400.0	21.0
LK-1227375	724.0	9.0	733.0	964.0	271.0	436.0	18.0
LK-6248085	724.0	11.0	735.0	967.0	415.0	296.0	14.0
LK-1324235	724.0	12.0	736.0	1225.0	343.0	366.0	16.0
LK-5212270	723.0	9.0	732.0	1000.0	364.0	350.0	9.0
LK-5215025	723.0	9.0	732.0	1000.0	364.0	350.0	9.0
LK-1233270	723.0	9.0	732.0	984.0	320.0	373.0	30.0
LK-5112155	723.0	23.0	745.0	1347.0	405.0	115.0	202.0
LK-9142015	723.0	8.0	731.0	920.0	419.0	295.0	10.0
LK-9227125	723.0	10.0	734.0	969.0	431.0	268.0	25.0
LK-1212400	722.0	11.0	733.0	1024.0	348.0	359.0	14.0
LK-9118135	722.0	8.0	729.0	904.0	376.0	334.0	12.0
LK-2312345	721.0	17.0	737.0	951.0	492.0	208.0	21.0
LK-1227260	721.0	9.0	730.0	960.0	270.0	434.0	18.0
LK-1227385	721.0	9.0	730.0	960.0	270.0	434.0	18.0
LK-1239065	721.0	10.0	731.0	972.0	351.0	347.0	22.0
LK-5215050	720.0	9.0	729.0	996.0	363.0	349.0	9.0
LK-1230100	720.0	6.0	726.0	906.0	325.0	383.0	12.0
LK-1221225	720.0	13.0	733.0	1027.0	378.0	319.0	22.0
LK-9127025	720.0	7.0	727.0	857.0	368.0	338.0	14.0
LK-2145215	720.0	8.0	728.0	908.0	417.0	297.0	6.0
LK-2312015	719.0	17.0	736.0	949.0	491.0	207.0	21.0
LK-1303035	718.0	11.0	729.0	1030.0	299.0	373.0	47.0
LK-5212170	717.0	9.0	726.0	992.0	361.0	347.0	9.0
LK-7112015	717.0	10.0	727.0	1223.0	346.0	361.0	11.0
LK-1215570	716.0	10.0	726.0	923.0	348.0	352.0	17.0
LK-5233090	716.0	19.0	735.0	1025.0	313.0	337.0	66.0
LK-5112095	716.0	23.0	739.0	1334.0	401.0	114.0	200.0
LK-9103005	716.0	8.0	724.0	974.0	386.0	297.0	32.0
LK-5218250	716.0	18.0	734.0	965.0	385.0	280.0	51.0
LK-5315085	716.0	18.0	734.0	1802.0	261.0	186.0	270.0
LK-3148015	715.0	12.0	727.0	966.0	301.0	400.0	14.0
LK-6215025	715.0	12.0	727.0	1080.0	461.0	239.0	15.0
LK-7112045	715.0	10.0	725.0	1220.0	345.0	360.0	11.0
LK-7112075	715.0	10.0	725.0	1220.0	345.0	360.0	11.0
LK-3221140	715.0	14.0	730.0	1892.0	277.0	423.0	14.0
LK-4106035	715.0	107.0	821.0	821.0	192.0	289.0	234.0
LK-9151070	714.0	10.0	725.0	1242.0	359.0	342.0	14.0
LK-9206110	714.0	9.0	723.0	1066.0	432.0	272.0	10.0
LK-5327175	714.0	8.0	722.0	1075.0	360.0	245.0	109.0
LK-2312155	713.0	16.0	729.0	940.0	486.0	205.0	21.0
LK-1136235	713.0	10.0	723.0	1012.0	290.0	399.0	25.0
LK-1306065	713.0	11.0	724.0	950.0	337.0	347.0	29.0
LK-1209295	713.0	10.0	723.0	926.0	349.0	350.0	14.0
LK-9227060	713.0	10.0	723.0	955.0	424.0	264.0	25.0
LK-1136120	712.0	10.0	722.0	1010.0	289.0	398.0	25.0
LK-1233410	712.0	9.0	720.0	968.0	315.0	367.0	29.0
LK-1239150	712.0	10.0	721.0	959.0	347.0	343.0	22.0
LK-2315255	711.0	16.0	727.0	938.0	485.0	205.0	21.0
LK-1321360	711.0	17.0	729.0	1136.0	337.0	336.0	38.0
LK-3115115	711.0	12.0	723.0	1029.0	347.0	352.0	13.0
LK-2145085	711.0	8.0	718.0	896.0	411.0	293.0	6.0
LK-2145295	711.0	8.0	719.0	897.0	412.0	293.0	6.0
LK-5327195	711.0	8.0	719.0	1071.0	359.0	244.0	108.0
LK-8139040	711.0	15.0	726.0	1157.0	393.0	302.0	16.0
LK-3145280	710.0	6.0	716.0	1014.0	296.0	402.0	12.0
LK-2312360	709.0	16.0	726.0	936.0	484.0	204.0	21.0
LK-1136205	709.0	10.0	719.0	1005.0	288.0	396.0	25.0
LK-1239215	709.0	10.0	719.0	955.0	346.0	341.0	22.0
LK-7112070	709.0	10.0	719.0	1209.0	342.0	357.0	11.0
LK-1233430	708.0	9.0	717.0	963.0	314.0	365.0	29.0
LK-1106155	708.0	12.0	720.0	1043.0	329.0	345.0	33.0
LK-1112195	708.0	10.0	717.0	1229.0	294.0	389.0	24.0
LK-1321130	708.0	17.0	726.0	1131.0	336.0	334.0	38.0
LK-1236170	708.0	10.0	718.0	994.0	322.0	345.0	41.0
LK-3142155	708.0	6.0	715.0	1012.0	296.0	401.0	12.0
LK-3242300	708.0	12.0	720.0	1500.0	270.0	412.0	26.0
LK-9130090	708.0	9.0	718.0	909.0	356.0	323.0	29.0
LK-1321190	707.0	17.0	725.0	1129.0	336.0	334.0	38.0
LK-6209095	707.0	7.0	714.0	1171.0	368.0	327.0	11.0
LK-6142185	707.0	6.0	713.0	1013.0	347.0	353.0	8.0
LK-1215440	706.0	10.0	715.0	909.0	343.0	347.0	16.0
LK-6227005	706.0	7.0	713.0	1169.0	368.0	327.0	11.0
LK-6203015	706.0	12.0	718.0	1067.0	455.0	236.0	15.0
LK-3139050	706.0	12.0	718.0	1056.0	362.0	328.0	16.0
LK-1239030	705.0	10.0	715.0	950.0	344.0	339.0	22.0
LK-6175170	705.0	6.0	711.0	1010.0	345.0	352.0	8.0
LK-2312340	704.0	16.0	720.0	928.0	480.0	203.0	21.0
LK-1215120	704.0	10.0	713.0	907.0	342.0	346.0	16.0
LK-1312090	704.0	16.0	720.0	1077.0	347.0	343.0	14.0
LK-9130075	704.0	9.0	713.0	903.0	354.0	321.0	29.0
LK-5324115	704.0	11.0	715.0	1300.0	336.0	347.0	22.0
LK-5212085	703.0	9.0	711.0	972.0	354.0	340.0	9.0
LK-1224455	703.0	8.0	712.0	967.0	294.0	389.0	21.0
LK-1224480	703.0	8.0	711.0	967.0	294.0	389.0	21.0
LK-5112100	703.0	22.0	725.0	1310.0	394.0	112.0	197.0
LK-1306120	702.0	11.0	713.0	935.0	331.0	342.0	29.0
LK-1112180	702.0	10.0	711.0	1218.0	291.0	386.0	24.0
LK-6248210	702.0	10.0	712.0	938.0	402.0	287.0	13.0
LK-9133025	702.0	9.0	711.0	901.0	353.0	320.0	29.0
LK-6248220	701.0	10.0	712.0	937.0	402.0	286.0	13.0
LK-1218100	701.0	9.0	711.0	976.0	398.0	276.0	27.0
LK-1321100	701.0	17.0	718.0	1120.0	333.0	331.0	38.0
LK-9103140	701.0	8.0	710.0	954.0	379.0	291.0	32.0
LK-1230525	700.0	6.0	707.0	881.0	316.0	373.0	12.0
LK-5115025	700.0	22.0	722.0	1305.0	392.0	112.0	196.0
LK-1236135	700.0	10.0	710.0	983.0	319.0	341.0	40.0
LK-1209385	699.0	10.0	709.0	907.0	342.0	343.0	14.0
LK-2112095	699.0	12.0	711.0	933.0	400.0	289.0	11.0
LK-2112185	699.0	12.0	710.0	932.0	400.0	288.0	11.0
LK-2130295	699.0	9.0	707.0	1041.0	363.0	317.0	18.0
LK-1224290	697.0	8.0	705.0	958.0	291.0	385.0	21.0
LK-9103143	697.0	8.0	706.0	949.0	377.0	289.0	32.0
LK-6169070	697.0	7.0	703.0	1198.0	347.0	340.0	10.0
LK-9230025	697.0	10.0	707.0	1042.0	420.0	262.0	14.0
LK-1221145	696.0	13.0	708.0	993.0	365.0	309.0	21.0
LK-1206020	696.0	10.0	706.0	947.0	356.0	314.0	25.0
LK-9115240	696.0	8.0	703.0	871.0	362.0	322.0	11.0
LK-6175135	696.0	6.0	702.0	997.0	341.0	347.0	8.0
LK-2112245	696.0	12.0	707.0	928.0	398.0	287.0	11.0
LK-2309270	696.0	11.0	708.0	933.0	382.0	306.0	9.0
LK-2127390	696.0	10.0	707.0	1224.0	382.0	304.0	11.0
LK-2315195	695.0	16.0	711.0	916.0	474.0	200.0	21.0
LK-9121075	695.0	8.0	703.0	885.0	403.0	283.0	9.0
LK-1324135	695.0	11.0	706.0	1175.0	329.0	351.0	15.0
LK-9212060	695.0	11.0	705.0	1077.0	339.0	340.0	16.0
LK-7139180	695.0	10.0	705.0	1185.0	335.0	349.0	10.0
LK-2312045	694.0	16.0	710.0	915.0	474.0	200.0	21.0
LK-2109120	694.0	12.0	705.0	1145.0	374.0	311.0	9.0
LK-1109215	694.0	10.0	704.0	1096.0	286.0	382.0	26.0
LK-7139170	694.0	10.0	703.0	1183.0	334.0	349.0	10.0
LK-9142070	693.0	8.0	701.0	883.0	402.0	282.0	9.0
LK-3312100	693.0	28.0	722.0	1615.0	340.0	334.0	20.0
LK-6239145	693.0	6.0	700.0	958.0	369.0	309.0	14.0
LK-2130155	693.0	11.0	704.0	1063.0	415.0	256.0	23.0
LK-1136180	692.0	10.0	702.0	982.0	281.0	387.0	25.0
LK-1109270	692.0	10.0	702.0	1091.0	285.0	381.0	26.0
LK-6236190	692.0	10.0	702.0	936.0	370.0	311.0	10.0
LK-9136080	692.0	7.0	700.0	824.0	354.0	325.0	13.0
LK-6242055	692.0	6.0	698.0	956.0	369.0	309.0	14.0
LK-6215100	692.0	12.0	703.0	1045.0	446.0	231.0	15.0
LK-3139080	692.0	12.0	703.0	1033.0	354.0	321.0	16.0
LK-3242105	692.0	11.0	703.0	1466.0	264.0	403.0	25.0
LK-1106200	691.0	11.0	703.0	1018.0	322.0	337.0	32.0
LK-1239035	691.0	10.0	701.0	932.0	337.0	333.0	21.0
LK-9124010	691.0	8.0	698.0	847.0	355.0	323.0	13.0
LK-5245095	690.0	18.0	708.0	988.0	301.0	325.0	64.0
LK-1109065	690.0	10.0	700.0	1089.0	284.0	380.0	26.0
LK-1306025	690.0	11.0	701.0	920.0	326.0	336.0	28.0
LK-1112250	690.0	9.0	700.0	1199.0	287.0	380.0	24.0
LK-9112215	689.0	8.0	697.0	875.0	325.0	346.0	18.0
LK-6233010	689.0	10.0	699.0	933.0	369.0	310.0	10.0
LK-1310065	689.0	9.0	698.0	969.0	333.0	337.0	19.0
LK-6160305	689.0	7.0	696.0	946.0	366.0	313.0	10.0
LK-1315035	689.0	16.0	705.0	1054.0	340.0	336.0	13.0
LK-3139235	689.0	12.0	701.0	1030.0	353.0	320.0	16.0
LK-5106025	689.0	23.0	712.0	1248.0	321.0	176.0	192.0
LK-6178255	689.0	9.0	698.0	1449.0	356.0	321.0	12.0
LK-2312120	688.0	16.0	703.0	907.0	469.0	198.0	20.0
LK-1221055	688.0	13.0	700.0	982.0	361.0	305.0	21.0
LK-5121010	688.0	22.0	710.0	1282.0	386.0	110.0	193.0
LK-1106195	688.0	11.0	699.0	1013.0	320.0	335.0	32.0
LK-1218005	688.0	9.0	697.0	957.0	391.0	271.0	27.0
LK-3127060	688.0	11.0	700.0	930.0	290.0	385.0	13.0
LK-2142165	688.0	8.0	696.0	863.0	386.0	295.0	7.0
LK-3239060	688.0	14.0	702.0	1821.0	267.0	408.0	14.0
LK-1215500	687.0	9.0	696.0	885.0	334.0	337.0	16.0
LK-1215520	687.0	9.0	696.0	885.0	334.0	337.0	16.0
LK-1309100	687.0	9.0	696.0	967.0	333.0	336.0	19.0
LK-9142125	687.0	8.0	695.0	874.0	398.0	280.0	9.0
LK-9148020	687.0	10.0	697.0	1194.0	345.0	328.0	13.0
LK-5103005	687.0	23.0	710.0	1245.0	320.0	175.0	191.0
LK-7139140	687.0	10.0	697.0	1172.0	331.0	346.0	10.0
LK-9227140	686.0	10.0	696.0	919.0	408.0	254.0	24.0
LK-3242260	686.0	11.0	697.0	1452.0	262.0	399.0	25.0
LK-1203135	685.0	8.0	694.0	988.0	420.0	240.0	25.0
LK-2142030	685.0	8.0	693.0	858.0	384.0	294.0	6.0
LK-1324125	685.0	11.0	696.0	1158.0	324.0	346.0	15.0
LK-9118205	684.0	7.0	692.0	857.0	356.0	317.0	11.0
LK-6227055	684.0	7.0	691.0	1134.0	357.0	317.0	11.0
LK-6160030	684.0	7.0	690.0	939.0	363.0	310.0	10.0
LK-9212075	684.0	10.0	694.0	1060.0	334.0	335.0	15.0
LK-1121060	683.0	10.0	693.0	1050.0	261.0	394.0	28.0
LK-1121110	683.0	10.0	693.0	1049.0	261.0	394.0	28.0
LK-5121060	683.0	22.0	705.0	1274.0	383.0	109.0	191.0
LK-1324325	683.0	11.0	695.0	1156.0	323.0	345.0	15.0
LK-2306295	683.0	11.0	693.0	820.0	418.0	258.0	7.0
LK-2303420	683.0	9.0	692.0	846.0	385.0	293.0	6.0
LK-5212030	682.0	8.0	690.0	943.0	343.0	330.0	8.0
LK-1136175	682.0	10.0	691.0	967.0	277.0	381.0	24.0
LK-1306210	682.0	11.0	693.0	909.0	322.0	332.0	28.0
LK-1112120	682.0	9.0	692.0	1185.0	283.0	375.0	24.0
LK-9118200	682.0	7.0	689.0	854.0	355.0	316.0	11.0
LK-1203185	682.0	8.0	691.0	984.0	418.0	239.0	25.0
LK-6160110	682.0	7.0	689.0	937.0	363.0	310.0	10.0
LK-9206055	682.0	8.0	690.0	1018.0	413.0	259.0	10.0
LK-1215160	681.0	9.0	690.0	877.0	331.0	334.0	16.0
LK-1109165	681.0	10.0	691.0	1074.0	280.0	375.0	26.0
LK-3118070	681.0	11.0	692.0	985.0	332.0	337.0	12.0
LK-6242060	681.0	6.0	687.0	940.0	363.0	304.0	14.0
LK-7139145	681.0	9.0	690.0	1161.0	328.0	342.0	10.0
LK-3242115	681.0	11.0	692.0	1443.0	260.0	397.0	25.0
LK-9230100	681.0	10.0	691.0	1019.0	411.0	256.0	14.0
LK-1224355	680.0	8.0	687.0	934.0	284.0	376.0	20.0
LK-9151075	680.0	10.0	690.0	1182.0	341.0	325.0	13.0
LK-2145135	680.0	7.0	687.0	857.0	394.0	280.0	6.0
LK-9133080	680.0	9.0	689.0	872.0	342.0	310.0	28.0
LK-2127275	680.0	10.0	690.0	1196.0	373.0	297.0	11.0
LK-4106025	680.0	102.0	782.0	782.0	183.0	275.0	223.0
LK-1224405	679.0	8.0	687.0	933.0	284.0	375.0	20.0
LK-5242155	679.0	18.0	697.0	972.0	296.0	320.0	63.0
LK-1303255	679.0	10.0	689.0	974.0	282.0	353.0	44.0
LK-1106215	679.0	11.0	690.0	1000.0	316.0	331.0	32.0
LK-1112340	679.0	9.0	688.0	1179.0	282.0	374.0	23.0
LK-6245110	679.0	10.0	689.0	907.0	389.0	277.0	13.0
LK-1303180	678.0	10.0	688.0	972.0	282.0	352.0	44.0
LK-6218135	678.0	9.0	687.0	917.0	363.0	305.0	10.0
LK-5233055	677.0	18.0	694.0	969.0	295.0	319.0	63.0
LK-5115045	677.0	22.0	698.0	1261.0	379.0	108.0	189.0
LK-1209210	677.0	10.0	686.0	878.0	331.0	332.0	14.0
LK-1209305	677.0	10.0	687.0	879.0	331.0	332.0	14.0
LK-1115100	677.0	8.0	685.0	948.0	334.0	326.0	16.0
