entity_id	valid	rejected	polled	electors	NDF	UPFA	DUNF	UDF	JSP	SLLP	Ind 5	Ind 1	NSH	ONF	USP	Ind 3	LF	SEP	NA	Ind 2	RPP	JP	Ind 4	PNF	ACAKO	UNAF
LK-7148065	794.0	6.0	800.0	1077.0	239.0	542.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127125	794.0	5.0	799.0	1099.0	262.0	518.0	4.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6184265	794.0	5.0	799.0	1046.0	269.0	516.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6242035	794.0	5.0	799.0	1156.0	300.0	483.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6136110	794.0	5.0	799.0	1065.0	241.0	541.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7109025	794.0	4.0	798.0	1155.0	229.0	550.0	4.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8109005	794.0	25.0	818.0	1117.0	290.0	482.0	2.0	2.0	4.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5121115	793.0	15.0	808.0	1212.0	545.0	219.0	7.0	5.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321425	793.0	6.0	799.0	1033.0	287.0	496.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1330130	793.0	6.0	798.0	1047.0	273.0	504.0	2.0	2.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9127065	793.0	7.0	800.0	995.0	257.0	518.0	3.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
LK-3206110	793.0	8.0	800.0	1043.0	253.0	520.0	3.0	2.0	4.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6139085	793.0	5.0	799.0	1083.0	269.0	512.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8103025	793.0	6.0	799.0	1062.0	299.0	478.0	2.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8133085	793.0	10.0	803.0	1070.0	361.0	415.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6136060	793.0	5.0	798.0	1064.0	241.0	540.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3134030	793.0	5.0	797.0	1022.0	285.0	498.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1215240	792.0	5.0	797.0	1014.0	277.0	506.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6230075	792.0	6.0	798.0	1122.0	306.0	473.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6106060	792.0	4.0	796.0	1096.0	246.0	532.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9127040	792.0	7.0	799.0	994.0	256.0	517.0	3.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
LK-2142070	792.0	10.0	802.0	1083.0	381.0	393.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6130025	792.0	7.0	798.0	1108.0	271.0	508.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7139010	792.0	7.0	799.0	1147.0	261.0	514.0	3.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2154025	792.0	14.0	806.0	1082.0	319.0	452.0	4.0	3.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6151160	792.0	6.0	798.0	1060.0	326.0	454.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7203085	792.0	5.0	797.0	1071.0	230.0	550.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7166090	792.0	6.0	798.0	1094.0	273.0	505.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2121145	792.0	8.0	800.0	1059.0	252.0	517.0	5.0	2.0	3.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4106025	792.0	32.0	824.0	2712.0	496.0	180.0	14.0	21.0	7.0	3.0	21.0	3.0	3.0	4.0	5.0	4.0	6.0	5.0	3.0	3.0	3.0	2.0	3.0	2.0	1.0	3.0
LK-1227305	791.0	6.0	796.0	1034.0	257.0	524.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7148080	791.0	6.0	797.0	1073.0	238.0	539.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127205	791.0	5.0	796.0	1094.0	261.0	516.0	4.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9142190	791.0	6.0	797.0	1015.0	298.0	474.0	4.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2127225	791.0	8.0	799.0	1043.0	338.0	440.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1312120	791.0	6.0	797.0	1014.0	258.0	514.0	3.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3330090	791.0	5.0	796.0	1036.0	250.0	530.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3245165	791.0	4.0	795.0	1085.0	250.0	530.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9227035	791.0	6.0	797.0	1042.0	303.0	468.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1233055	790.0	5.0	795.0	1014.0	262.0	520.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1115035	790.0	6.0	796.0	1020.0	272.0	506.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1303105	790.0	5.0	795.0	1005.0	298.0	484.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2139575	790.0	9.0	798.0	1056.0	373.0	402.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6172045	789.0	4.0	792.0	1057.0	310.0	467.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8215070	789.0	9.0	797.0	1116.0	232.0	541.0	2.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3209095	789.0	6.0	795.0	1048.0	216.0	558.0	3.0	1.0	4.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7203125	789.0	5.0	794.0	1067.0	229.0	548.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303075	789.0	16.0	805.0	1062.0	401.0	362.0	8.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5315030	789.0	16.0	805.0	1323.0	548.0	213.0	7.0	6.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3106080	789.0	5.0	794.0	1086.0	264.0	512.0	2.0	1.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3106130	789.0	5.0	794.0	1086.0	264.0	512.0	2.0	1.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3306120	788.0	5.0	793.0	1021.0	266.0	509.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2203225	788.0	7.0	795.0	1071.0	253.0	520.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1303150	788.0	5.0	793.0	1002.0	297.0	482.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1230385	788.0	5.0	793.0	1010.0	229.0	550.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3118025	788.0	5.0	793.0	984.0	272.0	501.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7203200	788.0	5.0	793.0	1066.0	228.0	547.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7206215	788.0	4.0	792.0	1051.0	275.0	502.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2121125	788.0	8.0	795.0	1053.0	250.0	514.0	5.0	2.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2124345	788.0	12.0	799.0	1050.0	324.0	442.0	4.0	2.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4106120	788.0	32.0	819.0	2698.0	494.0	179.0	14.0	20.0	7.0	3.0	21.0	3.0	3.0	4.0	5.0	4.0	6.0	5.0	3.0	3.0	3.0	2.0	3.0	2.0	1.0	3.0
LK-9112030	787.0	5.0	792.0	985.0	272.0	503.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321230	787.0	6.0	793.0	1025.0	285.0	492.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1330010	787.0	6.0	793.0	1040.0	271.0	500.0	2.0	2.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1330075	787.0	6.0	793.0	1040.0	271.0	501.0	2.0	2.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3145165	787.0	4.0	792.0	1020.0	292.0	484.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9206100	787.0	6.0	792.0	1083.0	353.0	422.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8136135	787.0	10.0	797.0	1061.0	358.0	411.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9130025	787.0	5.0	792.0	969.0	237.0	534.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2121205	787.0	8.0	795.0	1052.0	250.0	514.0	5.0	2.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3309145	786.0	5.0	791.0	1018.0	265.0	508.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2133020	786.0	8.0	794.0	1056.0	368.0	405.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8221110	786.0	6.0	793.0	1046.0	221.0	551.0	2.0	1.0	3.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1227200	786.0	5.0	792.0	1027.0	256.0	521.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1212060	786.0	7.0	793.0	1048.0	276.0	501.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7163015	786.0	6.0	792.0	1066.0	237.0	536.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1115215	786.0	6.0	792.0	1015.0	271.0	504.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6178015	786.0	4.0	791.0	1012.0	290.0	488.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8103065	786.0	6.0	792.0	1052.0	296.0	473.0	2.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6175185	786.0	5.0	790.0	1042.0	294.0	481.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3154235	786.0	4.0	790.0	1016.0	248.0	526.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9227155	786.0	6.0	792.0	1036.0	301.0	466.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2124250	786.0	12.0	798.0	1048.0	324.0	441.0	4.0	2.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1306100	785.0	5.0	790.0	974.0	264.0	511.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2206215	785.0	7.0	792.0	1066.0	251.0	518.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9142115	785.0	6.0	791.0	1008.0	296.0	471.0	4.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6133135	785.0	7.0	791.0	1098.0	269.0	503.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6133140	785.0	7.0	792.0	1099.0	269.0	504.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3227015	785.0	5.0	790.0	1045.0	223.0	550.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321065	784.0	6.0	789.0	1021.0	284.0	490.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321200	784.0	6.0	789.0	1021.0	284.0	490.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6236160	784.0	6.0	790.0	1110.0	303.0	468.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3321170	784.0	6.0	790.0	1020.0	245.0	525.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6172280	784.0	4.0	788.0	1051.0	308.0	464.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6178350	784.0	4.0	788.0	1009.0	289.0	486.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9218090	784.0	5.0	788.0	1027.0	284.0	489.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3136215	784.0	5.0	789.0	1048.0	248.0	526.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7209095	784.0	4.0	788.0	1045.0	274.0	500.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7124100	784.0	5.0	790.0	1116.0	259.0	510.0	5.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4118150	784.0	24.0	808.0	2514.0	503.0	173.0	20.0	18.0	6.0	4.0	12.0	3.0	4.0	4.0	6.0	4.0	6.0	3.0	3.0	3.0	2.0	2.0	3.0	2.0	1.0	2.0
LK-6106140	783.0	4.0	787.0	1083.0	244.0	526.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3224075	783.0	5.0	788.0	1015.0	254.0	516.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3203100	783.0	7.0	791.0	1030.0	250.0	513.0	3.0	2.0	4.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2127125	783.0	8.0	791.0	1033.0	335.0	436.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3227115	783.0	5.0	788.0	1043.0	222.0	549.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9227065	783.0	6.0	790.0	1032.0	300.0	464.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163070	783.0	5.0	788.0	1086.0	290.0	477.0	3.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8115065	783.0	24.0	807.0	1102.0	286.0	475.0	2.0	2.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7212240	782.0	6.0	788.0	1047.0	284.0	486.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321330	782.0	6.0	788.0	1019.0	283.0	489.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1330125	782.0	6.0	788.0	1033.0	270.0	497.0	2.0	2.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6248050	782.0	5.0	788.0	1151.0	300.0	472.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3112210	782.0	5.0	787.0	1015.0	242.0	528.0	2.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7118010	782.0	6.0	788.0	1067.0	269.0	501.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7203105	782.0	5.0	787.0	1058.0	227.0	543.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7206075	782.0	4.0	786.0	1043.0	273.0	499.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8127250	782.0	7.0	790.0	1046.0	329.0	437.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7212180	781.0	6.0	786.0	1045.0	283.0	485.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5245075	781.0	9.0	790.0	1186.0	468.0	292.0	5.0	4.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3333130	781.0	5.0	785.0	1003.0	218.0	551.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6203025	781.0	11.0	792.0	1247.0	449.0	313.0	5.0	3.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6142090	781.0	5.0	785.0	1035.0	292.0	478.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2136230	781.0	7.0	788.0	1039.0	314.0	454.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2136405	781.0	7.0	787.0	1038.0	314.0	454.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
