entity_id	valid	rejected	polled	electors	UNP	UPFA	USP	JSP	ULPP	NLF	ULF	RPP	SLNF	DUA	SEP	SLPF	UNAF
LK-2303135	911.0	10.0	922.0	1167.0	585.0	312.0	7.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-8142050	911.0	16.0	926.0	1202.0	555.0	339.0	8.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
LK-8230070	910.0	10.0	921.0	1152.0	377.0	521.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1310150	910.0	9.0	919.0	1137.0	390.0	509.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1321035	910.0	9.0	919.0	1176.0	379.0	520.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3115150	910.0	8.0	918.0	1083.0	382.0	514.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3239215	910.0	8.0	918.0	1184.0	339.0	560.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3139120	910.0	9.0	919.0	1234.0	469.0	431.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1109260	909.0	10.0	919.0	1186.0	376.0	526.0	2.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8227005	909.0	10.0	919.0	1150.0	376.0	520.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-7212005	909.0	9.0	918.0	1190.0	439.0	460.0	2.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1306230	909.0	9.0	919.0	1131.0	366.0	532.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1118160	909.0	10.0	919.0	1162.0	417.0	482.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-7203110	909.0	9.0	918.0	1185.0	390.0	508.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3248105	909.0	7.0	916.0	1199.0	317.0	580.0	3.0	4.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7209110	909.0	7.0	916.0	1179.0	435.0	464.0	3.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8130165	909.0	11.0	921.0	1158.0	469.0	426.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1318130	908.0	9.0	917.0	1129.0	366.0	531.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-5112195	908.0	11.0	919.0	1630.0	721.0	174.0	5.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-5306095	908.0	16.0	924.0	1558.0	707.0	186.0	5.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-3303085	907.0	9.0	916.0	1156.0	347.0	548.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1106025	907.0	10.0	917.0	1191.0	450.0	449.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3209100	907.0	8.0	915.0	1162.0	316.0	574.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9218290	907.0	9.0	916.0	1149.0	435.0	462.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2151060	907.0	15.0	922.0	1220.0	456.0	435.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-1312125	906.0	10.0	916.0	1146.0	418.0	471.0	6.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9215145	906.0	8.0	915.0	1179.0	416.0	478.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1112385	905.0	9.0	913.0	1180.0	361.0	535.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1309065	905.0	9.0	914.0	1130.0	387.0	506.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1115025	905.0	10.0	915.0	1156.0	414.0	480.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1209110	905.0	8.0	914.0	1129.0	421.0	474.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1330020	905.0	10.0	914.0	1175.0	388.0	503.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3112190	905.0	8.0	913.0	1136.0	356.0	536.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3136055	905.0	8.0	913.0	1187.0	343.0	551.0	4.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1109180	904.0	10.0	913.0	1178.0	373.0	523.0	2.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1221190	904.0	10.0	914.0	1171.0	426.0	470.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9218265	904.0	9.0	913.0	1146.0	434.0	460.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3330215	904.0	8.0	911.0	1161.0	307.0	583.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-7209120	904.0	7.0	910.0	1172.0	432.0	461.0	3.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3133115	904.0	9.0	913.0	1148.0	356.0	538.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8127065	904.0	12.0	916.0	1137.0	452.0	437.0	5.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8127105	904.0	12.0	916.0	1137.0	452.0	437.0	5.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7148055	903.0	9.0	912.0	1191.0	377.0	514.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1324175	903.0	11.0	914.0	1180.0	445.0	446.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6184100	903.0	8.0	911.0	1139.0	398.0	496.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9136085	903.0	8.0	911.0	1076.0	413.0	476.0	4.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8103015	903.0	14.0	917.0	1178.0	486.0	401.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8106085	903.0	14.0	917.0	1179.0	486.0	401.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2157055	903.0	15.0	918.0	1216.0	454.0	434.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-1312085	903.0	10.0	913.0	1143.0	417.0	470.0	6.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3136365	903.0	8.0	911.0	1184.0	342.0	550.0	4.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3109070	903.0	9.0	912.0	1175.0	320.0	571.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9230035	903.0	10.0	913.0	1152.0	437.0	449.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1136260	902.0	9.0	911.0	1153.0	346.0	549.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3312015	902.0	9.0	910.0	1149.0	345.0	545.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1224420	902.0	9.0	910.0	1156.0	319.0	575.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1206120	902.0	10.0	912.0	1142.0	403.0	489.0	3.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1309135	902.0	9.0	911.0	1127.0	386.0	505.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1310135	902.0	9.0	911.0	1127.0	386.0	504.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6245110	902.0	9.0	911.0	1312.0	441.0	452.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6142155	902.0	6.0	908.0	1152.0	441.0	451.0	2.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5315095	902.0	16.0	918.0	1547.0	703.0	185.0	5.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-3130010	902.0	9.0	911.0	1174.0	319.0	571.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3121140	901.0	8.0	909.0	1072.0	379.0	509.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1336155	901.0	8.0	909.0	1156.0	404.0	482.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2127365	901.0	11.0	913.0	1169.0	475.0	416.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6136125	901.0	9.0	910.0	1168.0	393.0	499.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9215045	901.0	8.0	910.0	1172.0	414.0	475.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8119105	901.0	19.0	920.0	1193.0	547.0	341.0	3.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
LK-2130320	901.0	11.0	912.0	1220.0	575.0	317.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6127130	900.0	9.0	909.0	1201.0	412.0	480.0	3.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9118160	900.0	11.0	911.0	1122.0	434.0	452.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3242140	900.0	7.0	907.0	1171.0	337.0	555.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2221060	900.0	13.0	913.0	1173.0	428.0	455.0	5.0	5.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-1209055	899.0	8.0	907.0	1121.0	418.0	471.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9136020	899.0	8.0	907.0	1072.0	411.0	474.0	4.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6142125	899.0	6.0	905.0	1148.0	440.0	450.0	2.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1115180	898.0	10.0	908.0	1147.0	411.0	476.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9115185	898.0	11.0	909.0	1119.0	433.0	451.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6142045	898.0	6.0	904.0	1147.0	440.0	450.0	2.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2133360	897.0	12.0	909.0	1183.0	513.0	373.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-5212265	897.0	8.0	906.0	1189.0	385.0	501.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1233320	897.0	8.0	905.0	1148.0	355.0	534.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5112045	897.0	11.0	907.0	1610.0	711.0	172.0	5.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1324320	897.0	10.0	908.0	1171.0	442.0	442.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3154050	897.0	8.0	904.0	1139.0	343.0	542.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3330105	897.0	8.0	905.0	1153.0	305.0	579.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2106085	896.0	12.0	909.0	1182.0	512.0	372.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1321380	896.0	9.0	905.0	1158.0	374.0	512.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6106195	896.0	8.0	904.0	1185.0	397.0	490.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7142025	895.0	9.0	904.0	1180.0	373.0	510.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3118155	895.0	8.0	903.0	1065.0	376.0	506.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8218070	895.0	12.0	907.0	1187.0	375.0	507.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3103160	895.0	8.0	903.0	1124.0	352.0	530.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2142080	895.0	15.0	910.0	1204.0	513.0	369.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3245030	895.0	7.0	902.0	1180.0	312.0	571.0	3.0	3.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3109145	895.0	9.0	904.0	1165.0	317.0	566.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2306295	895.0	16.0	911.0	1166.0	498.0	381.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1233090	894.0	8.0	903.0	1144.0	354.0	532.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1303350	894.0	9.0	903.0	1134.0	370.0	516.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6106065	894.0	8.0	902.0	1183.0	396.0	489.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6178250	894.0	7.0	901.0	1134.0	418.0	467.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3203030	894.0	12.0	906.0	1116.0	378.0	499.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2148035	894.0	15.0	909.0	1202.0	512.0	368.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8103110	894.0	14.0	908.0	1166.0	481.0	397.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8136030	894.0	15.0	909.0	1172.0	479.0	399.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
LK-2139505	894.0	12.0	906.0	1180.0	509.0	373.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9227050	894.0	9.0	903.0	1133.0	449.0	432.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3309110	893.0	9.0	902.0	1138.0	342.0	540.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8224040	893.0	10.0	903.0	1131.0	370.0	512.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3206040	893.0	12.0	905.0	1115.0	378.0	498.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3103195	893.0	8.0	901.0	1121.0	351.0	528.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8103035	893.0	14.0	907.0	1165.0	481.0	396.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1224140	892.0	9.0	901.0	1144.0	315.0	569.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8224110	892.0	10.0	902.0	1129.0	370.0	511.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1306035	892.0	9.0	901.0	1110.0	359.0	522.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1324075	892.0	10.0	902.0	1165.0	440.0	440.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1324240	892.0	10.0	902.0	1164.0	439.0	440.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9115145	892.0	11.0	902.0	1111.0	430.0	447.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8103005	892.0	14.0	906.0	1164.0	480.0	396.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-7206065	892.0	7.0	899.0	1157.0	427.0	455.0	3.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-4309180	892.0	16.0	908.0	2213.0	708.0	167.0	6.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-2130145	892.0	11.0	903.0	1209.0	570.0	314.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1224430	891.0	9.0	900.0	1143.0	315.0	569.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8224135	891.0	10.0	901.0	1128.0	369.0	510.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1212465	891.0	11.0	902.0	1157.0	391.0	490.0	2.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-1106160	891.0	10.0	901.0	1171.0	443.0	441.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7142040	891.0	9.0	900.0	1176.0	372.0	508.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1230135	891.0	8.0	898.0	1123.0	350.0	530.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1209515	891.0	8.0	899.0	1112.0	415.0	467.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1218030	891.0	11.0	901.0	1150.0	499.0	383.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3124005	891.0	9.0	900.0	1099.0	356.0	520.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3327045	891.0	8.0	898.0	1144.0	303.0	575.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6136200	891.0	9.0	900.0	1155.0	388.0	494.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7133050	891.0	10.0	900.0	1217.0	377.0	501.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9209080	891.0	10.0	901.0	1167.0	445.0	433.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
EC-11C	891	11	902	66596	372	510	2	1	1	1	1	2	1	0	0	0	0
LK-44	891	11	902	66596	372	510	2	1	1	1	1	2	1	0	0	0	0
LK-1209550	890.0	8.0	898.0	1110.0	414.0	466.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6245070	890.0	9.0	899.0	1295.0	435.0	446.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3142040	890.0	8.0	898.0	1131.0	354.0	525.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9206050	890.0	9.0	899.0	1185.0	488.0	389.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2233185	890.0	15.0	904.0	1199.0	481.0	391.0	6.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3136315	890.0	8.0	898.0	1166.0	337.0	542.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9224040	890.0	9.0	899.0	1128.0	447.0	430.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1112300	889.0	8.0	897.0	1159.0	355.0	526.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1224435	889.0	9.0	898.0	1141.0	314.0	567.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1215030	889.0	10.0	899.0	1121.0	381.0	499.0	3.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6106005	889.0	8.0	896.0	1175.0	394.0	485.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3218060	889.0	8.0	896.0	1122.0	332.0	543.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3151170	889.0	8.0	896.0	1129.0	340.0	537.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8124270	889.0	16.0	904.0	1156.0	472.0	398.0	6.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
LK-1227215	888.0	11.0	899.0	1157.0	340.0	537.0	3.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9112010	888.0	8.0	896.0	1091.0	406.0	471.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6178120	888.0	7.0	895.0	1127.0	415.0	464.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-3151195	888.0	8.0	895.0	1127.0	339.0	536.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8130040	888.0	11.0	899.0	1131.0	458.0	416.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8121110	888.0	12.0	900.0	1180.0	451.0	424.0	4.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1230510	887.0	8.0	894.0	1118.0	349.0	528.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3239030	887.0	8.0	895.0	1153.0	330.0	546.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6130270	887.0	11.0	898.0	1214.0	443.0	434.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7206020	887.0	7.0	894.0	1150.0	424.0	452.0	3.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9133070	887.0	8.0	896.0	1055.0	379.0	495.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9209155	887.0	10.0	897.0	1162.0	443.0	431.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8115120	887.0	16.0	903.0	1172.0	427.0	437.0	7.0	7.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
LK-9118005	886.0	10.0	897.0	1104.0	428.0	445.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3218160	886.0	8.0	894.0	1118.0	331.0	541.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6248100	886.0	9.0	894.0	1289.0	433.0	444.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3136460	886.0	8.0	893.0	1161.0	336.0	539.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8221075	885.0	10.0	895.0	1121.0	367.0	507.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1330120	885.0	9.0	894.0	1149.0	379.0	492.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3239180	885.0	8.0	893.0	1151.0	330.0	545.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-7112085	885.0	10.0	894.0	1226.0	423.0	448.0	4.0	4.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3242295	885.0	7.0	892.0	1151.0	331.0	546.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1136060	884.0	9.0	893.0	1129.0	339.0	537.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8224055	884.0	10.0	894.0	1119.0	366.0	506.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1215195	884.0	9.0	893.0	1114.0	379.0	496.0	3.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1306115	884.0	9.0	893.0	1100.0	356.0	517.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7148095	884.0	9.0	893.0	1166.0	369.0	503.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1309010	884.0	9.0	893.0	1105.0	379.0	495.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1115060	884.0	10.0	894.0	1129.0	405.0	469.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6172080	884.0	8.0	893.0	1151.0	435.0	441.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3145155	884.0	8.0	892.0	1124.0	352.0	521.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7109130	884.0	8.0	892.0	1228.0	372.0	500.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
