entity_id	valid	rejected	polled	electors	IND01	IND02	IND03	IND04	DUNF	OWORS	IND05	IND06	USP	RJA	DNM	NMPP	FSP	JSWP	IND07	OPPP	IND08	IND09	NDF	JSP	NSSP	NSU	IND10	IND11	SLPP	NUA	SLLP	IND12	IND13	SPSL	IND14	SEP	IND15	ONF	NPP
LK-1303090	1085.0	9.0	1094.0	1301.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	1.0	2.0	0.0	0.0	0.0	1.0	392.0	1.0	0.0	0.0	0.0	2.0	630.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0
LK-6130330	1084.0	8.0	1092.0	1306.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	0.0	2.0	1.0	0.0	1.0	1.0	405.0	1.0	0.0	0.0	0.0	2.0	623.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-6203135	1084.0	13.0	1097.0	1440.0	1.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	2.0	1.0	0.0	1.0	2.0	772.0	2.0	0.0	0.0	0.0	3.0	264.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1309130	1084.0	9.0	1093.0	1278.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0	1.0	2.0	1.0	0.0	1.0	1.0	329.0	1.0	0.0	0.0	0.0	1.0	697.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-8103060	1084.0	9.0	1094.0	1264.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	33.0	1.0	4.0	1.0	0.0	1.0	1.0	419.0	1.0	0.0	0.0	0.0	2.0	600.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-6136200	1084.0	8.0	1092.0	1277.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	0.0	2.0	0.0	0.0	0.0	1.0	349.0	1.0	0.0	0.0	0.0	2.0	682.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
LK-9142040	1084.0	9.0	1094.0	1267.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	2.0	1.0	0.0	1.0	2.0	454.0	1.0	0.0	0.0	0.0	3.0	584.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-5315045	1084.0	11.0	1096.0	1359.0	1.0	2.0	1.0	0.0	7.0	0.0	0.0	0.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	0.0	1.0	2.0	846.0	1.0	0.0	0.0	5.0	3.0	192.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
LK-3239030	1084.0	7.0	1091.0	1290.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	37.0	1.0	2.0	1.0	0.0	0.0	1.0	314.0	1.0	0.0	0.0	0.0	3.0	715.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-2127175	1083.0	9.0	1093.0	1296.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	0.0	2.0	1.0	0.0	1.0	1.0	443.0	1.0	0.0	0.0	0.0	2.0	583.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
LK-2139145	1083.0	9.0	1091.0	1289.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	30.0	1.0	2.0	1.0	0.0	1.0	1.0	515.0	1.0	0.0	0.0	0.0	2.0	513.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-1212145	1083.0	10.0	1093.0	1307.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	50.0	1.0	2.0	0.0	0.0	0.0	1.0	369.0	1.0	0.0	0.0	0.0	1.0	645.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-3106140	1083.0	8.0	1091.0	1342.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	1.0	2.0	1.0	0.0	0.0	1.0	319.0	1.0	0.0	0.0	0.0	2.0	716.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0
LK-2148145	1082.0	10.0	1092.0	1293.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	1.0	1.0	1.0	0.0	1.0	1.0	573.0	1.0	0.0	0.0	0.0	2.0	463.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1312190	1082.0	8.0	1089.0	1263.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	22.0	1.0	3.0	1.0	0.0	1.0	1.0	389.0	1.0	0.0	0.0	0.0	2.0	644.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-1309095	1082.0	9.0	1091.0	1276.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0	1.0	2.0	1.0	0.0	1.0	1.0	329.0	1.0	0.0	0.0	0.0	1.0	696.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-3239180	1082.0	7.0	1089.0	1288.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	37.0	1.0	2.0	1.0	0.0	0.0	1.0	314.0	1.0	0.0	0.0	0.0	3.0	714.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-3133150	1082.0	9.0	1091.0	1294.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	1.0	3.0	0.0	0.0	0.0	1.0	305.0	1.0	0.0	0.0	0.0	2.0	712.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-6160125	1081.0	8.0	1089.0	1299.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0	0.0	2.0	0.0	0.0	1.0	1.0	428.0	1.0	0.0	0.0	0.0	2.0	596.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0
LK-1230390	1081.0	7.0	1088.0	1259.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	2.0	0.0	0.0	0.0	0.0	306.0	1.0	0.0	0.0	0.0	1.0	723.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-1212735	1081.0	10.0	1091.0	1304.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	49.0	1.0	2.0	0.0	0.0	0.0	1.0	368.0	1.0	0.0	0.0	0.0	1.0	643.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-7148025	1081.0	8.0	1089.0	1288.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	42.0	1.0	2.0	1.0	0.0	1.0	1.0	356.0	1.0	0.0	0.0	0.0	3.0	658.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-1312250	1081.0	8.0	1089.0	1262.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	22.0	1.0	3.0	1.0	0.0	1.0	1.0	389.0	1.0	0.0	0.0	0.0	2.0	643.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-9224055	1080.0	11.0	1091.0	1273.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	17.0	0.0	2.0	1.0	0.0	2.0	1.0	480.0	2.0	0.0	0.0	0.0	2.0	557.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1218090	1080.0	15.0	1094.0	1353.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	1.0	3.0	0.0	0.0	1.0	1.0	515.0	1.0	0.0	0.0	0.0	1.0	502.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
LK-6172080	1080.0	8.0	1088.0	1287.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	1.0	1.0	0.0	0.0	1.0	1.0	460.0	1.0	0.0	0.0	0.0	1.0	574.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
LK-3315195	1080.0	7.0	1087.0	1252.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	81.0	1.0	2.0	0.0	0.0	0.0	1.0	229.0	1.0	0.0	0.0	0.0	2.0	751.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-9124100	1080.0	9.0	1089.0	1253.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	2.0	1.0	0.0	1.0	2.0	451.0	1.0	0.0	0.0	0.0	2.0	587.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-5110085	1080.0	12.0	1091.0	1415.0	1.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	4.0	1.0	0.0	2.0	3.0	820.0	2.0	0.0	1.0	2.0	8.0	208.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	1.0	1.0
LK-7206055	1080.0	7.0	1087.0	1265.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	1.0	1.0	0.0	0.0	1.0	1.0	463.0	1.0	0.0	0.0	0.0	2.0	556.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-3221185	1080.0	7.0	1086.0	1285.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	37.0	1.0	2.0	1.0	0.0	0.0	1.0	313.0	1.0	0.0	0.0	0.0	3.0	712.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-3109040	1080.0	7.0	1087.0	1316.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39.0	3.0	3.0	1.0	0.0	1.0	1.0	257.0	1.0	0.0	0.0	0.0	2.0	759.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
LK-3209145	1079.0	6.0	1085.0	1259.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	38.0	1.0	2.0	0.0	0.0	1.0	1.0	252.0	1.0	0.0	0.0	0.0	3.0	768.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1312245	1079.0	8.0	1087.0	1260.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	22.0	1.0	3.0	1.0	0.0	1.0	1.0	388.0	1.0	0.0	0.0	0.0	2.0	642.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-8133120	1079.0	12.0	1090.0	1276.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	29.0	1.0	3.0	1.0	0.0	2.0	1.0	491.0	1.0	0.0	0.0	0.0	2.0	526.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	3.0
LK-3115035	1079.0	8.0	1087.0	1249.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0	1.0	2.0	1.0	0.0	1.0	1.0	349.0	1.0	0.0	0.0	0.0	2.0	676.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0
LK-2127255	1078.0	9.0	1088.0	1290.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	0.0	2.0	1.0	0.0	1.0	1.0	441.0	1.0	0.0	0.0	0.0	2.0	580.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
LK-6130350	1078.0	8.0	1085.0	1299.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	0.0	2.0	1.0	0.0	1.0	1.0	403.0	1.0	0.0	0.0	0.0	2.0	619.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-2121030	1078.0	7.0	1086.0	1234.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	2.0	1.0	0.0	1.0	1.0	408.0	1.0	0.0	0.0	0.0	3.0	627.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-7118015	1078.0	11.0	1089.0	1281.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	60.0	1.0	2.0	0.0	0.0	0.0	1.0	341.0	1.0	0.0	0.0	0.0	1.0	654.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-8142015	1078.0	15.0	1094.0	1289.0	1.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	20.0	1.0	2.0	2.0	0.0	3.0	2.0	585.0	1.0	0.0	1.0	1.0	3.0	434.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0
LK-8124230	1078.0	15.0	1093.0	1285.0	1.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	1.0	25.0	1.0	2.0	2.0	0.0	3.0	2.0	525.0	1.0	0.0	1.0	1.0	3.0	488.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	0.0	2.0	3.0
LK-8127065	1078.0	10.0	1089.0	1260.0	1.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	25.0	1.0	2.0	2.0	0.0	2.0	2.0	466.0	1.0	0.0	0.0	0.0	3.0	552.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	2.0
LK-8127105	1078.0	10.0	1089.0	1260.0	1.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	25.0	1.0	2.0	2.0	0.0	2.0	2.0	466.0	1.0	0.0	0.0	0.0	3.0	552.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	2.0
LK-1118170	1077.0	9.0	1087.0	1273.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	1.0	2.0	0.0	0.0	0.0	1.0	367.0	1.0	0.0	0.0	0.0	2.0	656.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-2148010	1077.0	10.0	1087.0	1288.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	1.0	1.0	1.0	0.0	1.0	1.0	570.0	1.0	0.0	0.0	0.0	2.0	462.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1321280	1077.0	9.0	1087.0	1288.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	1.0	2.0	0.0	0.0	0.0	1.0	367.0	1.0	0.0	0.0	0.0	2.0	644.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0
LK-5245075	1077.0	8.0	1085.0	1374.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	0.0	1.0	2.0	869.0	1.0	0.0	0.0	1.0	6.0	173.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
LK-2109015	1077.0	9.0	1086.0	1292.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	1.0	2.0	1.0	0.0	1.0	1.0	504.0	1.0	0.0	0.0	0.0	2.0	523.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
LK-4509035	1077.0	30.0	1107.0	1462.0	3.0	7.0	1.0	1.0	18.0	1.0	3.0	0.0	2.0	1.0	1.0	3.0	1.0	2.0	2.0	1.0	3.0	4.0	938.0	3.0	1.0	1.0	9.0	2.0	55.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0
LK-3133020	1077.0	9.0	1086.0	1288.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	42.0	1.0	3.0	0.0	0.0	0.0	1.0	304.0	1.0	0.0	0.0	0.0	2.0	709.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-1239230	1076.0	9.0	1085.0	1280.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	42.0	1.0	2.0	0.0	0.0	0.0	1.0	336.0	1.0	0.0	0.0	0.0	1.0	679.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0
LK-5245050	1076.0	8.0	1084.0	1372.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	0.0	1.0	2.0	867.0	1.0	0.0	0.0	1.0	6.0	173.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
LK-9206200	1075.0	8.0	1083.0	1297.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	1.0	1.0	0.0	0.0	1.0	1.0	538.0	1.0	0.0	0.0	0.0	2.0	488.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-9218190	1075.0	9.0	1083.0	1267.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	32.0	1.0	1.0	0.0	0.0	1.0	1.0	412.0	1.0	0.0	0.0	0.0	2.0	611.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-8106075	1075.0	9.0	1085.0	1253.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	33.0	1.0	4.0	1.0	0.0	1.0	1.0	416.0	1.0	0.0	0.0	0.0	2.0	595.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-1303270	1075.0	9.0	1084.0	1288.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	42.0	1.0	2.0	0.0	0.0	0.0	1.0	388.0	1.0	0.0	0.0	0.0	1.0	623.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0
LK-2151065	1074.0	14.0	1088.0	1289.0	1.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	23.0	0.0	2.0	2.0	0.0	2.0	2.0	532.0	1.0	0.0	0.0	0.0	3.0	486.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-6160100	1074.0	8.0	1082.0	1290.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0	0.0	2.0	0.0	0.0	1.0	1.0	425.0	1.0	0.0	0.0	0.0	2.0	592.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0
LK-6103020	1074.0	7.0	1081.0	1266.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	32.0	0.0	2.0	1.0	0.0	1.0	1.0	385.0	1.0	0.0	0.0	0.0	2.0	636.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
LK-1315145	1074.0	8.0	1081.0	1253.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	22.0	1.0	3.0	1.0	0.0	1.0	1.0	386.0	1.0	0.0	0.0	0.0	2.0	639.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-6136030	1074.0	8.0	1082.0	1265.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	2.0	0.0	0.0	0.0	1.0	346.0	1.0	0.0	0.0	0.0	2.0	676.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
LK-8142070	1074.0	15.0	1090.0	1285.0	1.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	20.0	1.0	2.0	2.0	0.0	3.0	2.0	583.0	1.0	0.0	1.0	1.0	3.0	433.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0
LK-5121100	1074.0	19.0	1093.0	1389.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	2.0	1.0	0.0	1.0	4.0	839.0	2.0	0.0	0.0	3.0	93.0	97.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
LK-8215070	1074.0	12.0	1087.0	1252.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	1.0	3.0	1.0	0.0	1.0	1.0	332.0	1.0	0.0	0.0	0.0	3.0	688.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-3203025	1074.0	9.0	1083.0	1266.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	35.0	1.0	2.0	1.0	0.0	1.0	1.0	325.0	1.0	0.0	0.0	0.0	3.0	688.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-3139140	1074.0	11.0	1085.0	1299.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	1.0	2.0	1.0	0.0	0.0	1.0	504.0	1.0	0.0	0.0	0.0	1.0	501.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
LK-1115165	1073.0	9.0	1082.0	1268.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	1.0	2.0	0.0	0.0	0.0	1.0	365.0	1.0	0.0	0.0	0.0	2.0	653.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-1227355	1073.0	9.0	1082.0	1284.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	46.0	0.0	2.0	0.0	0.0	0.0	1.0	374.0	1.0	0.0	0.0	0.0	2.0	633.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
LK-1215405	1073.0	11.0	1084.0	1283.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	49.0	0.0	3.0	0.0	0.0	0.0	1.0	348.0	1.0	0.0	0.0	0.0	1.0	655.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0
LK-5215080	1073.0	6.0	1079.0	1237.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0	1.0	2.0	0.0	0.0	0.0	1.0	327.0	1.0	0.0	0.0	0.0	2.0	694.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0
LK-1321085	1073.0	9.0	1082.0	1283.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	1.0	2.0	0.0	0.0	0.0	1.0	366.0	1.0	0.0	0.0	0.0	2.0	642.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0
LK-3203015	1073.0	9.0	1083.0	1265.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	35.0	1.0	2.0	1.0	0.0	1.0	1.0	325.0	1.0	0.0	0.0	0.0	3.0	687.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1118035	1072.0	9.0	1081.0	1266.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	1.0	2.0	0.0	0.0	0.0	1.0	365.0	1.0	0.0	0.0	0.0	2.0	652.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-9206105	1072.0	8.0	1080.0	1294.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	1.0	1.0	0.0	0.0	1.0	1.0	537.0	1.0	0.0	0.0	0.0	2.0	487.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0
LK-2121070	1072.0	7.0	1079.0	1227.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	2.0	1.0	0.0	1.0	1.0	406.0	1.0	0.0	0.0	0.0	3.0	623.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-2124350	1072.0	11.0	1083.0	1262.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	18.0	1.0	2.0	1.0	0.0	1.0	2.0	484.0	1.0	0.0	0.0	0.0	3.0	539.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
LK-1230665	1072.0	7.0	1079.0	1248.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	32.0	0.0	2.0	0.0	0.0	0.0	0.0	303.0	1.0	0.0	0.0	0.0	1.0	717.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0
LK-9136105	1072.0	9.0	1081.0	1229.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	0.0	2.0	1.0	0.0	1.0	1.0	403.0	1.0	0.0	0.0	0.0	2.0	626.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-1209120	1072.0	9.0	1081.0	1278.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	1.0	2.0	0.0	0.0	0.0	1.0	373.0	1.0	0.0	0.0	0.0	1.0	642.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0
LK-6154130	1072.0	9.0	1081.0	1291.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	0.0	2.0	0.0	0.0	0.0	1.0	413.0	1.0	0.0	0.0	0.0	1.0	597.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0
LK-2315105	1071.0	18.0	1089.0	1298.0	1.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	1.0	9.0	0.0	2.0	2.0	0.0	4.0	3.0	711.0	2.0	0.0	1.0	1.0	3.0	308.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0
LK-6218050	1071.0	11.0	1083.0	1403.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	1.0	2.0	0.0	0.0	0.0	1.0	428.0	1.0	0.0	0.0	0.0	2.0	585.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	5.0
