entity_id	result_ut	valid	rejected	polled	electors	PA	UNP	SMBP	Ind 1	Ind 2	SLPF
LK-1324250	757400520	1553.0	17.0	1570.0	2153.0	934.0	603.0	3.0	3.0	6.0	4.0
LK-1324255	757400520	548.0	6.0	554.0	760.0	330.0	213.0	1.0	1.0	2.0	1.0
LK-1324260	757400520	378.0	4.0	382.0	524.0	227.0	147.0	1.0	1.0	2.0	1.0
LK-1324265	757400520	781.0	9.0	789.0	1082.0	469.0	303.0	1.0	2.0	3.0	2.0
LK-1324270	757400520	526.0	6.0	531.0	728.0	316.0	204.0	1.0	1.0	2.0	1.0
LK-1324275	757400520	536.0	6.0	542.0	743.0	322.0	208.0	1.0	1.0	2.0	1.0
LK-1324280	757400520	691.0	8.0	699.0	958.0	416.0	268.0	1.0	2.0	3.0	2.0
LK-1324285	757400520	2167.0	24.0	2191.0	3004.0	1303.0	841.0	4.0	5.0	9.0	5.0
LK-1324290	757400520	912.0	10.0	922.0	1265.0	548.0	354.0	2.0	2.0	4.0	2.0
LK-1324295	757400520	1069.0	12.0	1081.0	1482.0	643.0	415.0	2.0	2.0	4.0	3.0
LK-1324300	757400520	484.0	5.0	489.0	670.0	291.0	188.0	1.0	1.0	2.0	1.0
LK-1324305	757400520	453.0	5.0	458.0	628.0	272.0	176.0	1.0	1.0	2.0	1.0
LK-1324310	757400520	440.0	5.0	445.0	610.0	265.0	171.0	1.0	1.0	2.0	1.0
LK-1324315	757400520	469.0	5.0	474.0	650.0	282.0	182.0	1.0	1.0	2.0	1.0
LK-1324320	757400520	716.0	8.0	723.0	992.0	430.0	278.0	1.0	2.0	3.0	2.0
LK-1324325	757400520	953.0	10.0	963.0	1320.0	573.0	370.0	2.0	2.0	4.0	2.0
LK-1324330	757400520	284.0	3.0	287.0	394.0	171.0	110.0	1.0	1.0	1.0	1.0
LK-1324335	757400520	449.0	5.0	454.0	622.0	270.0	174.0	1.0	1.0	2.0	1.0
LK-1324340	757400520	896.0	10.0	905.0	1241.0	538.0	348.0	2.0	2.0	4.0	2.0
LK-1324345	757400520	445.0	5.0	450.0	617.0	267.0	173.0	1.0	1.0	2.0	1.0
LK-1324350	757400520	548.0	6.0	554.0	759.0	329.0	213.0	1.0	1.0	2.0	1.0
LK-1324355	757400520	173.0	2.0	175.0	240.0	104.0	67.0	0.0	0.0	1.0	0.0
LK-1324360	757400520	254.0	3.0	257.0	352.0	153.0	99.0	0.0	1.0	1.0	1.0
LK-1324365	757400520	1130.0	12.0	1142.0	1565.0	679.0	439.0	2.0	3.0	5.0	3.0
LK-1324370	757400520	830.0	9.0	839.0	1151.0	499.0	322.0	2.0	2.0	3.0	2.0
LK-1324375	757400520	798.0	9.0	807.0	1106.0	480.0	310.0	2.0	2.0	3.0	2.0
LK-1324380	757400520	1011.0	11.0	1022.0	1402.0	608.0	393.0	2.0	2.0	4.0	3.0
LK-1324385	757400520	499.0	5.0	505.0	692.0	300.0	194.0	1.0	1.0	2.0	1.0
LK-1324390	757400520	674.0	7.0	681.0	934.0	405.0	262.0	1.0	2.0	3.0	2.0
LK-1324395	757400520	504.0	5.0	509.0	698.0	303.0	196.0	1.0	1.0	2.0	1.0
LK-1324400	757400520	786.0	9.0	795.0	1090.0	473.0	305.0	1.0	2.0	3.0	2.0
LK-1324405	757400520	514.0	6.0	519.0	712.0	309.0	199.0	1.0	1.0	2.0	1.0
LK-1324410	757400520	351.0	4.0	355.0	487.0	211.0	136.0	1.0	1.0	1.0	1.0
LK-1327005	757399800	281.0	5.0	286.0	408.0	172.0	105.0	1.0	1.0	1.0	1.0
LK-1327010	757399800	239.0	5.0	243.0	346.0	146.0	89.0	1.0	1.0	1.0	1.0
LK-1327015	757399800	343.0	6.0	350.0	498.0	210.0	128.0	1.0	1.0	2.0	1.0
LK-1327020	757399800	305.0	6.0	310.0	442.0	186.0	114.0	1.0	1.0	2.0	1.0
LK-1327025	757399800	429.0	8.0	437.0	622.0	262.0	161.0	2.0	1.0	2.0	2.0
LK-1327030	757399800	445.0	8.0	453.0	646.0	272.0	166.0	2.0	1.0	2.0	2.0
LK-1327035	757399800	567.0	11.0	577.0	822.0	346.0	212.0	2.0	2.0	3.0	2.0
LK-1327040	757399800	463.0	9.0	472.0	671.0	283.0	173.0	2.0	1.0	2.0	2.0
LK-1327045	757399800	184.0	3.0	187.0	266.0	112.0	69.0	1.0	1.0	1.0	1.0
LK-1327050	757399800	822.0	16.0	838.0	1193.0	502.0	308.0	3.0	3.0	4.0	3.0
LK-1327055	757399800	477.0	9.0	486.0	692.0	291.0	179.0	2.0	1.0	2.0	2.0
LK-1327060	757399800	267.0	5.0	272.0	387.0	163.0	100.0	1.0	1.0	1.0	1.0
LK-1327065	757399800	558.0	11.0	569.0	810.0	341.0	209.0	2.0	2.0	3.0	2.0
LK-1327070	757399800	564.0	11.0	575.0	818.0	344.0	211.0	2.0	2.0	3.0	2.0
LK-1327075	757399800	304.0	6.0	310.0	441.0	186.0	114.0	1.0	1.0	2.0	1.0
LK-1327080	757399800	257.0	5.0	262.0	373.0	157.0	96.0	1.0	1.0	1.0	1.0
LK-1327085	757399800	507.0	10.0	517.0	735.0	310.0	190.0	2.0	2.0	3.0	2.0
LK-1327090	757399800	568.0	11.0	578.0	823.0	346.0	212.0	2.0	2.0	3.0	2.0
LK-1327095	757399800	895.0	17.0	912.0	1299.0	547.0	335.0	3.0	3.0	5.0	3.0
LK-1327100	757399800	660.0	12.0	672.0	957.0	403.0	247.0	2.0	2.0	3.0	2.0
LK-1327105	757399800	391.0	7.0	398.0	567.0	238.0	146.0	1.0	1.0	2.0	1.0
LK-1327110	757399800	550.0	10.0	561.0	798.0	336.0	206.0	2.0	2.0	3.0	2.0
LK-1327115	757399800	925.0	17.0	943.0	1342.0	565.0	346.0	3.0	3.0	5.0	3.0
LK-1327120	757399800	671.0	13.0	684.0	974.0	410.0	251.0	2.0	2.0	3.0	2.0
LK-1327125	757399800	448.0	8.0	457.0	650.0	274.0	168.0	2.0	1.0	2.0	2.0
LK-1327130	757399800	495.0	9.0	505.0	718.0	302.0	185.0	2.0	2.0	3.0	2.0
LK-1327135	757399800	340.0	6.0	346.0	493.0	208.0	127.0	1.0	1.0	2.0	1.0
LK-1327140	757399800	332.0	6.0	339.0	482.0	203.0	124.0	1.0	1.0	2.0	1.0
LK-1327145	757399800	473.0	9.0	482.0	686.0	289.0	177.0	2.0	1.0	2.0	2.0
LK-1327150	757399800	725.0	14.0	739.0	1052.0	443.0	271.0	3.0	2.0	4.0	3.0
LK-1327155	757399800	450.0	9.0	458.0	652.0	274.0	168.0	2.0	1.0	2.0	2.0
LK-1327160	757399800	602.0	11.0	613.0	873.0	367.0	225.0	2.0	2.0	3.0	2.0
LK-1327165	757399800	959.0	18.0	977.0	1390.0	585.0	359.0	4.0	3.0	5.0	3.0
LK-1327170	757399800	1086.0	21.0	1107.0	1575.0	663.0	406.0	4.0	3.0	6.0	4.0
LK-1327175	757399800	1221.0	23.0	1245.0	1772.0	746.0	457.0	4.0	4.0	6.0	4.0
LK-1327180	757399800	339.0	6.0	346.0	492.0	207.0	127.0	1.0	1.0	2.0	1.0
LK-1327185	757399800	797.0	15.0	812.0	1156.0	486.0	298.0	3.0	2.0	4.0	3.0
LK-1327190	757399800	771.0	15.0	786.0	1119.0	471.0	289.0	3.0	2.0	4.0	3.0
LK-1327195	757399800	561.0	11.0	572.0	814.0	343.0	210.0	2.0	2.0	3.0	2.0
LK-1327200	757399800	636.0	12.0	648.0	923.0	388.0	238.0	2.0	2.0	3.0	2.0
LK-1327205	757399800	428.0	8.0	436.0	621.0	261.0	160.0	2.0	1.0	2.0	2.0
LK-1327210	757399800	758.0	14.0	772.0	1099.0	463.0	283.0	3.0	2.0	4.0	3.0
LK-1327215	757399800	397.0	8.0	405.0	576.0	242.0	149.0	1.0	1.0	2.0	1.0
LK-1327220	757399800	590.0	11.0	601.0	856.0	360.0	221.0	2.0	2.0	3.0	2.0
LK-1327225	757399800	245.0	5.0	250.0	356.0	150.0	92.0	1.0	1.0	1.0	1.0
LK-1330005	757399800	329.0	6.0	335.0	477.0	201.0	123.0	1.0	1.0	2.0	1.0
LK-1330010	757399800	576.0	11.0	587.0	835.0	352.0	215.0	2.0	2.0	3.0	2.0
LK-1330015	757399800	253.0	5.0	258.0	367.0	155.0	95.0	1.0	1.0	1.0	1.0
LK-1330020	757399800	695.0	13.0	708.0	1007.0	424.0	260.0	3.0	2.0	4.0	3.0
LK-1330025	757399800	778.0	15.0	792.0	1128.0	475.0	291.0	3.0	2.0	4.0	3.0
LK-1330030	757399800	490.0	9.0	500.0	711.0	299.0	183.0	2.0	1.0	3.0	2.0
LK-1330035	757399800	672.0	13.0	685.0	975.0	410.0	251.0	2.0	2.0	3.0	2.0
LK-1330040	757399800	867.0	16.0	883.0	1257.0	529.0	324.0	3.0	3.0	4.0	3.0
LK-1330045	757399800	843.0	16.0	859.0	1223.0	515.0	315.0	3.0	3.0	4.0	3.0
LK-1330050	757399800	184.0	3.0	188.0	268.0	113.0	69.0	1.0	1.0	1.0	1.0
LK-1330055	757399800	829.0	16.0	845.0	1203.0	506.0	310.0	3.0	3.0	4.0	3.0
LK-1330060	757399800	816.0	15.0	831.0	1183.0	498.0	305.0	3.0	2.0	4.0	3.0
LK-1330065	757399800	868.0	16.0	884.0	1258.0	530.0	325.0	3.0	3.0	4.0	3.0
LK-1330070	757399800	769.0	15.0	784.0	1116.0	470.0	288.0	3.0	2.0	4.0	3.0
LK-1330075	757399800	576.0	11.0	587.0	836.0	352.0	216.0	2.0	2.0	3.0	2.0
LK-1330080	757399800	382.0	7.0	390.0	554.0	233.0	143.0	1.0	1.0	2.0	1.0
LK-1330085	757399800	444.0	8.0	452.0	644.0	271.0	166.0	2.0	1.0	2.0	2.0
LK-1330090	757399800	1060.0	20.0	1080.0	1538.0	647.0	397.0	4.0	3.0	5.0	4.0
LK-1330095	757399800	952.0	18.0	970.0	1380.0	581.0	356.0	3.0	3.0	5.0	3.0
LK-1330100	757399800	612.0	12.0	623.0	887.0	373.0	229.0	2.0	2.0	3.0	2.0
LK-1330105	757399800	648.0	12.0	660.0	940.0	396.0	242.0	2.0	2.0	3.0	2.0
LK-1330110	757399800	717.0	14.0	731.0	1041.0	438.0	268.0	3.0	2.0	4.0	3.0
LK-1330115	757399800	625.0	12.0	637.0	906.0	382.0	234.0	2.0	2.0	3.0	2.0
LK-1330120	757399800	679.0	13.0	692.0	985.0	415.0	254.0	2.0	2.0	4.0	2.0
LK-1330125	757399800	572.0	11.0	583.0	830.0	349.0	214.0	2.0	2.0	3.0	2.0
LK-1330130	757399800	580.0	11.0	591.0	841.0	354.0	217.0	2.0	2.0	3.0	2.0
LK-1330135	757399800	952.0	18.0	971.0	1382.0	581.0	356.0	3.0	3.0	5.0	3.0
LK-1330140	757399800	842.0	16.0	858.0	1222.0	514.0	315.0	3.0	3.0	4.0	3.0
LK-1330145	757399800	615.0	12.0	626.0	892.0	375.0	230.0	2.0	2.0	3.0	2.0
LK-1330150	757399800	503.0	10.0	513.0	730.0	307.0	188.0	2.0	2.0	3.0	2.0
LK-1330155	757399800	313.0	6.0	319.0	454.0	191.0	117.0	1.0	1.0	2.0	1.0
LK-1330160	757399800	359.0	7.0	366.0	521.0	219.0	134.0	1.0	1.0	2.0	1.0
LK-1330165	757399800	383.0	7.0	391.0	556.0	234.0	143.0	1.0	1.0	2.0	1.0
LK-1330170	757399800	638.0	12.0	650.0	926.0	390.0	239.0	2.0	2.0	3.0	2.0
LK-1330175	757399800	349.0	7.0	356.0	506.0	213.0	131.0	1.0	1.0	2.0	1.0
LK-1330180	757399800	1062.0	20.0	1082.0	1540.0	648.0	397.0	4.0	3.0	5.0	4.0
LK-1330185	757399800	768.0	15.0	782.0	1113.0	469.0	287.0	3.0	2.0	4.0	3.0
LK-1330190	757399800	400.0	8.0	408.0	580.0	244.0	150.0	1.0	1.0	2.0	1.0
LK-1330195	757399800	241.0	5.0	245.0	349.0	147.0	90.0	1.0	1.0	1.0	1.0
LK-1330200	757399800	313.0	6.0	319.0	454.0	191.0	117.0	1.0	1.0	2.0	1.0
LK-1330205	757399800	355.0	7.0	362.0	515.0	217.0	133.0	1.0	1.0	2.0	1.0
LK-1330210	757399800	436.0	8.0	444.0	632.0	266.0	163.0	2.0	1.0	2.0	2.0
LK-1330215	757399800	483.0	9.0	492.0	700.0	295.0	181.0	2.0	1.0	2.0	2.0
LK-1330220	757399800	315.0	6.0	321.0	457.0	192.0	118.0	1.0	1.0	2.0	1.0
LK-1330225	757399800	320.0	6.0	326.0	463.0	195.0	120.0	1.0	1.0	2.0	1.0
LK-1330230	757399800	342.0	6.0	348.0	496.0	209.0	128.0	1.0	1.0	2.0	1.0
LK-1330235	757399800	398.0	8.0	405.0	577.0	243.0	149.0	1.0	1.0	2.0	1.0
LK-1330240	757399800	791.0	15.0	806.0	1148.0	483.0	296.0	3.0	2.0	4.0	3.0
LK-1330245	757399800	209.0	4.0	213.0	303.0	128.0	78.0	1.0	1.0	1.0	1.0
LK-1330250	757399800	228.0	4.0	233.0	331.0	139.0	85.0	1.0	1.0	1.0	1.0
LK-1330255	757399800	357.0	7.0	364.0	518.0	218.0	134.0	1.0	1.0	2.0	1.0
LK-1330260	757399800	400.0	8.0	408.0	580.0	244.0	150.0	1.0	1.0	2.0	1.0
LK-1330265	757399800	486.0	9.0	495.0	705.0	297.0	182.0	2.0	1.0	3.0	2.0
LK-1330270	757399800	246.0	5.0	251.0	358.0	150.0	92.0	1.0	1.0	1.0	1.0
LK-1330275	757399800	438.0	8.0	446.0	636.0	267.0	164.0	2.0	1.0	2.0	2.0
LK-1330280	757399800	264.0	5.0	269.0	383.0	161.0	99.0	1.0	1.0	1.0	1.0
LK-1330285	757399800	295.0	6.0	300.0	428.0	180.0	110.0	1.0	1.0	2.0	1.0
LK-1333005	757399740	530.0	9.0	539.0	754.0	312.0	210.0	2.0	2.0	3.0	2.0
LK-1333010	757399740	666.0	11.0	676.0	946.0	391.0	264.0	2.0	2.0	4.0	2.0
LK-1333015	757399740	364.0	6.0	369.0	517.0	214.0	144.0	1.0	1.0	2.0	1.0
LK-1333020	757399740	205.0	3.0	209.0	292.0	121.0	81.0	1.0	1.0	1.0	1.0
LK-1333025	757399740	395.0	6.0	402.0	562.0	232.0	157.0	1.0	1.0	2.0	1.0
LK-1333030	757399740	629.0	10.0	639.0	894.0	369.0	249.0	2.0	2.0	4.0	2.0
LK-1333035	757399740	337.0	5.0	343.0	480.0	198.0	134.0	1.0	1.0	2.0	1.0
LK-1333040	757399740	454.0	7.0	461.0	645.0	267.0	180.0	2.0	1.0	3.0	2.0
LK-1333045	757399740	606.0	10.0	616.0	861.0	356.0	240.0	2.0	2.0	4.0	2.0
LK-1333050	757399740	748.0	12.0	760.0	1063.0	440.0	297.0	3.0	2.0	4.0	3.0
LK-1333055	757399740	626.0	10.0	636.0	889.0	368.0	248.0	2.0	2.0	4.0	2.0
LK-1333060	757399740	301.0	5.0	305.0	427.0	177.0	119.0	1.0	1.0	2.0	1.0
LK-1333065	757399740	364.0	6.0	370.0	518.0	214.0	144.0	1.0	1.0	2.0	1.0
LK-1333070	757399740	553.0	9.0	562.0	786.0	325.0	219.0	2.0	2.0	3.0	2.0
LK-1333075	757399740	536.0	9.0	544.0	762.0	315.0	212.0	2.0	2.0	3.0	2.0
LK-1333080	757399740	607.0	10.0	617.0	863.0	357.0	241.0	2.0	2.0	4.0	2.0
LK-1333085	757399740	580.0	9.0	590.0	825.0	341.0	230.0	2.0	2.0	3.0	2.0
LK-1333090	757399740	460.0	7.0	467.0	653.0	270.0	182.0	2.0	1.0	3.0	2.0
LK-1333095	757399740	136.0	2.0	138.0	193.0	80.0	54.0	0.0	0.0	1.0	0.0
LK-1333100	757399740	217.0	4.0	220.0	308.0	127.0	86.0	1.0	1.0	1.0	1.0
LK-1333105	757399740	370.0	6.0	376.0	526.0	218.0	147.0	1.0	1.0	2.0	1.0
LK-1333110	757399740	629.0	10.0	640.0	895.0	370.0	250.0	2.0	2.0	4.0	2.0
LK-1333115	757399740	307.0	5.0	312.0	437.0	181.0	122.0	1.0	1.0	2.0	1.0
LK-1333120	757399740	267.0	4.0	271.0	380.0	157.0	106.0	1.0	1.0	2.0	1.0
LK-1333125	757399740	392.0	6.0	398.0	557.0	230.0	155.0	1.0	1.0	2.0	1.0
LK-1333130	757399740	287.0	5.0	291.0	407.0	168.0	114.0	1.0	1.0	2.0	1.0
LK-1333135	757399740	418.0	7.0	425.0	594.0	246.0	166.0	1.0	1.0	2.0	2.0
LK-1333140	757399740	261.0	4.0	265.0	371.0	154.0	104.0	1.0	1.0	2.0	1.0
LK-1333145	757399740	272.0	4.0	276.0	386.0	160.0	108.0	1.0	1.0	2.0	1.0
LK-1333150	757399740	357.0	6.0	362.0	507.0	210.0	141.0	1.0	1.0	2.0	1.0
LK-1333155	757399740	339.0	5.0	345.0	483.0	199.0	135.0	1.0	1.0	2.0	1.0
LK-1333160	757399740	292.0	5.0	297.0	415.0	172.0	116.0	1.0	1.0	2.0	1.0
LK-1333165	757399740	449.0	7.0	456.0	638.0	264.0	178.0	2.0	1.0	3.0	2.0
LK-1333170	757399740	304.0	5.0	309.0	433.0	179.0	121.0	1.0	1.0	2.0	1.0
LK-1336005	757399740	218.0	4.0	222.0	310.0	128.0	86.0	1.0	1.0	1.0	1.0
LK-1336010	757399740	323.0	5.0	329.0	460.0	190.0	128.0	1.0	1.0	2.0	1.0
LK-1336015	757399740	325.0	5.0	331.0	463.0	191.0	129.0	1.0	1.0	2.0	1.0
LK-1336020	757399740	302.0	5.0	307.0	430.0	178.0	120.0	1.0	1.0	2.0	1.0
LK-1336025	757399740	403.0	7.0	409.0	573.0	237.0	160.0	1.0	1.0	2.0	1.0
LK-1336030	757399740	638.0	10.0	649.0	908.0	375.0	253.0	2.0	2.0	4.0	2.0
LK-1336035	757399740	548.0	9.0	557.0	779.0	322.0	217.0	2.0	2.0	3.0	2.0
LK-1336040	757399740	766.0	12.0	779.0	1089.0	450.0	304.0	3.0	2.0	4.0	3.0
LK-1336045	757399740	781.0	13.0	794.0	1110.0	459.0	310.0	3.0	2.0	5.0	3.0
LK-1336050	757399740	219.0	4.0	222.0	311.0	129.0	87.0	1.0	1.0	1.0	1.0
LK-1336055	757399740	390.0	6.0	397.0	555.0	229.0	155.0	1.0	1.0	2.0	1.0
LK-1336060	757399740	524.0	8.0	533.0	746.0	308.0	208.0	2.0	2.0	3.0	2.0
LK-1336065	757399740	482.0	8.0	490.0	685.0	283.0	191.0	2.0	1.0	3.0	2.0
LK-1336070	757399740	304.0	5.0	309.0	432.0	179.0	121.0	1.0	1.0	2.0	1.0
LK-1336075	757399740	900.0	15.0	915.0	1280.0	529.0	357.0	3.0	3.0	5.0	3.0
LK-1336080	757399740	678.0	11.0	689.0	964.0	399.0	269.0	2.0	2.0	4.0	2.0
LK-1336085	757399740	550.0	9.0	559.0	782.0	323.0	218.0	2.0	2.0	3.0	2.0
LK-1336090	757399740	417.0	7.0	424.0	593.0	245.0	165.0	1.0	1.0	2.0	2.0
LK-1336095	757399740	168.0	3.0	171.0	239.0	99.0	67.0	1.0	0.0	1.0	1.0
LK-1336100	757399740	521.0	8.0	529.0	741.0	306.0	207.0	2.0	2.0	3.0	2.0
LK-1336105	757399740	363.0	6.0	369.0	516.0	213.0	144.0	1.0	1.0	2.0	1.0
LK-1336110	757399740	582.0	9.0	591.0	827.0	342.0	231.0	2.0	2.0	3.0	2.0
LK-1336115	757399740	732.0	12.0	744.0	1041.0	430.0	290.0	3.0	2.0	4.0	3.0
LK-1336120	757399740	810.0	13.0	823.0	1151.0	476.0	321.0	3.0	2.0	5.0	3.0
LK-1336125	757399740	489.0	8.0	497.0	695.0	287.0	194.0	2.0	1.0	3.0	2.0
LK-1336130	757399740	533.0	9.0	542.0	758.0	313.0	211.0	2.0	2.0	3.0	2.0
LK-1336135	757399740	249.0	4.0	253.0	354.0	146.0	99.0	1.0	1.0	1.0	1.0
LK-1336140	757399740	460.0	7.0	468.0	654.0	271.0	183.0	2.0	1.0	3.0	2.0
LK-1336145	757399740	360.0	6.0	366.0	512.0	212.0	143.0	1.0	1.0	2.0	1.0
LK-1336150	757399740	425.0	7.0	431.0	604.0	250.0	168.0	1.0	1.0	2.0	2.0
LK-1336155	757399740	710.0	11.0	721.0	1009.0	417.0	281.0	2.0	2.0	4.0	3.0
LK-1336160	757399740	302.0	5.0	307.0	429.0	178.0	120.0	1.0	1.0	2.0	1.0
LK-1336165	757399740	397.0	6.0	404.0	565.0	234.0	158.0	1.0	1.0	2.0	1.0
LK-1336170	757399740	274.0	4.0	279.0	390.0	161.0	109.0	1.0	1.0	2.0	1.0
LK-1336175	757399740	219.0	4.0	222.0	311.0	129.0	87.0	1.0	1.0	1.0	1.0
LK-1336180	757399740	486.0	8.0	493.0	690.0	285.0	193.0	2.0	1.0	3.0	2.0
LK-1336185	757399740	248.0	4.0	252.0	352.0	146.0	98.0	1.0	1.0	1.0	1.0
LK-1336190	757399740	437.0	7.0	444.0	621.0	257.0	173.0	2.0	1.0	3.0	2.0
LK-1336195	757399740	353.0	6.0	359.0	502.0	207.0	140.0	1.0	1.0	2.0	1.0
LK-1336200	757399740	40.0	1.0	41.0	57.0	24.0	16.0	0.0	0.0	0.0	0.0
LK-1336205	757399740	481.0	8.0	488.0	683.0	282.0	191.0	2.0	1.0	3.0	2.0
LK-1336210	757399740	154.0	2.0	156.0	218.0	90.0	61.0	1.0	0.0	1.0	1.0
LK-1336215	757399740	1188.0	19.0	1207.0	1689.0	698.0	471.0	4.0	4.0	7.0	4.0
LK-1339005	757399740	337.0	5.0	343.0	479.0	198.0	134.0	1.0	1.0	2.0	1.0
LK-1339010	757399740	428.0	7.0	435.0	609.0	252.0	170.0	1.0	1.0	2.0	2.0
LK-1339015	757399740	201.0	3.0	204.0	286.0	118.0	80.0	1.0	1.0	1.0	1.0
LK-1339020	757399740	158.0	3.0	160.0	224.0	93.0	63.0	1.0	0.0	1.0	1.0
LK-1339025	757399740	358.0	6.0	363.0	508.0	210.0	142.0	1.0	1.0	2.0	1.0
LK-1339030	757399740	437.0	7.0	444.0	621.0	257.0	173.0	2.0	1.0	3.0	2.0
LK-1339035	757399740	492.0	8.0	500.0	699.0	289.0	195.0	2.0	1.0	3.0	2.0
LK-1339040	757399740	628.0	10.0	638.0	893.0	369.0	249.0	2.0	2.0	4.0	2.0
LK-1339045	757399740	442.0	7.0	449.0	628.0	260.0	175.0	2.0	1.0	3.0	2.0
LK-1339050	757399740	312.0	5.0	317.0	443.0	183.0	124.0	1.0	1.0	2.0	1.0
LK-1339055	757399740	526.0	9.0	535.0	748.0	309.0	209.0	2.0	2.0	3.0	2.0
LK-1339060	757399740	404.0	7.0	410.0	574.0	237.0	160.0	1.0	1.0	2.0	1.0
LK-1339065	757399740	380.0	6.0	386.0	540.0	223.0	151.0	1.0	1.0	2.0	1.0
LK-1339070	757399740	236.0	4.0	240.0	335.0	139.0	94.0	1.0	1.0	1.0	1.0
LK-1339075	757399740	307.0	5.0	312.0	436.0	180.0	122.0	1.0	1.0	2.0	1.0
LK-1339080	757399740	281.0	5.0	286.0	400.0	165.0	112.0	1.0	1.0	2.0	1.0
LK-1339085	757399740	333.0	5.0	338.0	473.0	196.0	132.0	1.0	1.0	2.0	1.0
LK-1339090	757399740	375.0	6.0	381.0	533.0	220.0	149.0	1.0	1.0	2.0	1.0
LK-1339095	757399740	358.0	6.0	364.0	510.0	211.0	142.0	1.0	1.0	2.0	1.0
LK-1339100	757399740	447.0	7.0	454.0	636.0	263.0	177.0	2.0	1.0	3.0	2.0
LK-1339105	757399740	340.0	5.0	346.0	484.0	200.0	135.0	1.0	1.0	2.0	1.0
LK-1339110	757399740	404.0	7.0	410.0	574.0	237.0	160.0	1.0	1.0	2.0	1.0
LK-1339115	757399740	246.0	4.0	250.0	350.0	145.0	98.0	1.0	1.0	1.0	1.0
LK-1339120	757399740	252.0	4.0	256.0	358.0	148.0	100.0	1.0	1.0	1.0	1.0
LK-1339125	757399740	292.0	5.0	297.0	416.0	172.0	116.0	1.0	1.0	2.0	1.0
LK-1339130	757399740	503.0	8.0	511.0	715.0	296.0	199.0	2.0	1.0	3.0	2.0
LK-1339135	757399740	333.0	5.0	338.0	473.0	196.0	132.0	1.0	1.0	2.0	1.0
LK-1339140	757399740	234.0	4.0	238.0	333.0	138.0	93.0	1.0	1.0	1.0	1.0
LK-1339145	757399740	361.0	6.0	367.0	513.0	212.0	143.0	1.0	1.0	2.0	1.0
LK-1339150	757399740	460.0	7.0	467.0	654.0	270.0	182.0	2.0	1.0	3.0	2.0
LK-1339155	757399740	319.0	5.0	324.0	454.0	188.0	127.0	1.0	1.0	2.0	1.0
LK-1339160	757399740	360.0	6.0	366.0	512.0	212.0	143.0	1.0	1.0	2.0	1.0
LK-1339165	757399740	498.0	8.0	506.0	707.0	292.0	197.0	2.0	1.0	3.0	2.0
LK-1339170	757399740	456.0	7.0	464.0	649.0	268.0	181.0	2.0	1.0	3.0	2.0
LK-1339175	757399740	294.0	5.0	299.0	418.0	173.0	117.0	1.0	1.0	2.0	1.0
LK-1339180	757399740	287.0	5.0	292.0	408.0	169.0	114.0	1.0	1.0	2.0	1.0
LK-1339185	757399740	371.0	6.0	377.0	527.0	218.0	147.0	1.0	1.0	2.0	1.0
LK-1339190	757399740	492.0	8.0	500.0	699.0	289.0	195.0	2.0	1.0	3.0	2.0
LK-1339195	757399740	300.0	5.0	305.0	426.0	176.0	119.0	1.0	1.0	2.0	1.0
LK-1339200	757399740	251.0	4.0	255.0	357.0	147.0	99.0	1.0	1.0	1.0	1.0
LK-1339205	757399740	297.0	5.0	302.0	423.0	175.0	118.0	1.0	1.0	2.0	1.0
LK-1339210	757399740	245.0	4.0	249.0	349.0	144.0	97.0	1.0	1.0	1.0	1.0
LK-1339215	757399740	370.0	6.0	376.0	526.0	217.0	147.0	1.0	1.0	2.0	1.0
LK-1339220	757399740	180.0	3.0	183.0	255.0	106.0	71.0	1.0	1.0	1.0	1.0
LK-1339225	757399740	360.0	6.0	366.0	512.0	212.0	143.0	1.0	1.0	2.0	1.0
LK-1339230	757399740	365.0	6.0	371.0	518.0	214.0	145.0	1.0	1.0	2.0	1.0
LK-1339235	757399740	372.0	6.0	378.0	529.0	219.0	148.0	1.0	1.0	2.0	1.0
LK-1339240	757399740	324.0	5.0	329.0	460.0	190.0	128.0	1.0	1.0	2.0	1.0
LK-1339245	757399740	261.0	4.0	265.0	371.0	153.0	103.0	1.0	1.0	2.0	1.0
LK-1339250	757399740	286.0	5.0	291.0	407.0	168.0	113.0	1.0	1.0	2.0	1.0
LK-1339255	757399740	495.0	8.0	503.0	704.0	291.0	196.0	2.0	1.0	3.0	2.0
LK-1339260	757399740	631.0	10.0	642.0	898.0	371.0	250.0	2.0	2.0	4.0	2.0
LK-1339265	757399740	303.0	5.0	308.0	431.0	178.0	120.0	1.0	1.0	2.0	1.0
LK-1339270	757399740	456.0	7.0	464.0	649.0	268.0	181.0	2.0	1.0	3.0	2.0
LK-1339275	757399740	182.0	3.0	185.0	259.0	107.0	72.0	1.0	1.0	1.0	1.0
LK-1339280	757399740	449.0	7.0	456.0	638.0	264.0	178.0	2.0	1.0	3.0	2.0
LK-1339285	757399740	353.0	6.0	359.0	502.0	208.0	140.0	1.0	1.0	2.0	1.0
LK-1339290	757399740	288.0	5.0	293.0	410.0	169.0	114.0	1.0	1.0	2.0	1.0
LK-1339295	757399740	209.0	3.0	213.0	297.0	123.0	83.0	1.0	1.0	1.0	1.0
LK-1339300	757399740	318.0	5.0	323.0	452.0	187.0	126.0	1.0	1.0	2.0	1.0
