entity_id	valid	rejected	polled	electors	IND1	EPRLF	SLMC	IND2	PA	TULF	UNP	DPLF	IND3	NSSP	TELO	IND4	SLPF	IND5	MEP	SMBP	PFF	IND 1	DWC	TKLO
LK-9130005	1057.0	50.0	1107.0	1262.0	3.0			0.0	534.0		515.0		0.0				2.0		2.0					
LK-2130285	1057.0	40.0	1098.0	1399.0				0.0	510.0		527.0						7.0		12.0			0.0		
LK-3248125	1057.0	40.0	1097.0	1445.0					609.0		418.0						28.0		2.0					
LK-1309025	1057.0	46.0	1103.0	1343.0					558.0		475.0						9.0		13.0		1.0			
LK-8227010	1057.0	114.0	1170.0	1418.0	0.0			0.0	505.0		462.0		0.0			71.0	17.0	1.0						
LK-5321065	1056.0	67.0	1123.0	1596.0	1.0	5.0	55.0		502.0	52.0	425.0				8.0		8.0							
LK-1312110	1056.0	68.0	1124.0	1369.0					528.0		515.0						5.0		7.0		1.0			
LK-6169070	1056.0	43.0	1099.0	1332.0					521.0		523.0						5.0		7.0					
LK-9106180	1056.0	52.0	1108.0	1332.0	3.0			0.0	571.0		466.0		1.0				4.0		10.0					
LK-1224255	1056.0	34.0	1090.0	1389.0					662.0		375.0						19.0							
LK-5112155	1056.0	78.0	1134.0	1673.0	7.0	28.0	262.0	5.0	100.0	378.0	184.0				92.0									
LK-7109150	1055.0	43.0	1097.0	1369.0					614.0		427.0						8.0		5.0					
LK-6215045	1055.0	62.0	1118.0	1555.0					562.0		489.0						3.0		2.0					
LK-3242190	1055.0	32.0	1087.0	1460.0					649.0		376.0						25.0		5.0					
LK-9106185	1055.0	52.0	1106.0	1331.0	3.0			0.0	571.0		466.0		1.0				4.0		10.0					
LK-9121045	1054.0	56.0	1110.0	1288.0	3.0			0.0	468.0		576.0		0.0				4.0		2.0					
LK-2312265	1054.0	88.0	1142.0	1407.0	160.0				261.0		628.0						3.0		1.0					
LK-1312060	1053.0	68.0	1121.0	1366.0					527.0		514.0						5.0		7.0		1.0			
LK-3115085	1053.0	48.0	1101.0	1290.0					584.0		453.0						10.0		5.0		1.0			
LK-1112195	1053.0	41.0	1094.0	1505.0	0.0				565.0		418.0			2.0			17.0		48.0				1.0	1.0
LK-1121125	1052.0	29.0	1081.0	1427.0	1.0				578.0		356.0			2.0			16.0		98.0				0.0	1.0
LK-2130200	1051.0	36.0	1087.0	1390.0				0.0	455.0		573.0						6.0		15.0			0.0		
LK-5327070	1051.0	56.0	1107.0	1576.0	5.0	6.0	475.0		22.0	173.0	350.0				17.0		2.0							
LK-1321185	1051.0	50.0	1101.0	1427.0					567.0		454.0						18.0		12.0		0.0			
LK-2312035	1051.0	88.0	1139.0	1403.0	160.0				260.0		626.0						3.0		1.0					
LK-7139070	1050.0	51.0	1101.0	1386.0					515.0		520.0						11.0		3.0					
LK-2115025	1048.0	65.0	1113.0	1376.0				1.0	427.0		610.0						4.0		6.0			0.0		
LK-9221120	1048.0	46.0	1093.0	1347.0					514.0		527.0						7.0							
LK-1309090	1048.0	45.0	1093.0	1332.0					554.0		471.0						9.0		13.0		1.0			
LK-1303315	1048.0	41.0	1089.0	1397.0					613.0		401.0						15.0		18.0		1.0			
LK-6136075	1047.0	43.0	1090.0	1300.0					582.0		456.0						6.0		3.0					
LK-6203065	1047.0	62.0	1108.0	1543.0					557.0		485.0						3.0		2.0					
LK-1309220	1047.0	45.0	1093.0	1331.0					553.0		471.0						9.0		13.0		1.0			
LK-6218015	1047.0	46.0	1094.0	1411.0					544.0		494.0						6.0		4.0					
LK-1109215	1047.0	38.0	1085.0	1414.0	1.0				586.0		383.0			2.0			19.0		54.0				0.0	1.0
LK-3133130	1046.0	44.0	1090.0	1363.0					594.0		429.0						19.0		4.0		0.0			
LK-5112095	1046.0	78.0	1124.0	1658.0	7.0	28.0	259.0	5.0	99.0	375.0	182.0				91.0									
LK-3203145	1045.0	63.0	1108.0	1336.0					578.0		450.0						14.0		3.0					
LK-9206045	1044.0	44.0	1087.0	1365.0					472.0		561.0						10.0							
LK-1321265	1044.0	50.0	1093.0	1416.0					563.0		450.0						18.0		12.0		0.0			
LK-5242030	1044.0	66.0	1110.0	1421.0	35.0		419.0		116.0	197.0	243.0				32.0		2.0							
LK-1112180	1044.0	41.0	1085.0	1492.0	0.0				561.0		414.0			2.0			17.0		48.0				1.0	1.0
LK-5318055	1043.0	67.0	1109.0	1576.0	1.0	5.0	54.0		496.0	51.0	420.0				8.0		8.0							
LK-8124155	1043.0	97.0	1139.0	1380.0	2.0			5.0	434.0		584.0						13.0		5.0					
LK-2303245	1043.0	61.0	1104.0	1333.0	38.0				377.0		621.0						5.0		2.0					
LK-8233040	1043.0	112.0	1156.0	1401.0	0.0			0.0	498.0		456.0		0.0			70.0	17.0	1.0						
LK-1109270	1043.0	37.0	1080.0	1408.0	1.0				584.0		382.0			2.0			19.0		54.0				0.0	1.0
LK-2112175	1042.0	65.0	1107.0	1369.0				1.0	424.0		607.0						4.0		6.0			0.0		
LK-2142015	1042.0	63.0	1105.0	1357.0				0.0	466.0		568.0						4.0		3.0			1.0		
LK-1215020	1042.0	34.0	1076.0	1324.0					592.0		437.0						13.0							
LK-3303035	1042.0	55.0	1097.0	1422.0	4.0			2.0	557.0		401.0						69.0		7.0	2.0	1.0			
LK-1315020	1041.0	67.0	1108.0	1350.0					521.0		508.0						5.0		7.0		1.0			
LK-2309270	1041.0	63.0	1104.0	1329.0	25.0				452.0		560.0						2.0		2.0					
LK-6178275	1041.0	42.0	1083.0	1304.0					574.0		454.0						8.0		4.0					
LK-6245135	1041.0	47.0	1088.0	1431.0					543.0		488.0						6.0		4.0					
LK-1109065	1041.0	37.0	1078.0	1406.0	1.0				583.0		381.0			2.0			19.0		54.0				0.0	1.0
LK-2312315	1041.0	87.0	1129.0	1390.0	158.0				258.0		620.0						3.0		1.0					
LK-9224045	1040.0	62.0	1102.0	1365.0					460.0		575.0						5.0							
LK-9127050	1040.0	52.0	1092.0	1236.0	4.0			0.0	516.0		514.0		1.0				3.0		2.0					
LK-6160260	1039.0	39.0	1078.0	1362.0					533.0		490.0						11.0		5.0					
LK-7139080	1039.0	51.0	1090.0	1372.0					510.0		515.0						11.0		3.0					
LK-1221115	1039.0	36.0	1075.0	1373.0					576.0		449.0						14.0							
LK-1136220	1039.0	37.0	1076.0	1382.0	0.0				615.0		369.0			2.0			18.0		34.0				1.0	1.0
LK-1233440	1038.0	38.0	1076.0	1381.0					611.0		411.0						16.0							
LK-6178330	1037.0	42.0	1079.0	1299.0					572.0		453.0						8.0		4.0					
LK-1115205	1037.0	48.0	1085.0	1356.0	1.0				347.0		480.0			2.0			8.0		198.0				1.0	1.0
LK-1136145	1037.0	36.0	1074.0	1380.0	0.0				614.0		368.0			2.0			18.0		34.0				1.0	1.0
LK-3106205	1035.0	45.0	1080.0	1438.0					553.0		465.0						14.0		3.0		0.0			
LK-3118005	1035.0	47.0	1082.0	1268.0					574.0		445.0						10.0		5.0		1.0			
LK-1306220	1035.0	47.0	1082.0	1331.0					574.0		438.0						12.0		11.0		0.0			
LK-1136150	1035.0	36.0	1071.0	1376.0	0.0				612.0		367.0			2.0			18.0		34.0				1.0	1.0
LK-3242255	1034.0	32.0	1065.0	1431.0					636.0		368.0						25.0		5.0					
LK-7218125	1032.0	40.0	1072.0	1292.0					555.0		459.0						18.0							
LK-3245150	1032.0	39.0	1071.0	1411.0					594.0		408.0						27.0		2.0					
LK-2142045	1032.0	63.0	1095.0	1345.0				0.0	462.0		562.0						4.0		3.0			1.0		
LK-1324135	1031.0	45.0	1076.0	1342.0					539.0		465.0						13.0		12.0		1.0			
LK-7154160	1030.0	51.0	1080.0	1303.0					537.0		483.0						6.0		4.0					
LK-9224120	1030.0	61.0	1091.0	1351.0					456.0		569.0						5.0							
LK-7112060	1030.0	50.0	1080.0	1360.0					506.0		511.0						11.0		3.0					
LK-1206165	1030.0	44.0	1075.0	1337.0					591.0		430.0						9.0							
LK-9209220	1029.0	44.0	1072.0	1317.0					478.0		541.0						9.0							
LK-9139055	1029.0	51.0	1080.0	1223.0	4.0			0.0	510.0		509.0		1.0				3.0		2.0					
LK-1321240	1029.0	49.0	1078.0	1396.0					555.0		444.0						18.0		12.0		0.0			
LK-3309020	1029.0	54.0	1084.0	1405.0	4.0			2.0	550.0		396.0						68.0		7.0	2.0	1.0			
LK-9130030	1028.0	49.0	1077.0	1227.0	3.0			0.0	519.0		501.0		0.0				2.0		2.0					
LK-1115145	1028.0	48.0	1076.0	1344.0	1.0				344.0		476.0			2.0			8.0		196.0				1.0	1.0
LK-1321205	1027.0	49.0	1075.0	1393.0					554.0		443.0						18.0		12.0		0.0			
LK-5239110	1027.0	65.0	1092.0	1398.0	35.0		413.0		114.0	194.0	239.0				32.0		2.0							
LK-1112250	1027.0	40.0	1068.0	1468.0	0.0				552.0		407.0			2.0			16.0		47.0				1.0	1.0
LK-5112100	1027.0	76.0	1103.0	1628.0	7.0	27.0	255.0	5.0	97.0	368.0	179.0				89.0									
LK-2109120	1027.0	53.0	1080.0	1329.0				0.0	499.0		515.0						7.0		5.0			1.0		
LK-9215135	1026.0	42.0	1068.0	1330.0					510.0		508.0						7.0							
LK-1121050	1026.0	29.0	1054.0	1391.0	1.0				563.0		347.0			2.0			16.0		95.0				0.0	1.0
LK-1109165	1026.0	37.0	1063.0	1386.0	1.0				574.0		376.0			2.0			19.0		53.0				0.0	1.0
LK-3109105	1025.0	52.0	1077.0	1407.0					580.0		420.0						21.0		3.0		1.0			
LK-7139025	1024.0	50.0	1074.0	1352.0					503.0		508.0						10.0		3.0					
LK-2233295	1024.0	70.0	1093.0	1362.0	8.0				470.0		540.0						5.0							
LK-3242185	1024.0	31.0	1055.0	1418.0					630.0		365.0						24.0		5.0					
LK-1321050	1024.0	49.0	1073.0	1390.0					552.0		442.0						18.0		12.0		0.0			
LK-1121135	1024.0	29.0	1052.0	1389.0	1.0				562.0		346.0			2.0			16.0		95.0				0.0	1.0
LK-5106025	1023.0	99.0	1122.0	1547.0	2.0	14.0	235.0	2.0	62.0	489.0	145.0				75.0									
LK-1218160	1023.0	42.0	1064.0	1358.0					513.0		500.0						9.0							
LK-1106140	1023.0	43.0	1066.0	1386.0	1.0				568.0		412.0			2.0			14.0		25.0				0.0	1.0
LK-5115025	1023.0	76.0	1099.0	1621.0	7.0	27.0	253.0	5.0	97.0	367.0	178.0				89.0									
LK-3106145	1022.0	45.0	1066.0	1419.0					545.0		459.0						14.0		3.0		0.0			
LK-2142025	1022.0	62.0	1084.0	1331.0				0.0	458.0		557.0						3.0		3.0			1.0		
LK-1306030	1022.0	46.0	1068.0	1313.0					566.0		432.0						12.0		11.0		0.0			
LK-1221120	1022.0	36.0	1058.0	1351.0					567.0		442.0						13.0							
LK-3303045	1022.0	54.0	1076.0	1396.0	4.0			2.0	546.0		393.0						67.0		7.0	2.0	1.0			
LK-8139075	1021.0	111.0	1132.0	1430.0	2.0			10.0	424.0		573.0						9.0		3.0					
LK-9215095	1021.0	42.0	1063.0	1324.0					508.0		506.0						7.0							
LK-9215140	1021.0	42.0	1063.0	1324.0					508.0		506.0						7.0							
LK-9124040	1021.0	55.0	1077.0	1233.0	4.0			0.0	464.0		545.0		0.0				5.0		3.0					
LK-5103005	1021.0	99.0	1119.0	1543.0	2.0	14.0	234.0	2.0	62.0	487.0	144.0				75.0									
LK-9218130	1021.0	34.0	1054.0	1290.0					491.0		522.0						8.0							
LK-3206065	1021.0	61.0	1082.0	1305.0					564.0		439.0						14.0		3.0					
LK-1239110	1021.0	40.0	1061.0	1343.0					579.0		426.0						17.0							
LK-9112055	1021.0	50.0	1071.0	1263.0	3.0			0.0	530.0		478.0		0.0				5.0		4.0					
LK-2121025	1020.0	63.0	1083.0	1248.0				0.0	485.0		529.0						3.0		2.0			1.0		
LK-6142170	1020.0	30.0	1050.0	1257.0					529.0		483.0						4.0		4.0					
LK-1118090	1020.0	47.0	1067.0	1333.0	1.0				341.0		472.0			2.0			8.0		194.0				1.0	1.0
LK-7112035	1019.0	50.0	1069.0	1345.0					500.0		505.0						10.0		3.0					
LK-3242080	1019.0	31.0	1051.0	1411.0					627.0		363.0						24.0		5.0					
LK-1327165	1019.0	70.0	1089.0	1390.0					529.0		460.0						17.0		12.0		1.0			
LK-9212080	1018.0	39.0	1057.0	1333.0					560.0		444.0						13.0							
LK-1224310	1018.0	33.0	1051.0	1340.0					638.0		362.0						18.0							
LK-7106090	1017.0	41.0	1059.0	1321.0					593.0		412.0						8.0		5.0					
LK-9148095	1017.0	49.0	1067.0	1275.0	5.0			0.0	594.0		405.0		0.0				9.0		3.0					
LK-6209095	1016.0	51.0	1068.0	1387.0					567.0		440.0						8.0		2.0					
LK-1324125	1016.0	44.0	1060.0	1323.0					532.0		459.0						13.0		12.0		1.0			
LK-1109250	1016.0	37.0	1053.0	1373.0	1.0				569.0		372.0			2.0			19.0		52.0				0.0	1.0
LK-1303230	1015.0	40.0	1054.0	1353.0					594.0		388.0						15.0		18.0		1.0			
LK-1112120	1015.0	40.0	1055.0	1451.0	0.0				545.0		403.0			2.0			16.0		46.0				1.0	1.0
LK-6145115	1014.0	43.0	1057.0	1283.0					519.0		488.0						5.0		3.0					
LK-6227005	1014.0	51.0	1066.0	1385.0					566.0		439.0						8.0		2.0					
LK-1324325	1014.0	44.0	1058.0	1320.0					531.0		458.0						13.0		12.0		1.0			
LK-1206235	1013.0	43.0	1057.0	1315.0					581.0		423.0						9.0							
LK-1224365	1013.0	33.0	1046.0	1334.0					635.0		360.0						18.0							
LK-1224475	1013.0	33.0	1045.0	1333.0					635.0		360.0						18.0							
LK-6136270	1012.0	42.0	1054.0	1257.0					562.0		441.0						6.0		3.0					
LK-3203060	1012.0	61.0	1072.0	1294.0					559.0		435.0						14.0		3.0					
LK-9106045	1012.0	50.0	1062.0	1278.0	3.0			0.0	548.0		447.0		1.0				4.0		10.0					
LK-1330095	1012.0	69.0	1081.0	1380.0					526.0		457.0						17.0		12.0		1.0			
LK-1330135	1012.0	70.0	1082.0	1382.0					526.0		457.0						17.0		12.0		1.0			
LK-1221095	1012.0	35.0	1047.0	1337.0					561.0		438.0						13.0							
LK-6169040	1011.0	41.0	1052.0	1275.0					499.0		501.0						5.0		6.0					
LK-1112340	1011.0	40.0	1050.0	1444.0	0.0				543.0		401.0			2.0			16.0		46.0				1.0	1.0
LK-8133040	1010.0	78.0	1088.0	1344.0	3.0			11.0	466.0		517.0						9.0		4.0					
LK-7203120	1010.0	39.0	1048.0	1264.0					543.0		449.0						18.0							
LK-9218020	1010.0	34.0	1044.0	1277.0					486.0		516.0						8.0							
LK-1233435	1010.0	37.0	1047.0	1344.0					595.0		400.0						16.0							
LK-9218325	1009.0	34.0	1042.0	1276.0					485.0		516.0						8.0							
LK-1209315	1009.0	36.0	1045.0	1242.0					531.0		469.0						8.0							
LK-1215245	1009.0	33.0	1042.0	1282.0					574.0		423.0						12.0							
LK-3327015	1008.0	49.0	1057.0	1379.0	3.0			2.0	532.0		389.0						66.0		14.0	1.0	0.0			
LK-9112225	1008.0	49.0	1057.0	1247.0	3.0			0.0	524.0		472.0		0.0				5.0		4.0					
LK-9148025	1008.0	49.0	1057.0	1264.0	5.0			0.0	589.0		401.0		0.0				9.0		3.0					
LK-9215240	1007.0	41.0	1048.0	1305.0					501.0		499.0						7.0							
LK-9148045	1007.0	49.0	1056.0	1262.0	5.0			0.0	588.0		401.0		0.0				9.0		3.0					
LK-1221140	1007.0	35.0	1042.0	1330.0					558.0		435.0						13.0							
LK-5315130	1006.0	55.0	1060.0	1749.0	9.0	11.0	148.0		134.0	481.0	148.0				71.0		5.0							
LK-9215035	1006.0	41.0	1047.0	1304.0					500.0		498.0						7.0							
LK-7103040	1006.0	41.0	1047.0	1306.0					586.0		407.0						8.0		5.0					
LK-1109210	1006.0	36.0	1042.0	1359.0	1.0				563.0		368.0			2.0			19.0		52.0				0.0	1.0
LK-3134055	1005.0	42.0	1047.0	1309.0					570.0		412.0						18.0		4.0		0.0			
LK-1203145	1005.0	45.0	1050.0	1403.0					502.0		498.0						5.0							
LK-5121010	1005.0	75.0	1080.0	1593.0	7.0	27.0	249.0	4.0	95.0	360.0	175.0				88.0									
LK-9212035	1004.0	39.0	1042.0	1314.0					552.0		438.0						13.0							
LK-3303030	1004.0	53.0	1057.0	1370.0	4.0			2.0	536.0		386.0						66.0		7.0	2.0	1.0			
LK-7112020	1002.0	49.0	1051.0	1324.0					492.0		497.0						10.0		3.0					
LK-1224410	1002.0	32.0	1035.0	1319.0					628.0		356.0						18.0							
LK-9221060	1000.0	44.0	1044.0	1286.0					491.0		503.0						7.0							
LK-1112265	1000.0	39.0	1040.0	1429.0	0.0				537.0		397.0			2.0			16.0		46.0				1.0	1.0
LK-1203125	999.0	44.0	1044.0	1395.0					499.0		495.0						5.0							
LK-1112305	999.0	39.0	1039.0	1428.0	0.0				537.0		396.0			2.0			16.0		46.0				1.0	1.0
LK-1112360	999.0	39.0	1039.0	1428.0	0.0				537.0		396.0			2.0			16.0		46.0				1.0	1.0
LK-4142	999.0	28.0	1028.0	4731.0	21.0	21.0	6.0	950.0																
LK-6142180	998.0	29.0	1027.0	1229.0					517.0		473.0						4.0		4.0					
LK-9218215	998.0	33.0	1031.0	1262.0					480.0		510.0						8.0							
LK-5121060	998.0	74.0	1073.0	1583.0	7.0	26.0	247.0	4.0	95.0	358.0	174.0				87.0									
LK-5315110	997.0	54.0	1051.0	1734.0	9.0	10.0	147.0		132.0	477.0	147.0				70.0		5.0							
LK-5248040	997.0	63.0	1060.0	1357.0	34.0		401.0		111.0	188.0	232.0				31.0		1.0							
LK-1233315	997.0	36.0	1033.0	1326.0					587.0		394.0						16.0							
LK-8124190	996.0	92.0	1089.0	1318.0	2.0			5.0	414.0		558.0						13.0		5.0					
LK-8130105	996.0	81.0	1077.0	1316.0	2.0			24.0	462.0		489.0						15.0		4.0					
LK-3242090	996.0	31.0	1027.0	1379.0					613.0		355.0						24.0		5.0					
LK-9151055	996.0	48.0	1044.0	1248.0	4.0			0.0	582.0		396.0		0.0				9.0		3.0					
LK-8133035	995.0	76.0	1071.0	1323.0	3.0			11.0	458.0		509.0						9.0		4.0					
LK-6130335	995.0	55.0	1050.0	1319.0					471.0		514.0						6.0		4.0					
LK-1321285	995.0	47.0	1042.0	1350.0					537.0		429.0						17.0		11.0		0.0			
LK-1133160	995.0	36.0	1031.0	1300.0	1.0				554.0		403.0			2.0			13.0		21.0				0.0	1.0
LK-5212055	995.0	51.0	1046.0	1300.0	1.0		1.0		497.0	1.0	488.0				2.0		5.0							
LK-3309025	994.0	52.0	1046.0	1356.0	4.0			2.0	531.0		382.0						66.0		7.0	2.0	1.0			
LK-8136020	993.0	76.0	1069.0	1321.0	3.0			11.0	458.0		508.0						9.0		4.0					
LK-6154145	993.0	43.0	1036.0	1311.0					492.0		489.0						7.0		5.0					
LK-3209150	993.0	56.0	1049.0	1338.0					582.0		389.0						19.0		3.0					
LK-2145065	992.0	69.0	1061.0	1325.0				0.0	404.0		582.0						2.0		3.0			0.0		
LK-2218180	992.0	60.0	1051.0	1331.0	7.0				468.0		510.0						8.0							
LK-9103147	992.0	49.0	1041.0	1252.0	3.0			0.0	537.0		438.0		1.0				4.0		9.0					
LK-9227020	991.0	59.0	1050.0	1300.0					438.0		547.0						5.0							
LK-6175080	991.0	29.0	1020.0	1221.0					514.0		470.0						4.0		4.0					
LK-1239225	991.0	38.0	1029.0	1303.0					561.0		413.0						17.0							
LK-9148140	991.0	48.0	1039.0	1242.0	4.0			0.0	579.0		394.0		0.0				9.0		3.0					
LK-3309135	991.0	52.0	1043.0	1353.0	4.0			2.0	529.0		381.0						65.0		7.0	2.0	1.0			
LK-9215010	990.0	41.0	1031.0	1284.0					493.0		491.0						7.0							
LK-7218100	990.0	38.0	1028.0	1239.0					532.0		440.0						18.0							
LK-7218120	990.0	38.0	1028.0	1239.0					532.0		440.0						18.0							
LK-1230620	990.0	37.0	1027.0	1264.0					564.0		417.0						9.0							
LK-5327200	989.0	53.0	1042.0	1484.0	5.0	6.0	447.0		21.0	163.0	330.0				16.0		2.0							
LK-5110070	989.0	96.0	1084.0	1495.0	2.0	14.0	227.0	2.0	60.0	472.0	140.0				72.0									
LK-5115045	989.0	73.0	1062.0	1567.0	7.0	26.0	245.0	4.0	94.0	354.0	172.0				86.0									
LK-7103075	988.0	40.0	1028.0	1282.0					576.0		400.0						8.0		5.0					
LK-3133100	988.0	41.0	1029.0	1286.0					561.0		405.0						18.0		4.0		0.0			
LK-3139210	988.0	31.0	1019.0	1366.0					514.0		438.0						13.0		22.0		0.0			
LK-9124130	988.0	54.0	1042.0	1194.0	3.0			0.0	449.0		527.0		0.0				5.0		3.0					
LK-2203045	988.0	58.0	1046.0	1286.0	9.0				514.0		456.0						9.0							
LK-7210005	988.0	44.0	1032.0	1296.0					494.0		482.0						11.0							
LK-9148145	988.0	48.0	1037.0	1239.0	4.0			0.0	577.0		393.0		0.0				9.0		3.0					
LK-1112150	988.0	39.0	1027.0	1412.0	0.0				531.0		392.0			2.0			16.0		45.0				1.0	1.0
LK-6160225	987.0	37.0	1024.0	1293.0					507.0		465.0						10.0		4.0					
LK-6242020	987.0	37.0	1024.0	1330.0					542.0		436.0						6.0		3.0					
LK-3112095	987.0	44.0	1031.0	1301.0					566.0		400.0						17.0		4.0		0.0			
LK-7206070	986.0	36.0	1022.0	1215.0					490.0		489.0						7.0							
LK-9139050	986.0	49.0	1035.0	1172.0	4.0			0.0	489.0		487.0		1.0				2.0		2.0					
LK-1233195	986.0	36.0	1022.0	1312.0					581.0		390.0						15.0							
LK-5324115	985.0	63.0	1048.0	1489.0	1.0	5.0	51.0		468.0	48.0	397.0				7.0		8.0							
LK-8130120	985.0	80.0	1065.0	1302.0	2.0			24.0	457.0		484.0						15.0		4.0					
LK-1227470	985.0	37.0	1022.0	1280.0					635.0		338.0						12.0							
LK-1233340	985.0	36.0	1021.0	1311.0					580.0		390.0						15.0							
LK-1233450	985.0	36.0	1021.0	1310.0					580.0		390.0						15.0							
LK-1224175	985.0	32.0	1016.0	1296.0					617.0		350.0						17.0							
LK-9124030	984.0	53.0	1037.0	1188.0	3.0			0.0	447.0		525.0		0.0				5.0		3.0					
LK-2157065	984.0	64.0	1047.0	1275.0				0.0	433.0		543.0						4.0		3.0			0.0		
LK-5106040	984.0	95.0	1079.0	1488.0	2.0	14.0	226.0	2.0	59.0	470.0	139.0				72.0									
LK-6227055	984.0	49.0	1033.0	1343.0					548.0		426.0						7.0		2.0					
LK-1112055	984.0	39.0	1023.0	1407.0	0.0				529.0		390.0			2.0			16.0		45.0				1.0	1.0
LK-1224240	984.0	32.0	1016.0	1295.0					617.0		350.0						17.0							
LK-1224505	984.0	32.0	1016.0	1295.0					617.0		350.0						17.0							
LK-1327115	983.0	68.0	1051.0	1342.0					511.0		444.0						16.0		11.0		1.0			
LK-1209500	983.0	35.0	1018.0	1210.0					517.0		457.0						8.0							
LK-5315140	982.0	53.0	1035.0	1708.0	9.0	10.0	144.0		130.0	469.0	144.0				69.0		5.0							
LK-6215030	982.0	58.0	1039.0	1447.0					523.0		454.0						3.0		2.0					
LK-7139135	981.0	48.0	1028.0	1295.0					481.0		486.0						10.0		3.0					
LK-3209075	981.0	55.0	1037.0	1322.0					575.0		384.0						18.0		3.0					
LK-5115040	981.0	73.0	1054.0	1556.0	6.0	26.0	243.0	4.0	93.0	352.0	171.0				85.0									
LK-3139220	980.0	31.0	1011.0	1355.0					510.0		434.0						13.0		21.0		0.0			
LK-6178380	980.0	40.0	1020.0	1228.0					540.0		428.0						8.0		4.0					
LK-8233065	980.0	106.0	1085.0	1315.0	0.0			0.0	468.0		428.0		0.0			66.0	16.0	1.0						
LK-1318010	980.0	44.0	1024.0	1260.0					543.0		415.0						11.0		10.0		0.0			
LK-1112125	980.0	39.0	1019.0	1401.0	0.0				526.0		389.0			2.0			16.0		45.0				1.0	1.0
LK-3106135	979.0	43.0	1022.0	1359.0					523.0		440.0						13.0		3.0		0.0			
LK-7209030	979.0	35.0	1015.0	1206.0					486.0		486.0						7.0							
LK-6160025	979.0	37.0	1016.0	1283.0					503.0		461.0						10.0		4.0					
LK-2112220	978.0	61.0	1039.0	1284.0				0.0	398.0		569.0						4.0		5.0			0.0		
LK-3139125	978.0	31.0	1009.0	1353.0					509.0		434.0						13.0		21.0		0.0			
LK-1206150	978.0	42.0	1020.0	1269.0					561.0		408.0						9.0							
LK-1324055	977.0	43.0	1020.0	1273.0					511.0		441.0						12.0		12.0		1.0			
LK-1233335	977.0	36.0	1013.0	1300.0					575.0		387.0						15.0							
LK-5109025	976.0	94.0	1070.0	1475.0	2.0	14.0	224.0	2.0	59.0	466.0	138.0				71.0									
LK-6233180	976.0	43.0	1019.0	1315.0					507.0		460.0						6.0		3.0					
LK-1133175	976.0	35.0	1011.0	1274.0	1.0				543.0		395.0			2.0			13.0		20.0				0.0	1.0
LK-8133055	975.0	75.0	1049.0	1297.0	3.0			11.0	449.0		499.0						9.0		4.0					
LK-9136110	975.0	49.0	1023.0	1159.0	4.0			0.0	483.0		482.0		1.0				2.0		2.0					
LK-5112165	975.0	72.0	1047.0	1545.0	6.0	26.0	242.0	4.0	92.0	349.0	170.0				85.0									
LK-6178010	974.0	40.0	1014.0	1220.0					537.0		425.0						8.0		4.0					
LK-1310090	974.0	42.0	1016.0	1238.0					514.0		438.0						8.0		12.0		1.0			
LK-1115285	974.0	45.0	1019.0	1273.0	1.0				326.0		451.0			1.0			7.0		186.0				1.0	1.0
LK-8233030	974.0	105.0	1079.0	1308.0	0.0			0.0	465.0		426.0		0.0			65.0	16.0	1.0						
LK-1233200	974.0	35.0	1010.0	1296.0					574.0		386.0						15.0							
LK-5121020	974.0	72.0	1047.0	1544.0	6.0	26.0	241.0	4.0	92.0	349.0	170.0				85.0									
LK-6136175	973.0	40.0	1013.0	1208.0					541.0		424.0						5.0		3.0					
LK-3227085	973.0	45.0	1019.0	1352.0					633.0		315.0						21.0		5.0					
LK-9118170	973.0	64.0	1037.0	1206.0	3.0			0.0	467.0		494.0		0.0				6.0		2.0					
LK-9224020	972.0	58.0	1030.0	1275.0					430.0		537.0						4.0							
LK-9227010	972.0	58.0	1030.0	1276.0					430.0		537.0						4.0							
LK-1321345	972.0	46.0	1018.0	1319.0					524.0		419.0						17.0		11.0		0.0			
LK-1321410	972.0	46.0	1019.0	1320.0					524.0		420.0						17.0		11.0		0.0			
LK-1212720	972.0	39.0	1010.0	1258.0					527.0		429.0						15.0							
LK-2145005	971.0	67.0	1038.0	1296.0				0.0	395.0		570.0						2.0		3.0			0.0		
