entity_id	valid	rejected	polled	electors	UNP	PA	JVP	Ind 2	Liberal	Ind 1	SMBP	LDA	PLSF	SLMP	Ind 3	DUNF	PFF
LK-9136045	1220.0	19.0	1239.0	1452.0	505.0	664.0	24.0	5.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0
LK-1203120	1220.0	24.0	1245.0	1732.0	584.0	591.0	28.0	2.0	2.0	2.0	2.0	3.0	1.0	3.0	1.0	0.0	0.0
LK-7112015	1220.0	23.0	1243.0	1712.0	547.0	602.0	47.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-2127390	1220.0	35.0	1255.0	1637.0	576.0	583.0	39.0	3.0	3.0	2.0	7.0	2.0	1.0	2.0	1.0	0.0	1.0
LK-2315270	1219.0	36.0	1255.0	1595.0	647.0	520.0	14.0	8.0	8.0	5.0	4.0	4.0	2.0	2.0	2.0	1.0	1.0
LK-1303055	1219.0	36.0	1255.0	1620.0	441.0	690.0	64.0	2.0	1.0	2.0	11.0	4.0	1.0	3.0	0.0	0.0	0.0
LK-9221065	1219.0	19.0	1238.0	1602.0	523.0	639.0	36.0	4.0	3.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	0.0
LK-2130125	1219.0	34.0	1253.0	1683.0	591.0	566.0	33.0	2.0	2.0	2.0	12.0	4.0	1.0	3.0	1.0	0.0	0.0
LK-8130320	1218.0	34.0	1252.0	1586.0	577.0	566.0	47.0	4.0	4.0	3.0	4.0	1.0	2.0	8.0	1.0	0.0	0.0
LK-1221060	1217.0	27.0	1244.0	1627.0	465.0	689.0	48.0	1.0	1.0	2.0	4.0	4.0	1.0	1.0	0.0	0.0	0.0
LK-7112045	1217.0	23.0	1240.0	1708.0	545.0	600.0	47.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-7112075	1217.0	23.0	1240.0	1708.0	545.0	600.0	47.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-6136165	1215.0	26.0	1242.0	1615.0	492.0	655.0	50.0	3.0	2.0	3.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-6209015	1214.0	26.0	1240.0	1793.0	489.0	657.0	48.0	4.0	4.0	3.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0
LK-1239010	1213.0	26.0	1240.0	1607.0	476.0	667.0	52.0	2.0	1.0	2.0	7.0	2.0	1.0	2.0	0.0	0.0	0.0
LK-1203115	1213.0	24.0	1238.0	1723.0	581.0	588.0	28.0	2.0	2.0	2.0	2.0	3.0	1.0	3.0	1.0	0.0	0.0
LK-1218110	1212.0	28.0	1240.0	1611.0	557.0	601.0	39.0	2.0	1.0	1.0	3.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-9215220	1212.0	22.0	1233.0	1659.0	529.0	610.0	48.0	4.0	4.0	3.0	6.0	2.0	1.0	2.0	1.0	1.0	1.0
LK-1136045	1210.0	40.0	1250.0	1644.0	422.0	692.0	71.0	1.0	1.0	2.0	13.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-9148175	1210.0	26.0	1236.0	1587.0	466.0	622.0	94.0	5.0	5.0	5.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-1309040	1210.0	25.0	1235.0	1519.0	485.0	658.0	46.0	3.0	2.0	2.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0
LK-2312320	1209.0	36.0	1245.0	1582.0	642.0	516.0	14.0	8.0	8.0	5.0	4.0	4.0	2.0	2.0	2.0	1.0	1.0
LK-6181100	1209.0	23.0	1231.0	1584.0	511.0	635.0	45.0	3.0	2.0	2.0	4.0	1.0	1.0	2.0	1.0	0.0	1.0
LK-9112145	1208.0	21.0	1229.0	1518.0	497.0	656.0	32.0	4.0	3.0	3.0	4.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-1136160	1207.0	40.0	1247.0	1641.0	422.0	690.0	71.0	1.0	1.0	2.0	13.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-1221195	1207.0	27.0	1234.0	1613.0	461.0	684.0	48.0	1.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-6203060	1207.0	29.0	1236.0	1966.0	657.0	509.0	17.0	5.0	4.0	4.0	2.0	3.0	2.0	4.0	1.0	0.0	0.0
LK-3139075	1207.0	27.0	1234.0	1698.0	538.0	590.0	59.0	2.0	2.0	2.0	6.0	3.0	1.0	3.0	0.0	0.0	0.0
LK-9136050	1206.0	19.0	1225.0	1436.0	500.0	656.0	24.0	5.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0
LK-7112070	1206.0	23.0	1229.0	1693.0	541.0	595.0	46.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-9124155	1206.0	23.0	1230.0	1466.0	529.0	621.0	30.0	4.0	5.0	4.0	4.0	3.0	2.0	2.0	1.0	0.0	1.0
LK-9133130	1206.0	17.0	1223.0	1458.0	485.0	668.0	30.0	4.0	4.0	4.0	3.0	3.0	2.0	2.0	1.0	0.0	1.0
LK-5242030	1205.0	20.0	1225.0	1605.0	500.0	674.0	6.0	6.0	5.0	3.0	1.0	2.0	2.0	4.0	0.0	1.0	0.0
LK-9212120	1205.0	26.0	1230.0	1646.0	457.0	659.0	64.0	3.0	3.0	3.0	7.0	2.0	1.0	2.0	1.0	1.0	1.0
LK-3242300	1204.0	42.0	1246.0	1689.0	436.0	672.0	76.0	2.0	2.0	2.0	6.0	4.0	1.0	2.0	0.0	0.0	0.0
LK-5327030	1204.0	21.0	1225.0	1943.0	553.0	609.0	3.0	8.0	9.0	5.0	1.0	1.0	3.0	9.0	1.0	1.0	1.0
LK-9218175	1203.0	23.0	1225.0	1580.0	539.0	602.0	43.0	3.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-1206105	1202.0	24.0	1227.0	1583.0	432.0	719.0	35.0	2.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-1330180	1202.0	29.0	1231.0	1625.0	496.0	622.0	62.0	4.0	3.0	3.0	6.0	1.0	2.0	1.0	1.0	1.0	1.0
LK-9124035	1202.0	23.0	1225.0	1461.0	527.0	619.0	30.0	4.0	5.0	4.0	4.0	3.0	2.0	2.0	1.0	0.0	1.0
LK-3133065	1202.0	24.0	1226.0	1593.0	445.0	671.0	71.0	2.0	1.0	2.0	4.0	2.0	1.0	1.0	1.0	0.0	0.0
LK-5327090	1202.0	21.0	1223.0	1940.0	552.0	608.0	3.0	8.0	9.0	5.0	1.0	1.0	3.0	9.0	1.0	1.0	1.0
LK-1106080	1201.0	31.0	1232.0	1647.0	491.0	632.0	58.0	2.0	2.0	2.0	8.0	3.0	1.0	2.0	0.0	0.0	0.0
LK-1330090	1201.0	29.0	1229.0	1623.0	495.0	621.0	62.0	4.0	3.0	3.0	6.0	1.0	2.0	1.0	1.0	1.0	1.0
LK-1136365	1200.0	40.0	1240.0	1631.0	419.0	686.0	70.0	1.0	1.0	2.0	13.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-1321215	1200.0	27.0	1228.0	1615.0	483.0	636.0	60.0	2.0	2.0	2.0	7.0	2.0	1.0	2.0	1.0	0.0	1.0
LK-9151100	1199.0	26.0	1225.0	1573.0	462.0	616.0	93.0	5.0	5.0	5.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-1218040	1199.0	28.0	1227.0	1593.0	551.0	594.0	38.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-2315320	1198.0	35.0	1234.0	1568.0	636.0	512.0	14.0	8.0	8.0	5.0	4.0	4.0	2.0	2.0	2.0	1.0	1.0
LK-1233425	1198.0	27.0	1225.0	1621.0	418.0	703.0	59.0	2.0	2.0	2.0	6.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-1206190	1198.0	24.0	1222.0	1576.0	430.0	716.0	35.0	2.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-1309275	1198.0	25.0	1223.0	1504.0	481.0	652.0	46.0	3.0	2.0	2.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0
LK-8121100	1197.0	34.0	1231.0	1640.0	512.0	617.0	43.0	3.0	3.0	4.0	4.0	3.0	1.0	4.0	1.0	1.0	0.0
LK-1221170	1196.0	27.0	1223.0	1599.0	457.0	677.0	47.0	1.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-5224025	1196.0	20.0	1216.0	1544.0	513.0	663.0	1.0	4.0	4.0	3.0	1.0	2.0	2.0	4.0	1.0	0.0	0.0
LK-5203065	1195.0	20.0	1215.0	1552.0	508.0	619.0	42.0	6.0	6.0	5.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0
LK-2315185	1193.0	35.0	1228.0	1561.0	633.0	509.0	14.0	8.0	8.0	5.0	4.0	4.0	2.0	2.0	2.0	1.0	1.0
LK-3303105	1192.0	24.0	1216.0	1662.0	449.0	565.0	157.0	3.0	3.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0
LK-1309025	1191.0	24.0	1215.0	1495.0	478.0	648.0	46.0	3.0	2.0	2.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0
LK-9206195	1191.0	22.0	1213.0	1628.0	554.0	567.0	45.0	4.0	3.0	3.0	5.0	2.0	1.0	6.0	1.0	0.0	1.0
LK-2127275	1191.0	35.0	1226.0	1599.0	562.0	569.0	38.0	3.0	3.0	2.0	7.0	1.0	1.0	2.0	1.0	0.0	1.0
LK-9221190	1191.0	19.0	1210.0	1565.0	511.0	624.0	35.0	4.0	3.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	0.0
LK-1136190	1190.0	39.0	1230.0	1618.0	416.0	681.0	70.0	1.0	1.0	2.0	12.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-8233065	1190.0	23.0	1214.0	1536.0	492.0	592.0	82.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0
LK-1324295	1190.0	20.0	1210.0	1547.0	523.0	608.0	43.0	3.0	2.0	3.0	3.0	1.0	1.0	3.0	1.0	0.0	0.0
LK-6160130	1190.0	24.0	1215.0	1657.0	541.0	577.0	45.0	4.0	3.0	3.0	5.0	2.0	1.0	6.0	1.0	1.0	1.0
LK-1306015	1189.0	24.0	1213.0	1510.0	461.0	655.0	53.0	3.0	2.0	2.0	6.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-1230130	1189.0	19.0	1208.0	1550.0	424.0	697.0	50.0	2.0	2.0	3.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-9218180	1189.0	22.0	1211.0	1562.0	532.0	595.0	42.0	3.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-9124045	1189.0	23.0	1212.0	1445.0	522.0	612.0	29.0	4.0	5.0	4.0	4.0	3.0	2.0	2.0	1.0	0.0	1.0
LK-9224065	1189.0	27.0	1216.0	1605.0	529.0	607.0	24.0	5.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	0.0	1.0
LK-9227040	1189.0	27.0	1215.0	1605.0	529.0	607.0	24.0	5.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	0.0	1.0
LK-1112195	1188.0	34.0	1222.0	1646.0	436.0	661.0	69.0	2.0	1.0	2.0	9.0	4.0	1.0	1.0	0.0	0.0	1.0
LK-5104030	1188.0	26.0	1214.0	1940.0	570.0	553.0	2.0	16.0	17.0	10.0	2.0	5.0	3.0	7.0	2.0	1.0	1.0
LK-5239110	1186.0	19.0	1205.0	1579.0	492.0	663.0	6.0	6.0	5.0	3.0	1.0	2.0	2.0	4.0	0.0	1.0	0.0
LK-1239175	1186.0	26.0	1212.0	1571.0	465.0	652.0	50.0	2.0	1.0	2.0	7.0	2.0	1.0	2.0	0.0	0.0	0.0
LK-1206170	1185.0	24.0	1209.0	1559.0	426.0	709.0	35.0	2.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-1218205	1185.0	27.0	1212.0	1574.0	544.0	587.0	38.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-2130205	1185.0	29.0	1214.0	1612.0	647.0	473.0	30.0	2.0	2.0	2.0	16.0	5.0	1.0	5.0	1.0	1.0	0.0
LK-1306125	1184.0	24.0	1208.0	1503.0	459.0	652.0	53.0	3.0	2.0	2.0	6.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-9221080	1184.0	19.0	1203.0	1556.0	508.0	621.0	35.0	4.0	3.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	0.0
LK-8233030	1183.0	23.0	1207.0	1527.0	489.0	589.0	82.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0
LK-9215150	1183.0	21.0	1205.0	1621.0	516.0	596.0	47.0	4.0	4.0	3.0	6.0	2.0	1.0	2.0	1.0	1.0	1.0
LK-1212705	1182.0	27.0	1209.0	1590.0	467.0	625.0	69.0	2.0	2.0	2.0	7.0	2.0	1.0	3.0	1.0	1.0	0.0
LK-3121130	1182.0	16.0	1197.0	1429.0	459.0	648.0	58.0	3.0	3.0	2.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0
LK-7139180	1182.0	22.0	1205.0	1659.0	530.0	583.0	45.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-2309580	1182.0	33.0	1215.0	1534.0	567.0	558.0	31.0	5.0	4.0	4.0	3.0	4.0	2.0	2.0	2.0	1.0	1.0
LK-2130010	1182.0	33.0	1215.0	1631.0	573.0	548.0	32.0	2.0	2.0	2.0	12.0	4.0	1.0	3.0	1.0	0.0	0.0
EC-11C	1182	30	1212	52688	389	751	15	6	1	1	2	4	2	9	2	0	0
LK-44	1182	30	1212	52688	389	751	15	6	1	1	2	4	2	9	2	0	0
LK-1309090	1181.0	24.0	1205.0	1483.0	474.0	642.0	45.0	3.0	2.0	2.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0
LK-1309220	1180.0	24.0	1204.0	1482.0	473.0	642.0	45.0	3.0	2.0	2.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0
LK-1203110	1180.0	24.0	1204.0	1676.0	565.0	572.0	27.0	2.0	1.0	2.0	2.0	3.0	1.0	3.0	1.0	0.0	0.0
LK-1236185	1180.0	33.0	1213.0	1598.0	458.0	639.0	61.0	2.0	1.0	2.0	11.0	3.0	1.0	2.0	0.0	0.0	0.0
LK-3112155	1180.0	21.0	1201.0	1564.0	440.0	657.0	65.0	2.0	2.0	3.0	4.0	2.0	2.0	1.0	1.0	0.0	0.0
LK-7139170	1180.0	22.0	1203.0	1656.0	529.0	582.0	45.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-1233140	1179.0	27.0	1206.0	1595.0	411.0	692.0	58.0	2.0	2.0	2.0	6.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-8230065	1179.0	23.0	1202.0	1521.0	487.0	586.0	82.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0
LK-1239220	1179.0	26.0	1205.0	1563.0	463.0	649.0	50.0	2.0	1.0	2.0	7.0	2.0	1.0	2.0	0.0	0.0	0.0
LK-2142130	1179.0	34.0	1213.0	1542.0	505.0	632.0	17.0	3.0	3.0	3.0	5.0	2.0	2.0	3.0	1.0	1.0	0.0
LK-5327085	1179.0	20.0	1199.0	1902.0	542.0	596.0	3.0	8.0	9.0	5.0	1.0	1.0	3.0	8.0	1.0	1.0	1.0
LK-1112180	1178.0	33.0	1212.0	1633.0	432.0	656.0	68.0	2.0	1.0	2.0	9.0	4.0	1.0	1.0	0.0	0.0	1.0
LK-9112250	1178.0	21.0	1199.0	1481.0	485.0	640.0	32.0	4.0	3.0	3.0	4.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-1106130	1178.0	31.0	1209.0	1616.0	482.0	620.0	57.0	2.0	2.0	2.0	8.0	3.0	1.0	2.0	0.0	0.0	0.0
LK-6136225	1178.0	25.0	1203.0	1564.0	477.0	635.0	48.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-5112040	1177.0	25.0	1202.0	1806.0	707.0	428.0	2.0	8.0	10.0	4.0	1.0	6.0	2.0	6.0	1.0	0.0	1.0
LK-7142015	1177.0	25.0	1202.0	1529.0	395.0	711.0	48.0	4.0	4.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	0.0
LK-3242105	1177.0	41.0	1218.0	1651.0	426.0	657.0	74.0	2.0	2.0	2.0	6.0	4.0	1.0	2.0	0.0	0.0	0.0
LK-1206085	1176.0	24.0	1200.0	1548.0	423.0	704.0	34.0	2.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-1215295	1176.0	24.0	1200.0	1542.0	441.0	659.0	57.0	2.0	2.0	2.0	7.0	2.0	1.0	2.0	0.0	1.0	0.0
LK-9112240	1175.0	21.0	1196.0	1477.0	483.0	638.0	32.0	4.0	3.0	3.0	4.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-2130255	1175.0	33.0	1209.0	1623.0	570.0	545.0	32.0	2.0	2.0	2.0	12.0	4.0	1.0	3.0	1.0	0.0	0.0
LK-8124065	1175.0	43.0	1219.0	1571.0	555.0	551.0	42.0	4.0	5.0	4.0	5.0	1.0	2.0	3.0	2.0	1.0	1.0
LK-2312240	1174.0	35.0	1209.0	1537.0	623.0	501.0	13.0	8.0	8.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0
LK-1206185	1174.0	24.0	1197.0	1545.0	422.0	702.0	34.0	2.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-3206050	1174.0	31.0	1205.0	1586.0	456.0	623.0	66.0	5.0	5.0	3.0	4.0	2.0	2.0	2.0	2.0	1.0	1.0
LK-2312135	1172.0	35.0	1206.0	1533.0	622.0	500.0	13.0	8.0	8.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0
LK-2145020	1170.0	30.0	1200.0	1568.0	563.0	565.0	18.0	4.0	4.0	3.0	3.0	1.0	1.0	4.0	1.0	1.0	0.0
LK-8121005	1170.0	33.0	1203.0	1603.0	501.0	604.0	42.0	3.0	3.0	3.0	4.0	3.0	1.0	4.0	1.0	1.0	0.0
LK-8121130	1170.0	33.0	1203.0	1602.0	501.0	603.0	42.0	3.0	3.0	3.0	4.0	3.0	1.0	4.0	1.0	1.0	0.0
LK-9218115	1169.0	22.0	1191.0	1536.0	523.0	585.0	41.0	3.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-7139140	1169.0	22.0	1191.0	1641.0	524.0	577.0	45.0	4.0	4.0	4.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-2151225	1169.0	34.0	1204.0	1565.0	473.0	641.0	31.0	4.0	3.0	4.0	4.0	2.0	2.0	2.0	2.0	0.0	1.0
LK-2130225	1169.0	33.0	1202.0	1613.0	567.0	542.0	32.0	2.0	2.0	2.0	12.0	4.0	1.0	3.0	1.0	0.0	0.0
LK-1233295	1167.0	27.0	1194.0	1580.0	407.0	685.0	58.0	2.0	2.0	2.0	6.0	3.0	1.0	1.0	0.0	0.0	0.0
LK-9133035	1167.0	17.0	1184.0	1411.0	469.0	646.0	29.0	4.0	4.0	4.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0
LK-8139115	1167.0	39.0	1205.0	1566.0	579.0	533.0	26.0	5.0	6.0	4.0	3.0	3.0	2.0	3.0	2.0	1.0	1.0
LK-3242260	1166.0	40.0	1207.0	1636.0	422.0	651.0	74.0	2.0	2.0	2.0	6.0	4.0	1.0	2.0	0.0	0.0	0.0
LK-8118075	1166.0	39.0	1205.0	1541.0	581.0	531.0	24.0	6.0	7.0	5.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0
LK-2130250	1165.0	33.0	1198.0	1609.0	565.0	541.0	32.0	2.0	2.0	2.0	12.0	4.0	1.0	3.0	1.0	0.0	0.0
LK-4309090	1165.0	31.0	1197.0	2794.0	887.0	220.0	14.0	8.0	10.0	5.0	2.0	9.0	1.0	6.0	1.0	1.0	1.0
LK-9209170	1165.0	25.0	1191.0	1563.0	482.0	621.0	42.0	3.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-1136350	1164.0	39.0	1202.0	1582.0	406.0	665.0	68.0	1.0	1.0	2.0	12.0	4.0	1.0	1.0	0.0	0.0	0.0
LK-1303225	1164.0	34.0	1198.0	1546.0	421.0	658.0	61.0	2.0	1.0	2.0	10.0	4.0	1.0	2.0	0.0	0.0	0.0
LK-1239180	1164.0	25.0	1190.0	1543.0	457.0	641.0	50.0	2.0	1.0	2.0	6.0	2.0	1.0	2.0	0.0	0.0	0.0
LK-6106075	1164.0	21.0	1185.0	1573.0	465.0	628.0	53.0	4.0	3.0	3.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0
LK-2112220	1164.0	30.0	1194.0	1409.0	388.0	736.0	21.0	3.0	3.0	3.0	4.0	1.0	1.0	3.0	1.0	0.0	0.0
LK-1218050	1163.0	27.0	1189.0	1545.0	534.0	576.0	37.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	0.0	0.0	0.0
LK-9218135	1163.0	22.0	1185.0	1528.0	521.0	582.0	41.0	3.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-6160070	1163.0	24.0	1187.0	1619.0	528.0	564.0	44.0	4.0	3.0	3.0	5.0	2.0	1.0	6.0	1.0	1.0	1.0
LK-8233070	1162.0	23.0	1184.0	1499.0	480.0	578.0	80.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0
LK-1324025	1162.0	20.0	1182.0	1510.0	511.0	593.0	42.0	3.0	2.0	3.0	3.0	1.0	1.0	3.0	1.0	0.0	0.0
LK-1239205	1162.0	25.0	1187.0	1540.0	456.0	639.0	49.0	2.0	1.0	2.0	6.0	2.0	1.0	2.0	0.0	0.0	0.0
LK-9230040	1162.0	23.0	1185.0	1541.0	540.0	560.0	34.0	6.0	6.0	5.0	4.0	2.0	2.0	2.0	1.0	1.0	1.0
LK-1106210	1161.0	30.0	1191.0	1592.0	475.0	611.0	56.0	2.0	2.0	2.0	8.0	3.0	1.0	2.0	0.0	0.0	0.0
LK-2142075	1161.0	34.0	1194.0	1519.0	497.0	623.0	17.0	3.0	3.0	3.0	5.0	2.0	2.0	3.0	1.0	1.0	0.0
LK-3106165	1161.0	19.0	1180.0	1621.0	473.0	620.0	52.0	3.0	2.0	2.0	4.0	2.0	1.0	1.0	0.0	0.0	0.0
LK-3224085	1160.0	22.0	1182.0	1574.0	436.0	615.0	87.0	3.0	4.0	3.0	4.0	1.0	2.0	2.0	1.0	1.0	1.0
LK-1112250	1159.0	33.0	1192.0	1606.0	425.0	645.0	67.0	2.0	1.0	2.0	9.0	4.0	1.0	1.0	0.0	0.0	1.0
LK-3242115	1159.0	40.0	1199.0	1625.0	420.0	646.0	73.0	2.0	2.0	2.0	6.0	3.0	1.0	2.0	0.0	0.0	0.0
LK-3109170	1159.0	24.0	1183.0	1591.0	419.0	632.0	89.0	4.0	1.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0	0.0
LK-5212090	1158.0	19.0	1177.0	1504.0	492.0	599.0	41.0	6.0	6.0	5.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0
LK-1224255	1158.0	25.0	1182.0	1547.0	363.0	714.0	61.0	2.0	1.0	2.0	9.0	3.0	1.0	1.0	1.0	0.0	0.0
LK-9112130	1158.0	21.0	1179.0	1456.0	476.0	629.0	31.0	4.0	3.0	3.0	4.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-7139145	1158.0	22.0	1180.0	1625.0	519.0	571.0	45.0	4.0	4.0	3.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-1321195	1156.0	26.0	1183.0	1556.0	465.0	613.0	58.0	2.0	2.0	2.0	7.0	2.0	1.0	2.0	1.0	0.0	1.0
LK-9221005	1156.0	18.0	1175.0	1519.0	496.0	606.0	34.0	3.0	3.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	0.0
LK-3312135	1155.0	24.0	1179.0	1611.0	435.0	548.0	153.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	0.0
LK-9148130	1155.0	25.0	1180.0	1515.0	445.0	594.0	90.0	5.0	5.0	5.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0
LK-1209415	1154.0	17.0	1170.0	1471.0	478.0	624.0	36.0	2.0	2.0	2.0	4.0	2.0	1.0	1.0	1.0	0.0	1.0
LK-7115150	1154.0	24.0	1178.0	1621.0	473.0	592.0	70.0	3.0	2.0	2.0	4.0	2.0	1.0	2.0	1.0	0.0	0.0
LK-9215100	1154.0	21.0	1174.0	1580.0	503.0	581.0	46.0	4.0	4.0	3.0	6.0	2.0	1.0	2.0	1.0	1.0	1.0
LK-9206115	1152.0	21.0	1173.0	1575.0	535.0	548.0	44.0	3.0	3.0	3.0	5.0	2.0	1.0	6.0	1.0	0.0	1.0
LK-8124210	1152.0	42.0	1195.0	1540.0	544.0	541.0	41.0	4.0	5.0	4.0	5.0	1.0	2.0	3.0	2.0	1.0	1.0
LK-5248040	1151.0	19.0	1170.0	1533.0	478.0	643.0	6.0	6.0	5.0	3.0	1.0	2.0	2.0	4.0	0.0	1.0	0.0
LK-2309390	1151.0	32.0	1183.0	1494.0	552.0	543.0	30.0	5.0	4.0	4.0	3.0	4.0	2.0	2.0	1.0	1.0	1.0
LK-6160115	1151.0	24.0	1175.0	1602.0	523.0	558.0	44.0	4.0	3.0	3.0	5.0	2.0	1.0	6.0	1.0	1.0	1.0
LK-3109095	1151.0	24.0	1175.0	1582.0	417.0	628.0	88.0	4.0	1.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0	0.0
LK-2112070	1150.0	30.0	1180.0	1392.0	384.0	728.0	20.0	3.0	3.0	3.0	4.0	1.0	1.0	3.0	1.0	0.0	0.0
LK-6136115	1150.0	25.0	1175.0	1528.0	466.0	620.0	47.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-8142025	1150.0	38.0	1188.0	1544.0	570.0	525.0	26.0	5.0	6.0	4.0	3.0	3.0	2.0	3.0	2.0	1.0	1.0
LK-1203015	1149.0	23.0	1172.0	1632.0	550.0	557.0	27.0	2.0	1.0	2.0	2.0	3.0	1.0	2.0	1.0	0.0	0.0
LK-7139085	1149.0	22.0	1171.0	1612.0	515.0	567.0	44.0	4.0	4.0	3.0	3.0	1.0	3.0	4.0	1.0	0.0	0.0
LK-3242235	1148.0	40.0	1188.0	1610.0	416.0	640.0	73.0	2.0	2.0	2.0	6.0	3.0	1.0	2.0	0.0	0.0	0.0
LK-6136155	1148.0	25.0	1172.0	1524.0	465.0	619.0	47.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0
LK-1233360	1147.0	26.0	1173.0	1552.0	400.0	673.0	57.0	2.0	1.0	2.0	6.0	2.0	1.0	1.0	0.0	0.0	0.0
LK-6178025	1147.0	14.0	1162.0	1492.0	466.0	630.0	36.0	2.0	2.0	2.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-2230115	1147.0	36.0	1183.0	1558.0	490.0	591.0	35.0	6.0	5.0	5.0	6.0	2.0	2.0	3.0	2.0	1.0	1.0
LK-1112120	1146.0	32.0	1178.0	1588.0	420.0	638.0	66.0	2.0	1.0	2.0	9.0	4.0	1.0	1.0	0.0	0.0	1.0
